MODEL,VERSION,INPUT_TILE,ENGINE,PROCESSOR,PRECISION,GFLOP,#PARAMS,STORAGE,PREPROCESSING_TIME,INFERENCE_TIME,POSTPROCESSING_TIME,LATENCY,THROUGHPUT,DMIPS,CPU_MEM,CPU_MEM_PEAK,GPU_MEM,GPU_MEM_PEAK,MEMORY_BANDWIDTH,MEMORY_BANDWIDTH_PEAK,CPU_LOAD,GPU_LOAD,NPU_LOAD,CPU_TEMP,GPU_TEMP,POWER_CONSUMPTION,ENERGY_EFFICIENCY
body-pose-openpifpaf-shufflenet-sk30,320x240,320x240,tensorrt,GPU,F16,56.6,45.2,90.5,8.9,375.5,149.4,533.8,1.9,12744.3,60.1,2.4,59.7,2.4,19.3,20.0,48.4,63.6,0.0,43.5,29.9,6.0,8.8
body-pose-openpifpaf-shufflenet-sk30,320x240,320x240,tensorrt,GPU,F32,56.6,45.2,181.0,9.0,542.1,152.9,703.9,1.4,9664.2,62.9,2.3,62.6,2.5,23.2,24.0,46.0,70.2,0.0,44.9,31.1,6.6,6.1
body-pose-openpifpaf-shufflenet-sk30,320x240,320x240,onnxruntime,CPU,F32,56.6,45.2,181.0,8.8,10021.4,160.5,10190.7,0.1,667.6,24.6,1.3,24.6,1.1,3.2,6.0,64.0,0.0,0.0,39.9,28.3,3.9,0.7
body-pose-openpifpaf-shufflenet-sk30,640x480,640x480,lne,CPU,F32,226.5,45.3,181.0,32.0,31724.5,474.5,32231.0,0.0,211.1,40.1,1.6,40.1,2.0,3.8,6.0,64.2,0.0,0.0,41.4,29.2,4.0,0.9
body-pose-openpifpaf-shufflenet-sk30,640x480,640x480,onnxruntime,CPU,F32,226.5,45.3,181.0,32.2,37724.1,503.8,38260.1,0.0,177.8,36.4,1.5,36.4,1.9,3.4,7.0,64.1,0.0,0.0,41.1,29.1,4.0,0.7
body-pose-openpifpaf-shufflenet-sk30,640x480,640x480,lne,GPU/CPU,F32,226.5,45.3,181.0,32.4,7519.3,856.4,8408.1,0.1,809.1,61.4,2.6,61.4,2.8,14.7,19.0,58.1,29.4,0.0,43.7,31.1,5.0,2.7
body-pose-openpifpaf-shufflenet-sk30,640x480,640x480,tensorrt,GPU,F32,226.5,45.3,181.0,32.5,2051.3,963.3,3047.2,0.3,2232.6,69.5,2.9,69.4,3.1,22.8,26.0,47.8,65.3,0.0,49.0,34.9,6.5,5.7
body-pose-openpifpaf-shufflenet-sk30,640x480,640x480,onnxruntime,CPU,F32,226.5,45.3,181.0,32.4,37612.2,848.2,38492.8,0.0,176.7,32.1,1.9,32.1,1.7,3.3,7.0,64.1,0.0,0.0,40.5,28.9,4.0,0.7
body-pose-openpifpaf-shufflenet-v2k16,240x180,240x180,lne,CPU,F32,11.8,20.5,82.1,5.2,1713.3,66.3,1784.8,0.6,3811.6,29.4,0.8,29.4,1.1,4.0,4.0,63.8,0.0,0.0,38.9,27.1,4.0,0.8
body-pose-openpifpaf-shufflenet-v2k16,240x180,240x180,onnxruntime,CPU,F32,11.8,20.5,82.1,5.4,2419.4,81.7,2506.4,0.4,2714.2,27.6,0.7,27.6,1.1,3.0,4.0,63.6,0.0,0.0,39.4,27.5,3.9,0.6
body-pose-openpifpaf-shufflenet-v2k16,240x180,240x180,lne,GPU/CPU,F32,11.8,20.5,82.1,5.2,577.0,65.2,647.3,1.5,10509.3,47.1,1.8,47.0,1.8,12.0,13.0,60.3,21.8,0.0,38.1,26.7,4.6,2.0
body-pose-openpifpaf-shufflenet-v2k16,240x180,240x180,tensorrt,GPU,F16,11.8,20.5,41.0,5.2,102.4,73.4,181.0,5.5,37581.2,52.8,2.2,51.9,2.1,14.3,16.0,52.7,43.6,0.0,40.1,28.1,5.2,6.3
body-pose-openpifpaf-shufflenet-v2k16,240x180,240x180,tensorrt,GPU,F32,11.8,20.5,82.1,5.2,138.3,73.5,217.0,4.6,31354.2,54.0,2.2,53.3,2.1,18.4,20.0,50.3,51.7,0.0,41.5,28.4,5.6,4.9
body-pose-openpifpaf-shufflenet-v2k16,240x180,240x180,onnxruntime,CPU,F32,11.8,20.5,82.1,5.1,2402.8,79.9,2487.8,0.4,2734.5,23.4,1.1,23.4,0.9,3.0,5.0,63.8,0.0,0.0,38.5,27.1,3.9,0.6
body-pose-openpifpaf-shufflenet-v2k16,320x180,320x180,lne,CPU,F32,15.8,20.5,82.1,6.9,2233.9,102.4,2343.3,0.4,2903.2,28.0,0.8,28.0,1.2,4.0,4.0,64.0,0.0,0.0,39.5,27.6,4.0,0.8
body-pose-openpifpaf-shufflenet-v2k16,320x180,320x180,onnxruntime,CPU,F32,15.8,20.5,82.1,6.9,3200.0,100.3,3307.1,0.3,2057.1,27.1,0.7,27.1,1.1,3.1,4.0,63.7,0.0,0.0,39.8,27.8,3.9,0.6
body-pose-openpifpaf-shufflenet-v2k16,320x180,320x180,lne,GPU/CPU,F32,15.8,20.5,82.1,7.0,755.2,79.6,841.8,1.2,8081.9,47.0,1.9,46.9,1.9,13.5,15.0,59.6,24.8,0.0,39.2,27.4,4.8,2.0
body-pose-openpifpaf-shufflenet-v2k16,320x180,320x180,tensorrt,GPU,F16,15.8,20.5,41.0,6.9,127.8,91.9,226.6,4.4,30022.1,54.1,2.3,53.4,2.1,16.7,18.0,52.5,42.0,0.0,40.9,28.5,5.3,6.6
body-pose-openpifpaf-shufflenet-v2k16,320x180,320x180,tensorrt,GPU,F32,15.8,20.5,82.1,6.9,169.2,91.9,268.0,3.7,25383.0,55.1,2.2,54.4,2.1,18.1,20.0,50.2,50.8,0.0,41.9,28.9,5.7,5.2
body-pose-openpifpaf-shufflenet-v2k16,320x180,320x180,onnxruntime,CPU,F32,15.8,20.5,82.1,6.9,3200.5,100.0,3307.5,0.3,2056.9,23.3,1.2,23.3,0.9,3.1,5.0,64.0,0.0,0.0,39.2,27.7,3.9,0.6
body-pose-openpifpaf-shufflenet-v2k16,320x240,320x240,lne,CPU,F32,20.2,20.5,82.1,8.8,2878.1,143.3,3030.1,0.3,2245.1,27.5,0.8,27.5,1.2,4.1,5.0,64.0,0.0,0.0,39.9,28.1,4.0,0.8
body-pose-openpifpaf-shufflenet-v2k16,320x240,320x240,onnxruntime,CPU,F32,20.2,20.5,82.1,8.9,3868.0,167.4,4044.3,0.2,1682.1,26.5,0.8,26.5,1.1,3.5,4.0,63.9,0.0,0.0,40.2,28.3,3.9,0.6
body-pose-openpifpaf-shufflenet-v2k16,320x240,320x240,lne,GPU/CPU,F32,20.2,20.5,82.1,10.2,939.7,137.5,1087.4,0.9,6256.3,45.9,1.8,45.9,1.9,13.9,15.0,59.8,22.5,0.0,39.0,27.3,4.7,2.0
body-pose-openpifpaf-shufflenet-v2k16,320x240,320x240,tensorrt,GPU,F16,20.2,20.5,41.0,8.9,164.5,157.3,330.7,3.0,20569.5,51.2,2.2,50.7,2.1,17.4,18.0,53.5,40.5,0.0,40.2,27.9,5.2,5.9
