MODEL,VERSION,INPUT_TILE,ENGINE,PROCESSOR,PRECISION,QUALITY_VALUE,GFLOP,#PARAMS,STORAGE,PREPROCESSING_TIME,INFERENCE_TIME,POSTPROCESSING_TIME,LATENCY,THROUGHPUT,DMIPS,CPU_MEM,CPU_MEM_PEAK,GPU_MEM,GPU_MEM_PEAK,MEMORY_BANDWIDTH,MEMORY_BANDWIDTH_PEAK,CPU_LOAD,GPU_LOAD,NPU_LOAD,CPU_TEMP,GPU_TEMP,POWER_CONSUMPTION,ENERGY_EFFICIENCY
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,32x32,lne,GPU/CPU,F32,5.9,0.0,4.1,16.2,0.3,10.4,0.0,10.8,92.7,630921.6,31.8,1.4,31.0,1.2,3.1,4.0,58.5,0.8,0.0,34.9,24.1,3.4,0.6
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,32x32,tensorrt,GPU,F16,5.9,0.0,4.1,8.1,0.4,7.8,0.3,8.4,119.1,809986.1,49.1,2.0,44.8,1.9,3.9,5.0,60.4,5.5,0.0,36.9,25.9,3.6,0.7
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,32x32,tensorrt,GPU,F32,5.9,0.0,4.1,16.2,0.3,7.7,0.3,8.4,119.0,809694.0,48.8,2.0,44.6,1.9,4.2,5.0,60.3,1.5,0.0,36.5,25.1,3.5,0.8
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,32x32,ncnn,GPU,F16,5.9,0.0,4.1,8.1,0.3,4.2,0.2,4.7,211.3,1437722.3,21.4,1.0,20.4,0.8,2.9,3.0,58.5,12.4,0.0,35.3,24.3,3.4,1.4
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,32x32,ncnn,GPU,F32,5.9,0.0,4.1,16.2,0.3,4.4,0.2,4.9,206.2,1402532.9,21.5,1.0,20.6,0.8,2.7,3.0,57.5,6.9,0.0,35.6,24.5,3.4,1.4
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,32x32,onnxruntime,CPU,F32,5.9,0.0,4.1,16.2,0.3,63.6,0.0,64.0,15.6,106376.9,18.3,0.9,18.1,0.7,2.0,2.0,64.4,0.0,0.0,36.1,25.0,3.5,0.1
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,48x32,lne,CPU,F32,7.25,0.1,4.1,16.2,0.4,14.7,0.0,15.1,66.2,450319.9,22.6,0.5,22.4,0.9,2.9,3.0,58.3,0.0,0.0,33.6,22.6,3.3,0.6
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,48x32,onnxruntime,CPU,F32,7.25,0.1,4.1,16.2,0.4,73.6,0.0,74.0,13.5,91974.6,22.5,0.5,22.4,0.9,2.0,2.0,64.2,0.0,0.0,33.9,23.1,3.5,0.1
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,48x32,tensorrt,GPU,F16,7.25,0.1,4.1,8.1,0.4,7.3,0.3,8.0,125.5,854104.2,49.0,2.1,44.8,1.9,3.9,5.0,61.4,7.0,0.0,37.0,25.8,3.5,1.1
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,48x32,tensorrt,GPU,F32,7.25,0.1,4.1,16.2,0.4,7.7,0.4,8.4,118.6,806940.4,48.8,2.0,44.6,1.9,4.2,5.0,60.9,12.0,0.0,36.4,25.1,3.5,1.1
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,48x32,ncnn,GPU,F16,7.25,0.1,4.1,8.1,0.4,4.4,0.2,5.0,201.2,1368669.7,22.4,1.0,21.4,0.9,2.9,3.0,57.7,7.7,0.0,35.4,24.4,3.4,1.9
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,48x32,ncnn,GPU,F32,7.25,0.1,4.1,16.2,0.4,4.3,0.2,4.9,204.9,1394043.1,21.9,1.0,21.0,0.9,2.7,3.0,58.3,4.0,0.0,35.6,25.0,3.4,1.9
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,48x32,onnxruntime,CPU,F32,7.25,0.1,4.1,16.2,0.4,74.9,0.0,75.3,13.3,90392.2,19.1,0.9,18.9,0.7,2.0,3.0,64.2,0.0,0.0,36.4,25.4,3.5,0.1
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x48,lne,CPU,F32,6.32,0.1,4.1,16.2,0.5,25.0,0.0,25.6,39.1,266259.9,22.1,0.5,21.9,0.9,2.9,3.0,59.9,0.0,0.0,34.0,23.2,3.5,0.7
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x48,onnxruntime,CPU,F32,6.32,0.1,4.1,16.2,0.5,91.1,0.0,91.7,10.9,74207.8,23.2,0.5,23.1,0.9,2.0,3.0,64.8,0.0,0.0,34.5,23.4,3.5,0.2
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x48,tensorrt,GPU,F16,6.32,0.1,4.1,8.1,0.5,5.9,0.3,6.7,148.6,1010624.7,49.4,2.1,44.6,1.9,4.0,5.0,60.6,14.0,0.0,36.6,25.4,3.6,2.5
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x48,tensorrt,GPU,F32,6.32,0.1,4.1,16.2,0.5,4.8,0.3,5.5,180.8,1230252.3,49.6,2.1,44.8,1.9,4.6,5.0,60.3,4.0,0.0,36.0,24.6,3.6,3.0
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x48,ncnn,GPU,F16,6.32,0.1,4.1,8.1,0.5,5.1,0.2,5.8,173.6,1180799.6,22.4,1.0,21.6,0.9,2.9,3.0,57.3,11.1,0.0,35.0,24.2,3.4,3.1
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x48,ncnn,GPU,F32,6.32,0.1,4.1,16.2,0.5,5.2,0.2,5.9,170.3,1158876.7,22.7,1.0,21.8,0.9,2.8,3.0,57.5,5.8,0.0,35.6,24.5,3.4,3.0
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x48,onnxruntime,CPU,F32,6.32,0.1,4.1,16.2,0.5,93.4,0.0,93.9,10.6,72417.7,19.2,0.9,19.0,0.7,2.0,3.0,64.5,0.0,0.0,36.0,24.8,3.6,0.2
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x64,lne,CPU,F32,5.82,0.2,4.1,16.2,0.6,33.4,0.0,34.0,29.4,200012.8,22.2,0.5,22.0,0.9,2.7,3.0,59.7,0.0,0.0,34.2,22.9,3.5,0.7
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x64,onnxruntime,CPU,F32,5.82,0.2,4.1,16.2,0.6,105.6,0.0,106.3,9.4,64023.0,22.8,0.5,22.7,0.9,2.0,2.0,64.4,0.0,0.0,34.5,23.2,3.6,0.2
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x64,lne,GPU/CPU,F32,5.82,0.2,4.1,16.2,0.6,26.0,0.0,26.7,37.5,254819.8,39.3,1.6,38.7,1.6,3.7,4.0,61.4,4.5,0.0,34.7,23.6,3.7,0.8
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x64,tensorrt,GPU,F16,5.82,0.2,4.1,8.1,0.6,6.2,0.3,7.1,140.5,955973.0,49.9,2.1,45.6,1.9,4.2,5.0,60.2,5.9,0.0,36.7,25.2,3.6,3.1
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x64,tensorrt,GPU,F32,5.82,0.2,4.1,16.2,0.7,5.0,0.3,6.0,167.7,1140928.0,49.6,2.1,44.8,1.9,4.6,5.0,60.9,7.1,0.0,35.7,24.6,3.6,3.8
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x64,ncnn,GPU,F16,5.82,0.2,4.1,8.1,0.6,5.5,0.2,6.3,159.1,1082468.4,22.8,1.0,22.0,0.9,2.9,3.0,56.6,7.0,0.0,34.5,23.6,3.4,3.7
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x64,ncnn,GPU,F32,5.82,0.2,4.1,16.2,0.6,5.5,0.2,6.3,158.7,1079839.6,23.0,1.0,22.1,0.9,2.8,3.0,57.6,11.4,0.0,34.9,23.9,3.5,3.6
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x64,onnxruntime,CPU,F32,5.82,0.2,4.1,16.2,0.6,103.8,0.0,104.5,9.6,65083.1,19.7,0.9,19.6,0.8,2.0,3.0,64.5,0.0,0.0,34.9,23.9,3.6,0.2
