var_0,var_1,var_2,var_3,var_4,var_5,var_6,time,memory
25,4,16,38,7,21,51,94.88555359840392,61.72425
34,23,19,52,48,27,14,95.39939475059508,60.943359
38,3,39,26,5,26,16,74.0844714641571,24.07688
8,39,34,8,29,49,29,90.76353120803832,59.829132
17,45,27,42,18,26,12,94.90547633171082,61.718838
35,7,47,7,50,32,31,96.49376773834229,61.725189
41,5,42,44,44,18,27,96.0160949230194,61.179032
39,28,10,41,12,34,35,73.98937153816223,24.078258
29,6,13,29,36,17,24,90.1376485824585,61.719709
32,22,8,30,18,17,18,96.18775343894958,61.725381
15,12,14,17,26,44,5,95.70165681838988,61.719134
32,23,51,35,38,49,27,95.70190119743349,60.952372
39,45,14,44,32,15,31,95.4165861606598,61.162222
12,37,52,36,19,30,48,95.3780279159546,61.724676
46,34,39,38,17,34,33,96.54134511947632,60.917218
20,32,25,44,41,39,12,95.76941418647766,61.724253
5,26,27,43,30,33,52,95.20533227920532,59.8321
52,19,41,44,47,24,36,97.21352171897888,61.141462
14,15,36,38,44,7,50,95.32041263580322,61.720292
42,3,20,21,17,45,17,74.31779527664185,24.078258
25,18,10,35,7,21,48,74.51418614387512,24.078713
29,4,40,24,22,7,12,95.94018602371216,61.722418
8,25,26,6,20,28,31,95.69004988670348,59.630443
25,11,21,10,7,37,37,74.15011382102966,24.078258
19,44,23,26,30,36,34,95.3444802761078,60.903781
26,39,33,31,49,28,51,95.48270583152772,61.152336
31,10,27,24,27,34,16,73.8537609577179,24.076658
6,38,19,38,22,19,20,95.46365070343018,61.721548
20,16,13,22,23,21,42,96.34259033203124,61.724677
22,52,40,49,35,5,14,95.388818025589,59.832749
34,14,48,12,27,42,37,96.0767936706543,61.721064
20,21,11,16,39,31,43,74.48674130439758,24.075905
10,14,22,15,21,26,4,74.65462589263916,24.076433
40,18,39,38,19,6,16,95.89565110206604,58.532228
4,37,43,49,40,46,48,94.93699860572816,61.72116
43,34,38,43,37,19,24,92.18187355995178,61.158844
46,50,36,40,21,16,39,101.66551160812378,61.155724
12,30,10,26,46,33,52,74.24393653869629,24.078746
38,20,8,21,17,46,23,95.26893544197084,59.828341
19,11,15,26,49,28,48,74.1803457736969,24.077882
37,39,44,52,51,22,37,95.31820273399352,61.157776
40,32,8,44,7,30,21,95.5635015964508,61.155816
19,44,29,5,41,49,15,97.19164252281188,59.636522
27,49,33,47,30,5,40,100.177964925766,59.826526
36,4,18,6,14,39,21,95.1392195224762,59.63623
16,22,14,7,6,22,48,95.68704104423524,61.72587
38,7,18,14,12,31,28,95.28986525535583,61.725189
21,51,19,5,37,44,18,101.0585126876831,59.635627
40,41,39,14,17,4,49,95.34079265594482,59.829768
45,45,22,5,17,41,23,95.7188470363617,59.631679
40,21,34,46,7,29,40,95.15068316459656,61.169341
6,42,16,51,19,21,47,95.50065732002258,61.724676
3,28,25,40,36,7,17,74.37558197975159,24.076881
9,25,30,5,19,29,46,74.68526029586792,24.077849
49,24,47,12,13,39,19,96.04338002204896,61.725221
3,36,14,40,25,26,8,74.61613059043884,24.076881
6,40,25,21,14,35,45,95.44699120521544,61.724076
33,40,13,8,4,43,16,96.21080207824708,61.722277
35,17,23,29,45,28,12,94.83905148506165,61.726765
30,33,13,23,49,5,8,96.17484951019289,61.725188
50,51,25,28,24,23,7,95.53201007843018,61.71825
5,11,7,37,33,28,32,74.36935710906982,24.077849
18,48,24,40,50,16,26,94.77960133552553,59.831302
24,12,14,18,14,46,15,95.96451878547668,61.720993
21,51,20,33,7,14,25,94.66480422019958,61.723351
12,15,37,21,37,19,5,94.73922848701476,61.726277
33,39,52,16,38,17,23,96.32485866546632,59.831782
17,33,15,49,17,38,42,95.59636211395264,61.724453
43,38,41,17,5,4,7,96.27787852287292,61.719128
34,6,52,8,49,48,6,95.98019790649414,59.832418
28,34,48,31,21,6,12,96.0325403213501,61.650314
43,20,46,48,28,41,40,95.61200189590454,61.161282
6,14,30,40,34,43,15,98.38111567497252,61.726308
23,11,4,39,23,9,32,73.58044767379761,24.078257
33,46,51,18,17,5,46,98.00317883491516,59.8321
13,42,43,50,16,6,46,94.26314902305604,61.723893
15,34,43,39,7,32,48,97.11179661750792,61.724932
15,37,9,50,19,43,47,74.23845195770264,24.073063
21,42,49,27,25,42,26,95.26146340370178,61.28316
27,37,22,21,8,24,37,96.08404684066772,61.720116
6,34,43,28,51,31,30,95.24735641479492,61.725509
41,32,46,26,40,14,32,96.3716344833374,61.724677
25,9,28,12,8,7,27,73.75686144828796,24.0762
35,43,9,17,16,32,51,73.96853232383728,24.074384
48,5,36,12,30,49,36,101.56405997276306,59.831812
4,33,47,38,45,30,16,94.47137475013731,61.726733
29,25,36,36,20,17,26,95.04070138931274,59.82963
34,26,37,42,12,14,45,95.03782773017883,60.510849
50,18,6,33,28,6,34,95.19833827018738,59.635655
43,42,14,28,52,15,49,98.94849514961244,61.720293
23,48,42,4,47,21,17,96.50441837310792,61.523686
26,6,52,21,25,24,27,94.41466426849364,61.723729
49,5,45,50,24,52,33,96.32269525527954,61.159096
32,20,16,21,18,38,22,95.98553538322447,57.938981
7,40,3,31,34,3,12,74.1941967010498,24.0764
50,18,46,45,41,37,25,97.03048944473268,61.159698
7,15,40,24,17,50,24,95.24088311195374,61.725189
34,43,40,36,48,25,17,95.29991269111632,61.609747
23,48,17,4,51,19,15,95.64127445220949,61.523282
21,20,34,25,25,45,45,95.80054044723512,61.500897
37,31,12,45,34,22,31,95.00924062728882,61.158536
20,39,48,46,20,17,26,95.58509373664856,61.722441
49,50,14,15,37,24,18,95.56875991821288,59.827748
25,21,17,37,33,50,36,94.8689112663269,59.862419
32,27,19,22,4,30,8,96.99552011489868,61.725508
18,29,30,26,5,5,28,95.01737189292908,59.829321
47,35,28,16,16,5,40,95.52017331123352,61.724452
18,52,50,24,22,5,35,95.8531665802002,59.831525
9,26,51,3,37,47,34,74.46633720397949,24.078257
40,46,44,25,33,28,41,95.74876141548155,61.50513
47,24,23,34,49,41,14,95.96136927604675,61.7237
6,49,36,14,52,15,5,95.19848227500916,61.719244
22,10,5,20,46,33,50,74.42322778701782,24.077881
34,7,30,47,25,28,48,94.91598224639893,60.671199
20,39,22,25,49,47,44,95.8382613658905,60.672918
3,44,29,38,52,39,20,74.10184836387634,24.078745
42,10,5,51,30,50,30,73.98951721191406,24.078289
21,43,22,19,8,36,7,95.70651650428772,61.724251
38,3,52,14,51,49,28,73.94954705238342,24.076433
25,8,27,6,6,46,4,95.29307079315186,59.635909
27,4,33,6,21,28,51,95.8930115699768,59.635942
3,8,8,36,33,31,51,74.4164469242096,24.077519
29,17,48,21,44,30,51,96.4287257194519,61.724646
31,42,24,30,37,43,23,96.4198272228241,61.445991
6,26,15,35,48,31,47,95.51798748970032,61.724932
30,16,25,35,21,32,24,95.74253535270692,61.72551
37,11,10,20,34,48,30,73.62711644172668,24.078259
26,19,6,35,22,7,31,94.45459604263306,59.638255
46,35,47,15,24,8,39,95.94634056091309,59.831132
51,31,34,18,27,39,29,96.40152740478516,61.726765
31,11,43,15,10,26,3,73.97143054008484,24.079257
14,35,22,46,13,30,31,95.08482718467712,61.649956
40,17,17,34,18,25,16,95.83536291122437,61.72424
23,42,34,20,8,32,29,95.0979175567627,61.719128
42,47,13,8,15,26,39,96.46560144424438,61.72554
50,12,40,42,46,19,16,96.6898639202118,61.227052
32,32,42,27,16,45,28,96.27698683738708,59.825186
45,14,32,4,32,41,27,95.91465735435486,61.529584
20,15,3,31,7,45,13,74.09581756591797,24.074705
16,38,11,20,26,22,47,74.28478288650513,24.072957
33,17,42,26,21,5,34,96.2858452796936,59.827584
31,36,29,29,15,15,18,95.64874458312988,59.825186
43,28,42,29,43,34,25,96.12060046195984,61.158474
3,17,29,47,48,29,39,74.49183320999146,24.073777
19,6,37,16,51,26,40,95.78335332870483,61.72522
38,37,13,33,18,40,50,96.291118144989,61.724077
48,22,5,19,21,6,23,95.31504106521606,61.525018
6,22,51,48,33,5,47,95.59464311599731,61.725508
48,43,18,42,44,47,49,97.42249608039856,61.160331
25,9,25,43,13,35,30,74.23297190666199,24.077881
14,51,31,29,13,12,47,94.98200798034668,61.048015
10,38,26,23,46,50,27,74.50550174713135,24.073565
42,34,37,19,22,50,19,95.44600868225098,61.724222
27,12,33,41,22,8,16,95.92224383354188,61.725509
43,35,7,32,29,15,42,96.90831661224364,61.719079
30,51,3,4,32,43,48,74.2405915260315,24.076056
33,30,34,8,23,51,5,95.74919366836548,59.830955
45,18,27,28,52,33,50,95.38209247589111,57.966228
43,29,19,38,48,51,26,96.320068359375,60.89442
29,43,29,32,37,33,37,95.7271921634674,61.142362
33,42,42,40,34,14,24,95.4323890209198,61.03876
16,20,39,45,22,31,14,95.09417271614076,61.721636
39,10,17,37,14,19,37,73.96269059181213,24.072505
19,13,11,26,23,9,27,74.30458426475525,24.076913
15,5,31,4,22,27,13,95.6508264541626,61.525279
35,44,21,25,6,33,30,95.89343094825745,61.722884
19,4,48,6,21,6,41,95.29261994361876,59.631693
51,45,24,32,27,37,50,96.05466413497923,61.055867
38,12,32,17,44,12,21,95.6569550037384,61.723241
45,44,43,28,31,4,35,95.58876061439514,61.722441
51,18,5,51,41,24,31,91.93156957626344,60.112465
3,16,28,46,49,28,4,74.30154013633728,24.073121
6,48,45,48,24,30,28,95.83605313301086,61.72054
46,5,6,13,4,41,38,95.3729531764984,59.635261
33,33,35,6,36,44,17,95.80026292800903,59.632975
4,43,45,43,23,32,49,94.29884576797484,61.725869
8,24,21,18,12,25,21,94.25971746444702,59.832389
22,37,14,51,4,36,47,95.436767578125,61.724645
34,24,51,32,34,33,44,95.81066465377808,61.146812
44,52,38,46,16,40,12,95.981764793396,61.15903
44,37,6,20,18,38,40,94.91808366775513,59.636911
40,10,26,45,9,22,17,73.86083769798279,24.072737
37,4,13,47,38,43,48,95.09660267829896,61.129768
39,50,30,23,34,29,44,96.32357454299928,60.978473
36,16,25,45,33,38,45,95.36589574813844,59.847689
43,5,11,23,4,6,41,74.40324139595032,24.077488
39,40,28,50,31,43,39,95.51338696479796,61.16367
11,51,23,37,40,48,13,74.83512568473816,24.076403
12,32,9,23,17,11,37,74.88798475265503,24.077201
38,11,30,15,20,42,6,74.6680519580841,24.078289
22,7,34,34,51,26,17,95.51190066337584,61.724932
6,3,4,23,43,10,18,74.53647875785828,24.071903
39,10,46,35,38,49,34,74.2735230922699,24.075555
29,39,11,9,27,47,51,74.63791179656982,24.076657
33,25,8,41,6,30,34,95.14528584480286,58.493798
44,4,28,26,34,21,21,95.61295771598816,61.726733
11,16,39,43,29,11,20,74.36508202552795,24.077522
20,3,38,48,14,28,7,74.7240264415741,24.079801
46,36,31,16,42,24,4,97.0286581516266,61.725189
32,3,32,11,37,11,4,73.72172665596008,24.079801
25,8,45,23,40,33,20,95.40174341201782,61.7259
21,24,19,46,21,13,36,94.67837715148926,61.722749
12,41,49,44,45,4,39,95.60147953033449,61.724452
46,40,20,50,26,22,19,95.9376928806305,61.158359
24,9,10,46,46,36,7,74.27018356323242,24.072033
20,20,38,18,16,45,19,96.40985894203186,61.72551
47,14,16,14,6,17,5,95.88007616996764,61.718306
9,41,12,42,22,25,6,74.70561909675598,24.074758
24,33,41,6,50,42,33,96.26097178459167,59.634039
20,31,28,27,45,48,5,95.15348553657532,59.830417
17,46,5,36,36,4,8,95.53756308555604,61.52964
49,42,5,16,47,43,34,96.36347126960754,59.629156
48,48,40,14,39,49,35,95.27583718299866,59.826416
6,45,41,21,41,25,5,96.227801322937,61.722418
28,18,20,13,32,31,6,96.33088994026184,61.72028
32,39,19,24,12,19,49,95.61103463172913,56.044177
8,3,13,43,30,45,3,74.46073126792908,24.076624
20,19,35,14,20,28,12,96.13640284538268,59.831557
5,7,7,16,44,14,21,94.82279920578004,59.83181
15,43,30,27,46,23,18,95.10824418067932,61.724902
16,29,25,23,42,37,34,95.43787384033205,59.830957
11,29,49,35,34,9,40,75.14320755004883,24.076882
3,9,14,28,23,24,38,74.1241352558136,24.076912
36,41,9,29,27,37,12,74.32171249389648,24.078745
20,10,31,15,13,32,17,73.98892402648926,24.076091
21,50,13,46,29,39,44,95.30713224411012,61.724902
8,26,25,17,20,34,45,94.550635099411,59.830873
34,9,14,3,35,29,16,74.09176754951477,24.077849
46,23,28,23,13,8,13,95.80597639083862,61.724452
21,30,38,43,7,17,18,95.04998111724854,61.718306
14,5,50,20,42,36,12,94.81436514854433,59.831301
17,28,43,5,4,17,12,95.76277327537537,59.635882
17,21,38,19,34,4,36,96.49165797233582,61.722113
12,40,31,41,48,20,18,94.7514305114746,61.726278
9,23,50,12,30,44,31,74.5365002155304,24.072754
24,45,22,25,7,35,48,95.55977010726927,61.724901
37,42,40,40,36,13,13,95.75598764419556,61.25786
6,48,6,34,42,37,26,94.6233458518982,59.63655
24,42,29,27,18,31,22,95.24182653427124,61.722113
39,20,27,17,17,51,19,96.4268627166748,61.725221
36,4,16,41,18,25,49,94.77443265914916,59.832749
8,38,19,46,31,43,6,94.38024258613586,59.832779
15,15,11,18,52,5,21,74.25687289237976,24.07785
48,33,27,4,48,15,24,95.45226168632507,61.529584
44,23,26,12,8,31,35,96.37241506576538,61.719238
7,13,25,21,28,49,16,95.68872499465942,61.72522
21,45,35,22,44,42,25,95.89939951896667,61.72478
5,26,49,27,8,23,38,94.9912486076355,59.832419
40,3,30,44,23,51,28,74.2869668006897,24.078745
45,29,47,48,18,46,29,95.36664748191832,61.160617
4,13,33,48,19,30,24,94.4360020160675,61.724676
40,26,37,39,49,7,31,96.57859754562378,61.450142
20,36,29,51,27,46,18,95.62350988388062,60.596564
14,37,32,22,48,21,36,94.89508008956908,61.724646
52,39,47,44,18,49,6,96.7188937664032,61.153369
15,31,42,6,48,5,23,96.90711379051208,59.631267
16,26,19,7,49,24,30,95.66380524635316,61.721474
10,32,4,47,5,13,27,74.64958500862122,24.079801
8,34,9,52,40,47,31,74.22593688964844,24.075348
30,26,33,19,46,23,48,95.2140290737152,61.726278
9,21,29,7,8,14,40,74.65682601928711,24.074567
21,47,35,52,44,18,49,95.27772641181946,61.720704
47,20,14,23,6,12,28,95.8928894996643,61.724221
20,14,18,29,41,38,34,95.42313718795776,60.773814
43,36,7,8,40,19,28,96.51424741744997,61.719874
30,49,37,14,32,12,45,96.50494003295898,59.828315
10,41,44,51,26,13,50,74.25006484985352,24.077882
29,40,50,31,50,44,52,95.38511753082275,61.159427
36,10,21,52,5,51,28,74.36892247200012,24.079802
47,6,52,27,40,52,32,95.36427879333496,61.431753
40,22,18,31,15,24,41,95.48174214363098,59.831526
30,12,11,43,23,9,29,74.4549171924591,24.076657
44,36,25,8,24,32,6,95.8007309436798,59.831811
47,5,9,21,33,7,9,74.10109257698059,24.078742
26,52,10,24,36,32,24,74.43838691711426,24.076403
18,3,4,31,8,41,4,74.1544075012207,24.077167
3,28,20,47,10,8,24,74.45714402198792,24.076625
5,34,33,46,30,50,14,95.31801748275755,59.829768
12,17,13,30,20,24,41,95.07554936408997,61.724933
11,21,51,52,48,29,25,74.43366527557373,24.078746
30,24,26,28,18,25,38,94.911465883255,59.927174
17,51,18,30,46,36,12,95.21623706817628,61.724453
18,30,48,42,47,49,48,95.23543238639832,59.874207
35,46,35,28,12,25,31,95.24519896507265,59.83285
11,10,30,29,15,31,33,74.28265166282654,24.077882
41,10,48,30,45,46,28,74.10224509239197,24.077882
12,45,24,46,27,33,25,94.97015762329102,61.722888
22,9,39,50,3,27,4,74.07434916496277,24.077488
7,15,40,23,37,52,7,95.43922567367554,61.725539
51,7,33,5,21,8,46,96.5534884929657,59.629346
11,42,28,17,46,39,20,74.53119397163391,24.073578
7,24,8,29,40,13,30,95.37823748588562,61.722913
20,40,22,24,12,14,47,94.58626699447632,59.833158
36,38,14,51,39,18,51,95.15890955924988,61.142536
34,42,10,43,15,20,49,74.29168653488159,24.076203
15,3,12,7,29,4,27,74.19735598564148,24.077519
24,29,22,15,29,19,23,94.47308921813963,59.832421
51,47,17,4,25,22,48,95.54259753227234,61.530352
23,34,34,43,23,7,5,94.65269160270692,61.723214
10,19,12,8,15,8,48,74.57602763175964,24.078713
28,52,4,14,46,36,13,94.86459589004517,61.52669
46,37,40,25,12,26,33,95.8064455986023,61.726765
52,4,25,5,41,22,34,96.09172344207764,59.635882
45,6,8,28,46,21,52,96.57877278327942,61.718306
21,16,4,33,24,42,30,95.5212423801422,59.635058
31,6,6,37,28,51,22,94.60938453674316,57.736226
14,47,37,4,35,31,27,95.86981511116028,61.529944
22,38,36,30,5,8,19,94.41716122627258,59.828535
39,51,46,45,22,39,38,95.47978949546814,61.163186
22,21,38,31,18,29,35,95.52141666412354,61.458146
40,37,22,45,12,40,21,95.59253692626952,61.154836
9,24,11,11,48,51,52,74.35148048400879,24.075082
3,42,38,41,20,10,25,74.69501876831055,24.076882
40,28,11,52,10,39,52,74.56720089912415,24.073427
19,33,38,22,47,17,30,94.91529560089111,61.722418
48,38,13,42,14,23,29,96.82424283027648,61.14901
28,48,34,49,28,5,42,95.12092137336732,61.223311
9,11,5,42,52,51,37,74.39018058776855,24.075376
8,49,14,44,27,20,32,94.66701889038086,59.83278
28,38,15,8,28,4,17,96.49526047706604,61.720553
34,15,5,19,8,50,24,95.0265064239502,61.522464
12,41,20,29,37,32,16,95.0827419757843,61.724902
16,18,52,28,44,21,19,94.50891780853271,61.725221
23,31,11,50,5,3,49,74.77302360534668,24.078713
50,10,18,11,8,37,26,74.38152050971985,24.076233
47,5,41,17,28,13,42,96.89721369743349,61.724076
30,52,9,47,40,42,37,74.60926604270935,24.076913
44,27,33,37,42,40,44,96.6225848197937,61.15966
21,24,4,29,20,25,21,94.91308784484865,59.631666
48,51,19,26,24,43,4,95.09418249130248,59.831556
31,21,29,25,18,27,18,96.06431460380554,61.724422
52,31,24,45,24,24,49,97.49935722351074,61.160726
48,49,31,50,32,36,50,95.97675728797913,61.157549
41,21,5,17,49,40,29,96.28757333755492,61.529005
36,21,28,17,26,16,7,96.3138222694397,61.725716
11,32,26,15,23,42,28,74.78139853477478,24.07373
46,9,33,16,28,40,46,74.39666080474854,24.076026
20,26,32,50,47,37,38,95.1065113544464,61.12318
25,39,49,43,45,26,24,95.2509822845459,61.191456
27,46,10,32,27,25,9,73.96119284629822,24.07785
10,4,29,34,50,12,33,74.36004614830017,24.075233
46,43,52,40,6,12,41,96.4527804851532,60.815362
16,12,46,21,12,48,8,95.5536515712738,61.718527
36,41,41,8,45,29,29,95.96767020225523,59.8321
17,31,13,36,29,33,16,95.15926599502563,59.832781
28,50,15,45,7,50,42,95.05951452255248,61.224569
7,28,39,8,48,13,40,95.81865787506104,61.725899
47,6,3,26,38,23,30,74.63916993141174,24.07752
13,23,51,43,36,6,19,94.9052095413208,61.721582
29,28,49,45,7,19,8,95.49266457557678,61.725539
3,42,13,42,15,33,29,74.08627367019653,24.072611
4,17,44,45,42,52,4,94.5444679260254,61.719544
23,27,52,33,49,20,7,94.78984189033508,61.726308
29,29,32,4,6,7,36,95.15704798698424,61.529262
51,33,24,51,32,45,29,91.8999240398407,61.16461
46,50,23,36,36,4,29,96.5468955039978,61.661137
17,10,43,44,13,31,28,74.42534327507019,24.076434
26,9,19,3,14,35,4,74.58903670310974,24.072505
28,34,23,30,44,51,38,95.41800022125244,61.243167
30,13,48,27,23,30,20,94.7770037651062,61.724733
17,11,48,32,26,52,9,74.24577236175537,24.071592
29,45,32,46,52,12,33,95.90918159484865,61.722102
31,43,43,33,25,28,32,95.479318857193,61.136255
36,36,23,47,33,50,33,95.1195423603058,61.169489
40,46,9,36,32,19,12,74.31707286834717,24.078745
12,11,11,15,50,41,9,74.09036922454834,24.076202
6,9,10,6,30,34,23,72.93258380889893,24.079255
26,27,17,33,21,51,40,95.19490885734558,61.726278
25,28,41,42,19,48,44,95.17737412452698,61.268455
10,52,42,19,49,33,11,74.62668299674988,24.078259
35,10,3,3,24,27,51,73.779217004776,24.07752
40,5,47,45,16,42,34,95.92565250396729,61.1563
51,48,46,15,50,46,49,96.02266669273376,59.83239
20,23,32,51,39,17,42,95.47863221168518,61.724222
4,27,40,34,22,20,48,94.7945041656494,61.722913
10,23,4,39,36,45,27,74.72737336158752,24.074332
11,25,37,40,41,21,28,74.53306341171265,24.076234
9,6,41,42,25,11,25,74.31278896331787,24.070913
13,40,13,39,7,52,23,95.16771364212036,61.72554
48,46,12,52,17,39,37,95.99198341369627,61.154262
30,34,14,48,35,23,40,95.59056568145752,61.724933
30,20,17,24,28,41,33,96.60506200790404,61.611135
6,33,3,5,46,12,19,74.4628918170929,24.072224
10,14,23,25,9,9,5,74.3681538105011,24.072053
48,42,32,37,18,13,28,96.69906854629517,61.106226
12,13,18,44,17,12,26,95.05063843727112,61.723729
48,12,33,37,23,22,5,96.12842726707458,61.71398
46,20,48,42,19,7,39,97.06048274040222,61.184313
51,20,42,43,7,8,27,96.69362926483154,60.983019
42,31,11,41,17,43,28,74.65974116325378,24.077074
11,19,11,44,34,47,21,74.36993145942688,24.076403
44,50,47,38,45,20,4,96.76686596870422,61.457614
28,51,22,28,23,19,5,91.39846754074097,61.721636
14,49,33,14,34,22,37,90.52547574043274,59.831206
35,7,10,45,26,4,22,74.24200463294983,24.078257
18,39,8,23,19,46,27,95.33740544319151,61.7259
39,27,17,6,36,33,6,96.28513145446776,59.636199
39,11,43,29,31,26,44,74.01483297348022,24.076914
30,34,35,37,50,42,21,95.49157905578612,61.704127
21,15,37,52,49,26,24,94.80066561698914,59.831133
17,37,15,41,6,13,36,95.39910340309144,59.826526
47,44,48,25,14,40,20,96.40321040153503,61.727853
21,47,27,51,12,14,52,94.80980801582336,61.726278
37,29,27,40,22,12,23,95.11985421180724,61.121878
25,3,15,29,5,44,49,74.23034119606018,24.078257
22,38,24,44,26,44,18,95.33404040336607,60.908967
7,48,48,5,20,31,30,95.89372634887695,59.636881
34,40,49,43,52,17,32,95.61184167861938,60.516919
34,37,26,5,50,15,43,96.67091584205627,59.636491
25,11,17,4,20,42,48,74.14814472198486,24.079226
46,39,5,31,40,4,27,96.22736954689026,61.52929
17,14,9,43,23,41,16,74.67216897010803,24.073018
32,11,17,40,18,26,35,74.08639907836914,24.078259
15,45,3,37,10,38,43,74.21012878417969,24.078289
11,18,26,43,23,30,46,74.6353349685669,24.077202
9,38,41,11,17,28,13,74.42481398582458,24.077521
38,5,27,26,37,8,12,96.44682002067566,61.725219
17,19,40,34,12,19,48,94.63121390342712,59.827494
32,3,35,48,48,41,52,74.25585079193115,24.07785
24,14,9,5,13,33,27,74.4536452293396,24.078744
14,11,50,22,44,25,43,74.17640590667725,24.078746
51,41,16,52,14,14,13,95.58135724067688,61.157415
52,9,4,47,20,44,20,73.7562563419342,24.080449
20,22,22,48,46,16,22,96.00840306282043,61.719709
44,35,27,35,24,30,37,96.18422675132751,61.161422
41,24,43,52,33,46,49,95.62646913528442,61.159459
50,42,15,37,52,46,17,96.87582778930664,61.049194
49,18,13,36,51,28,24,95.91109085083008,61.559373
31,6,34,38,5,39,32,95.54022932052612,59.833156
12,10,51,16,18,9,14,74.01713991165161,24.078714
49,11,9,37,12,51,16,74.19101667404175,24.076202
45,16,21,36,7,27,45,96.73563289642334,61.23487
10,31,39,34,44,47,16,75.17551469802856,24.075454
20,41,28,15,37,24,20,95.62737274169922,59.833645
14,29,9,37,26,26,37,73.88523960113525,24.081186
41,38,10,43,47,36,6,74.5178496837616,24.076626
13,16,12,51,16,4,20,94.63830518722534,61.720127
3,28,7,18,32,9,19,74.58120632171631,24.079224
37,35,4,41,30,37,30,95.62848663330078,60.840359
29,31,45,6,41,42,46,96.33686876296996,59.631569
34,6,23,8,15,7,13,96.8051438331604,59.827172
26,49,46,22,28,42,12,96.1812949180603,56.044862
43,33,46,19,51,39,44,95.95660328865053,61.723537
50,3,6,50,35,48,26,72.94361567497253,24.07417
6,37,43,14,36,4,40,94.9328248500824,59.832419
52,31,9,41,17,20,33,74.64862871170044,24.07717
38,6,5,18,49,22,31,96.2196397781372,59.635235
10,11,13,30,21,51,25,74.07439875602722,24.079834
34,6,24,47,6,45,51,95.24279379844666,61.719128
45,10,14,26,19,29,17,74.07009410858154,24.076434
51,31,40,26,45,43,31,95.98206329345705,61.03451
23,3,5,3,6,11,47,74.14153909683228,24.078255
30,43,50,12,25,42,34,95.9554524421692,61.725901
34,28,19,38,7,32,29,95.06149888038637,61.124578
48,23,22,29,23,7,37,96.4530599117279,61.726308
3,44,25,35,17,38,42,74.60907745361328,24.076433
21,18,21,14,14,36,13,97.03499603271484,61.723537
27,51,45,43,15,44,23,95.99375438690186,61.724422
35,49,4,27,19,45,17,96.38212370872498,61.529642
21,47,39,8,6,37,13,96.98009967803956,59.832068
26,6,34,25,47,5,7,95.31315994262695,61.724674
24,7,11,18,51,10,51,74.28143525123596,24.073844
34,6,4,41,40,39,7,94.61331725120544,59.631734
28,14,9,13,18,13,39,74.43419170379639,24.076202
8,20,14,24,52,23,31,95.17682313919067,59.833157
35,44,22,31,28,46,20,96.15929293632507,60.750933
18,41,25,28,31,23,33,94.85079050064088,59.883164
36,22,17,23,31,41,45,96.15533566474916,61.667303
32,41,49,20,18,24,35,95.27538084983826,59.828535
23,41,33,16,44,27,35,96.18773198127748,59.832781
35,42,33,48,31,8,47,95.2428104877472,61.113272
46,30,34,32,8,42,47,95.8685896396637,61.724901
42,26,22,8,13,5,18,96.00332832336426,61.725508
30,31,50,25,13,25,46,95.82341504096983,61.726309
20,34,3,42,51,19,46,74.27756476402283,24.077577
12,23,11,36,23,47,28,74.09688067436218,24.076658
39,9,40,52,41,45,24,74.14269018173218,24.076433
44,11,3,10,3,11,32,73.60527229309082,24.077169
36,24,16,47,22,27,51,95.78972053527832,61.038442
18,23,30,21,16,6,20,95.43739128112792,61.727821
4,27,21,27,51,17,38,94.83002161979675,61.719292
24,40,7,38,4,6,22,95.91580748558044,61.717665
37,52,32,34,50,22,27,96.57059788703918,61.106851
48,7,13,24,43,26,52,95.26862382888794,61.724901
51,7,27,37,36,20,49,96.47668647766112,61.725189
10,9,6,46,23,45,32,73.68509411811829,24.075772
34,27,23,30,33,30,52,96.08935213088988,61.238224
5,27,7,6,20,31,24,95.30007696151732,59.633275
16,21,12,43,35,14,15,95.0107958316803,61.725541
45,47,8,41,52,22,8,96.58677363395692,61.194821
50,46,52,41,16,37,18,97.44079637527466,61.161827
12,23,27,12,24,19,33,90.6535120010376,61.726278
37,38,5,40,7,52,43,95.71703934669496,60.113188
10,33,23,3,50,28,33,74.49867582321167,24.076233
44,24,16,44,41,12,31,92.04044795036316,61.13449
11,14,49,36,35,27,49,74.47321939468384,24.077882
41,32,33,23,39,22,52,96.63106393814088,61.052184
4,52,39,38,49,4,4,94.74085354804993,61.72445
30,24,45,46,24,4,50,95.2130331993103,61.72116
39,11,36,32,22,16,45,74.09693002700806,24.079803
48,24,34,8,18,44,27,95.64485144615172,59.826008
15,42,34,38,24,52,21,94.69149661064148,61.719646
33,51,41,38,7,27,24,94.91921401023863,60.545462
31,14,39,6,43,23,39,96.02086758613586,59.635232
13,47,13,43,14,7,30,94.76264214515686,61.726764
42,37,16,26,16,8,19,95.98718786239624,61.724901
44,37,15,25,4,19,7,96.4027178287506,61.725644
15,10,20,42,6,44,9,74.13993263244629,24.078432
43,16,11,26,46,9,8,74.501948595047,24.077489
47,21,20,46,49,40,13,97.54876160621644,61.135961
43,12,14,30,27,13,24,95.1627552509308,61.719292
35,48,16,7,32,14,7,97.28445315361024,61.721637
4,35,12,12,12,15,51,94.5147864818573,61.72454
7,44,45,14,25,40,14,95.02630972862244,61.726764
9,42,38,31,31,17,35,74.3371422290802,24.076657
49,11,29,31,30,49,11,74.07253742218018,24.076203
7,47,11,9,34,11,43,77.76032042503357,24.07788
