MODEL,VERSION,INPUT_TILE,ENGINE,PROCESSOR,PRECISION,QUALITY_VALUE,GFLOP,#PARAMS,STORAGE,PREPROCESSING_TIME,INFERENCE_TIME,POSTPROCESSING_TIME,LATENCY,THROUGHPUT,DMIPS,CPU_MEM,CPU_MEM_PEAK,GPU_MEM,GPU_MEM_PEAK,MEMORY_BANDWIDTH,MEMORY_BANDWIDTH_PEAK,CPU_LOAD,GPU_LOAD,NPU_LOAD,CPU_TEMP,GPU_TEMP,POWER_CONSUMPTION,ENERGY_EFFICIENCY
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x640,lne,GPU/CPU,F32,73.9,1.3,0.2,0.9,25.2,139.0,18.9,183.1,5.5,37146.6,43.8,1.7,43.6,1.7,8.7,10.0,61.0,10.4,0.0,36.0,24.3,4.1,0.8
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x640,tensorrt,GPU,F16,73.9,1.3,0.2,0.5,25.4,38.1,23.9,87.4,11.4,77833.5,52.2,2.1,50.9,2.0,9.7,10.0,56.1,23.4,0.0,38.9,26.5,4.3,1.7
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x640,tensorrt,GPU,F32,73.9,1.3,0.2,0.9,25.5,36.4,23.5,85.4,11.7,79654.8,51.9,2.1,50.6,2.0,11.3,12.0,56.7,25.4,0.0,38.3,26.5,4.4,1.7
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x640,ncnn,GPU,F16,73.9,1.3,0.2,0.5,25.5,60.3,28.4,114.2,8.8,59592.2,26.2,1.1,25.9,1.0,7.2,8.0,51.6,35.5,0.0,37.9,25.8,4.4,1.3
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x640,ncnn,GPU,F32,73.9,1.3,0.2,0.9,25.3,60.1,28.4,113.9,8.8,59752.2,26.7,1.1,26.5,1.0,7.2,8.0,51.8,28.9,0.0,37.8,26.0,4.3,1.3
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x640,onnxruntime,CPU,F32,73.9,1.3,0.2,0.9,37.5,515.4,42.5,595.3,1.7,11427.0,22.2,1.0,22.2,0.9,3.0,4.0,63.0,0.0,0.0,36.5,24.8,3.7,0.3
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x380,lne,CPU,F32,67.2,0.8,0.2,0.9,16.2,154.9,11.7,182.8,5.5,37218.5,21.3,0.6,21.2,0.8,4.9,6.0,61.3,0.0,0.0,34.8,23.2,3.7,0.6
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x380,onnxruntime,CPU,F32,67.2,0.8,0.2,0.9,22.6,316.2,31.8,370.6,2.7,18354.9,18.3,0.5,18.3,0.7,2.6,3.0,62.4,0.0,0.0,35.5,24.0,3.7,0.3
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x380,lne,GPU/CPU,F32,67.2,0.8,0.2,0.9,15.6,88.4,11.5,115.5,8.7,58898.9,42.7,1.6,42.4,1.7,6.3,7.0,60.3,12.4,0.0,35.3,23.8,3.9,0.8
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x380,tensorrt,GPU,F16,67.2,0.8,0.2,0.5,16.0,23.7,15.1,54.8,18.2,124108.7,51.8,2.1,50.1,2.0,8.4,9.0,57.2,13.8,0.0,38.3,26.1,4.0,1.7
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x380,tensorrt,GPU,F32,67.2,0.8,0.2,0.9,16.0,22.6,15.0,53.6,18.6,126871.6,52.4,2.1,50.7,2.0,8.7,9.0,56.9,9.2,0.0,38.0,25.5,4.1,1.7
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x380,ncnn,GPU,F16,67.2,0.8,0.2,0.5,18.8,37.8,22.1,78.7,12.7,86478.6,24.8,1.0,24.6,1.0,5.6,6.0,53.0,2.0,0.0,36.9,24.6,3.8,1.3
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x380,ncnn,GPU,F32,67.2,0.8,0.2,0.9,18.7,37.6,21.9,78.2,12.8,86979.3,25.6,1.0,25.3,1.0,5.5,6.0,52.8,46.8,0.0,36.3,25.6,4.4,1.1
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x380,onnxruntime,CPU,F32,67.2,0.8,0.2,0.9,22.8,315.9,30.7,369.4,2.7,18415.1,22.8,1.0,22.7,0.9,2.7,3.0,62.4,0.0,0.0,35.4,24.4,3.7,0.3
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x480,lne,CPU,F32,72.3,1.0,0.2,0.9,19.6,194.8,14.0,228.4,4.4,29782.4,20.0,0.5,19.9,0.8,5.8,6.0,62.0,0.0,0.0,35.3,23.7,3.7,0.6
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x480,onnxruntime,CPU,F32,72.3,1.0,0.2,0.9,26.9,396.0,32.6,455.5,2.2,14934.4,19.2,0.5,19.1,0.7,3.0,3.0,62.5,0.0,0.0,35.9,24.2,3.7,0.3
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x480,lne,GPU/CPU,F32,72.3,1.0,0.2,0.9,19.6,103.0,14.2,136.8,7.3,49747.7,43.1,1.6,42.8,1.7,7.2,8.0,60.8,11.6,0.0,35.3,24.0,4.0,0.9
