MODEL,VERSION,INPUT_TILE,ENGINE,PROCESSOR,PRECISION,QUALITY_VALUE,GFLOP,#PARAMS,STORAGE,PREPROCESSING_TIME,INFERENCE_TIME,POSTPROCESSING_TIME,LATENCY,THROUGHPUT,DMIPS,CPU_MEM,CPU_MEM_PEAK,GPU_MEM,GPU_MEM_PEAK,MEMORY_BANDWIDTH,MEMORY_BANDWIDTH_PEAK,CPU_LOAD,GPU_LOAD,NPU_LOAD,CPU_TEMP,GPU_TEMP,POWER_CONSUMPTION,ENERGY_EFFICIENCY
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,48x32,ncnn,GPU,F32,7.25,0.1,4.1,16.2,0.6,9.5,0.6,10.7,93.6,975220.3,10.1,5.2,9.7,3.0,2.0,2.0,100.0,0.0,0.0,33.5,37.5,9.2,0.3
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,48x32,onnxruntime,CPU,F32,7.25,0.1,4.1,16.2,0.5,63.1,0.1,63.7,15.7,163654.0,9.5,5.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,33.5,37.5,9.2,0.1
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x48,lne,CPU,F32,6.32,0.1,4.1,16.2,0.5,12.2,0.0,12.7,78.9,822389.5,6.6,2.2,6.5,2.0,1.0,1.0,62.9,0.0,0.0,40.1,39.2,7.7,0.6
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x48,onnxruntime,CPU,F32,6.32,0.1,4.1,16.2,0.5,44.2,0.1,44.7,22.3,232850.9,6.6,2.2,6.5,2.0,1.0,1.0,67.6,0.0,0.0,40.4,39.2,7.9,0.2
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x48,tensorrt,NPU/GPU,S8,6.32,0.1,4.1,4.1,0.7,17.8,0.7,19.2,52.1,542418.9,16.2,7.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,33.5,37.5,9.2,0.3
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x48,tensorrt,GPU,S8,6.32,0.1,4.1,4.1,0.7,9.9,0.7,11.4,88.1,917874.9,15.9,6.9,9.7,3.0,2.0,2.0,99.9,0.0,0.0,33.5,37.5,9.2,0.6
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x48,tensorrt,NPU/GPU,F16,6.32,0.1,4.1,8.1,0.7,25.2,0.7,26.5,37.8,393673.1,14.3,6.4,9.7,3.0,2.0,2.0,100.0,0.0,3.0,33.8,37.5,9.2,0.3
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x48,tensorrt,GPU,F16,6.32,0.1,4.1,8.1,1.1,7.7,0.5,9.3,107.7,1122205.0,15.9,7.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,33.5,37.5,9.2,0.7
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x48,tensorrt,GPU,F32,6.32,0.1,4.1,16.2,0.8,11.7,0.8,13.3,75.4,785920.3,15.9,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,34.0,37.5,9.2,0.5
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x48,ncnn,GPU,F16,6.32,0.1,4.1,8.1,1.3,8.8,0.4,10.5,95.4,993890.1,10.2,5.2,9.7,3.0,2.0,2.0,99.9,0.0,0.0,33.5,37.5,9.2,0.6
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x48,ncnn,GPU,F32,6.32,0.1,4.1,16.2,1.0,10.4,0.4,11.8,84.9,884340.6,10.2,5.2,9.7,3.0,2.0,2.0,100.0,0.0,0.0,33.5,37.5,9.2,0.6
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x48,onnxruntime,CPU,F32,6.32,0.1,4.1,16.2,0.7,77.6,0.3,78.6,12.7,132520.2,9.6,5.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,33.5,37.5,9.2,0.1
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x64,lne,CPU,F32,5.82,0.2,4.1,16.2,0.6,15.7,0.0,16.4,61.0,636049.5,6.7,2.2,6.6,2.1,1.0,1.0,62.7,0.0,0.0,40.0,39.0,7.8,0.6
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x64,onnxruntime,CPU,F32,5.82,0.2,4.1,16.2,0.5,51.9,0.1,52.5,19.1,198564.4,6.6,2.2,6.6,2.1,1.0,1.0,68.4,0.0,0.0,40.3,39.3,8.0,0.2
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x64,lne,GPU/CPU,F32,5.82,0.2,4.1,16.2,1.2,45.4,0.1,46.7,21.4,222897.5,13.4,6.3,9.7,3.0,2.0,2.0,100.0,0.0,0.0,33.5,37.5,9.2,0.2
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x64,tensorrt,NPU/GPU,S8,5.82,0.2,4.1,4.1,0.8,17.8,0.4,19.0,52.6,548008.2,16.3,7.1,9.7,3.0,2.0,2.0,100.0,0.0,0.0,44.8,37.5,9.2,0.5
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x64,tensorrt,GPU,S8,5.82,0.2,4.1,4.1,0.8,11.0,0.5,12.3,81.1,844533.4,16.0,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,43.8,37.5,9.2,0.7
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x64,tensorrt,NPU/GPU,F16,5.82,0.2,4.1,8.1,0.7,24.9,0.4,26.0,38.5,401029.1,14.4,6.4,9.7,3.0,2.0,2.0,100.0,0.0,0.0,41.2,37.5,9.2,0.3
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x64,tensorrt,GPU,F16,5.82,0.2,4.1,8.1,1.1,8.8,0.8,10.8,92.9,967695.2,16.0,7.0,9.7,3.0,2.0,2.0,99.9,0.0,0.0,40.5,37.5,9.2,0.8
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x64,tensorrt,GPU,F32,5.82,0.2,4.1,16.2,0.6,13.3,0.7,14.6,68.6,714400.3,16.0,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,37.5,37.5,9.2,0.6
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x64,ncnn,GPU,F16,5.82,0.2,4.1,8.1,0.6,9.6,0.6,10.8,92.8,966630.4,10.3,5.2,9.7,3.0,2.0,2.0,100.0,0.0,0.0,35.0,37.5,9.2,0.8
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x64,ncnn,GPU,F32,5.82,0.2,4.1,16.2,1.1,9.3,0.5,10.8,92.8,966623.2,10.3,5.2,9.7,3.0,2.0,2.0,100.0,0.0,0.0,33.5,37.5,9.2,0.8
eyegaze-rankgaze,mobilefacenet-mpiigaze-righteye-t50,64x64,onnxruntime,CPU,F32,5.82,0.2,4.1,16.2,1.1,93.4,0.3,94.7,10.6,110026.9,9.7,5.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,33.5,37.5,9.2,0.1
