nScenarios,pv_mean,pv_std,load_mean,load_std,sol,time,memory
43,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,353.54,87.3,196.95
43,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,343.47,88.6,194.49
43,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,322.36,90.5,198.36
44,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,317.51,99.1,197.25
44,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,313.71,95.1,199.38
44,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,323.0,94.0,199.56
44,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,352.74,94.3,201.43
44,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,330.31,92.8,200.92
44,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,345.28,91.8,202.7
44,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,338.46,93.1,200.16
44,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,348.36,93.3,201.46
44,277.45,278.03394576921715,328.87708333333336,168.0694836959595,338.41,92.0,199.87
44,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,317.51,95.6,199.15
44,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,329.18,91.9,199.02
44,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,325.28,94.4,201.86
44,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,334.85,87.6,198.97
44,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,365.48,93.3,201.91
44,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,342.38,92.5,202.73
44,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,357.82,93.1,199.68
44,275.7604166666667,285.176073344451,328.30625,172.74973999769387,350.77,91.7,198.74
44,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,360.98,92.2,196.53
44,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,350.71,93.7,200.61
44,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,329.18,94.4,201.19
44,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,316.74,92.3,198.64
44,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,312.96,93.3,203.67
44,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,322.2,92.7,200.37
44,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,351.89,93.9,200.29
44,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,329.52,92.7,200.37
44,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,344.46,95.2,199.63
44,267.109375,276.2262444831701,318.009375,167.33250398914146,337.65,93.0,200.99
44,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,347.54,91.6,196.6
44,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,337.57,94.8,202.5
44,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,316.74,93.6,199.65
44,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,325.27,91.3,197.28
44,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,321.45,93.4,200.09
44,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,330.85,95.2,200.61
44,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,361.2,94.7,201.75
44,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,338.35,92.8,197.13
44,273.9302083333334,282.16652372010736,327.715625,174.36068598844,353.67,96.2,200.32
44,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,346.68,90.9,199.54
44,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,356.79,91.5,201.32
44,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,346.59,93.3,199.71
44,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,325.27,95.1,196.78
44,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,313.6,91.9,199.96
44,262.66770833333334,270.722787757911,310.025,159.83073859555302,309.88,93.0,200.51
44,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,319.0,95.4,200.18
44,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,348.46,96.9,198.48
44,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,326.29,92.5,200.36
44,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,341.13,94.0,199.9
44,264.95,273.9898732161464,315.43541666666664,165.98518318610968,334.36,92.3,203.23
44,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,344.17,99.0,198.44
44,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,334.29,90.6,199.86
44,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,313.6,88.2,201.33
44,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,321.39,93.4,199.67
44,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,317.58,92.8,199.52
44,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,326.93,93.4,199.57
44,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,356.97,91.9,200.39
44,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,334.33,91.5,201.21
44,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,349.47,87.7,196.74
44,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,342.57,94.4,201.35
44,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,352.58,93.9,199.46
44,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,342.5,95.7,199.41
44,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,321.39,91.3,199.33
44,273.975,282.96677734909684,321.0885416666667,172.01928965828202,326.04,91.9,199.61
44,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,322.2,94.7,201.14
44,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,331.65,92.5,198.9
44,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,362.04,96.5,201.41
44,273.809375,280.5631958958196,324.81875,169.09394597413643,339.15,93.0,199.33
44,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,354.48,92.4,200.03
44,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,347.48,94.1,200.54
44,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,357.61,92.9,200.82
44,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,347.42,94.8,198.93
44,273.975,282.96677734909684,321.0885416666667,172.01928965828202,326.04,91.7,201.04
44,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,313.6,92.4,199.67
44,262.66770833333334,270.722787757911,310.025,159.83073859555302,309.88,92.8,201.11
44,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,319.0,92.3,200.19
44,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,348.46,96.6,200.91
44,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,326.29,93.4,201.03
44,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,341.13,94.1,201.36
44,264.95,273.9898732161464,315.43541666666664,165.98518318610968,334.36,93.1,200.37
44,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,344.17,92.6,201.01
44,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,334.29,92.2,199.78
44,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,313.6,92.0,200.06
44,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,329.91,92.2,198.28
44,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,326.02,93.0,201.19
44,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,335.62,95.4,200.87
44,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,366.29,93.0,197.52
44,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,343.14,92.9,201.2
44,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,358.61,92.7,197.98
44,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,351.57,92.1,202.42
44,276.153125,283.889522215188,332.0708333333334,175.54242181774435,361.79,93.6,202.32
44,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,351.53,93.7,199.58
44,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,329.91,92.7,200.63
44,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,321.39,92.7,200.37
44,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,317.58,94.1,201.59
44,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,326.93,92.9,201.91
44,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,356.97,94.0,200.38
44,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,334.33,92.5,201.81
44,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,349.47,93.8,201.59
44,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,342.57,93.8,198.3
44,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,352.58,93.7,196.51
44,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,342.5,94.6,200.25
44,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,321.39,93.5,201.91
45,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,316.61,101.4,201.99
45,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,312.82,94.3,200.17
45,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,322.1,95.2,203.27
45,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,351.85,94.2,201.96
45,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,329.42,95.0,204.73
45,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,344.38,94.3,200.86
45,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,337.57,94.7,199.24
45,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,347.47,93.6,199.6
45,277.45,278.03394576921715,328.87708333333336,168.0694836959595,337.52,94.5,201.39
45,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,316.61,92.0,202.84
45,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,328.29,94.8,200.76
45,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,324.39,94.9,201.14
45,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,333.96,94.0,202.11
45,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,364.59,96.7,200.56
45,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,341.48,95.7,201.58
45,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,356.93,93.8,202.33
45,275.7604166666667,285.176073344451,328.30625,172.74973999769387,349.88,96.6,201.02
45,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,360.09,95.4,203.08
45,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,349.82,96.8,203.59
45,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,328.29,95.9,201.28
45,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,315.84,94.6,202.76
45,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,312.07,93.8,202.99
45,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,321.3,95.2,201.03
45,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,351.0,96.8,201.83
45,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,328.63,94.1,199.03
45,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,343.57,98.7,203.27
45,267.109375,276.2262444831701,318.009375,167.33250398914146,336.76,95.5,202.21
45,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,346.65,95.6,201.89
45,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,336.68,96.1,198.56
45,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,315.84,95.3,201.8
45,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,324.38,97.1,203.07
45,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,320.56,95.7,202.68
45,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,329.96,90.5,202.13
45,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,360.31,95.2,203.36
45,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,337.46,95.0,204.31
45,273.9302083333334,282.16652372010736,327.715625,174.36068598844,352.78,95.5,201.11
45,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,345.78,93.6,201.3
45,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,355.9,95.3,202.62
45,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,345.7,94.9,202.13
45,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,324.38,97.0,202.93
45,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,312.71,93.5,203.16
45,262.66770833333334,270.722787757911,310.025,159.83073859555302,308.99,93.8,202.38
45,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,318.11,93.7,202.36
45,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,347.57,95.9,203.81
45,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,325.4,102.6,202.65
45,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,340.23,94.8,201.35
45,264.95,273.9898732161464,315.43541666666664,165.98518318610968,333.47,96.6,202.54
45,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,343.28,95.6,201.68
45,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,333.4,94.9,203.7
45,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,312.71,93.4,203.12
45,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,320.5,94.4,202.13
45,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,316.69,98.7,201.64
45,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,326.03,93.4,201.85
45,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,356.08,94.4,202.19
45,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,333.44,97.2,202.84
45,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,348.58,93.8,203.1
45,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,341.68,93.1,200.85
45,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,351.68,93.5,202.39
45,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,341.61,96.2,202.73
45,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,320.5,94.3,201.4
45,273.975,282.96677734909684,321.0885416666667,172.01928965828202,325.15,95.0,201.46
45,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,321.3,95.4,200.65
45,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,330.76,94.9,200.17
45,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,361.15,96.1,199.59
45,273.809375,280.5631958958196,324.81875,169.09394597413643,338.26,95.7,202.08
45,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,353.59,93.5,197.85
45,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,346.59,94.3,202.37
45,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,356.72,95.5,201.72
45,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,346.53,97.5,201.34
45,273.975,282.96677734909684,321.0885416666667,172.01928965828202,325.15,95.8,200.33
45,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,312.71,95.3,202.37
45,262.66770833333334,270.722787757911,310.025,159.83073859555302,308.99,96.7,201.36
45,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,318.11,93.8,204.15
45,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,347.57,95.1,203.75
45,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,325.4,97.5,200.98
45,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,340.23,96.4,200.59
45,264.95,273.9898732161464,315.43541666666664,165.98518318610968,333.47,94.3,201.04
45,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,343.28,95.1,202.55
45,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,333.4,95.4,204.29
45,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,312.71,94.5,202.46
45,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,329.02,94.4,204.07
45,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,325.13,95.9,201.87
45,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,334.72,93.9,202.27
45,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,365.4,94.4,202.96
45,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,342.25,95.7,200.56
45,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,357.72,96.1,203.92
45,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,350.68,94.0,200.38
45,276.153125,283.889522215188,332.0708333333334,175.54242181774435,360.9,96.3,202.14
45,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,350.64,92.4,198.54
45,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,329.02,97.5,200.13
45,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,320.5,96.0,200.47
45,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,316.69,97.0,203.44
45,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,326.03,95.4,202.46
45,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,356.08,94.8,201.75
45,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,333.44,94.8,203.84
45,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,348.58,94.7,199.9
45,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,341.68,97.4,204.54
45,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,351.68,93.9,203.69
45,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,341.61,96.6,202.6
45,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,320.5,95.8,198.51
46,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,315.61,99.6,204.13
46,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,311.82,98.9,206.5
46,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,321.1,99.4,203.91
46,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,350.84,96.6,203.38
46,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,328.41,99.8,206.47
46,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,343.38,98.1,201.19
46,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,336.56,98.7,204.2
46,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,346.47,96.9,202.98
46,277.45,278.03394576921715,328.87708333333336,168.0694836959595,336.51,98.3,206.5
46,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,315.61,98.6,205.64
46,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,327.28,98.4,204.09
46,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,323.38,99.7,204.49
46,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,332.95,100.2,206.44
46,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,363.58,96.8,204.17
46,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,340.48,98.6,203.3
46,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,355.92,98.1,202.64
46,275.7604166666667,285.176073344451,328.30625,172.74973999769387,348.87,95.1,204.92
46,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,359.08,97.9,203.72
46,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,348.81,98.1,210.15
46,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,327.28,96.0,204.41
46,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,314.84,98.7,204.09
46,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,311.07,97.7,204.11
46,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,320.3,99.6,207.69
46,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,350.0,96.6,203.18
46,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,327.62,97.8,206.17
46,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,342.56,98.2,202.34
46,267.109375,276.2262444831701,318.009375,167.33250398914146,335.76,99.4,206.6
46,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,345.65,96.5,204.08
46,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,335.67,60.4,204.27
46,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,314.84,98.5,205.07
46,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,323.37,98.0,205.37
46,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,319.55,97.9,204.11
46,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,328.96,99.0,205.06
46,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,359.3,93.8,202.59
46,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,336.46,99.0,203.93
46,273.9302083333334,282.16652372010736,327.715625,174.36068598844,351.77,98.9,204.8
46,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,344.78,99.2,205.68
46,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,354.89,97.2,204.9
46,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,344.69,99.8,202.86
46,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,323.37,96.8,202.96
46,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,311.7,96.7,204.24
46,262.66770833333334,270.722787757911,310.025,159.83073859555302,307.98,98.6,204.48
46,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,317.1,97.4,205.13
46,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,346.56,97.4,204.86
46,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,324.39,98.3,204.58
46,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,339.23,98.8,206.18
46,264.95,273.9898732161464,315.43541666666664,165.98518318610968,332.47,99.4,202.53
46,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,342.28,96.9,202.82
46,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,332.39,101.6,205.69
46,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,311.7,98.8,205.18
46,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,319.49,98.7,206.25
46,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,315.68,99.7,206.58
46,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,325.03,96.9,204.87
46,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,355.07,97.1,203.73
46,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,332.44,98.9,205.22
46,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,347.57,99.6,202.8
46,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,340.67,98.2,204.48
46,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,350.68,98.7,203.58
46,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,340.6,96.6,210.18
46,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,319.49,101.1,202.82
46,273.975,282.96677734909684,321.0885416666667,172.01928965828202,324.15,95.9,204.44
46,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,320.3,94.7,202.84
46,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,329.76,97.4,205.31
46,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,360.15,99.2,204.62
46,273.809375,280.5631958958196,324.81875,169.09394597413643,337.25,96.7,206.36
46,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,352.59,96.6,205.05
46,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,345.58,96.5,206.27
46,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,355.71,99.5,203.78
46,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,345.53,96.2,202.51
46,273.975,282.96677734909684,321.0885416666667,172.01928965828202,324.15,98.4,204.3
46,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,311.7,96.3,205.1
46,262.66770833333334,270.722787757911,310.025,159.83073859555302,307.98,99.8,202.06
46,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,317.1,106.8,206.99
46,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,346.56,114.0,204.68
46,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,324.39,118.6,203.82
46,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,339.23,114.0,201.15
46,264.95,273.9898732161464,315.43541666666664,165.98518318610968,332.47,122.3,201.14
46,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,342.28,118.6,202.28
46,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,332.39,106.0,203.13
46,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,311.7,106.3,204.44
46,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,328.02,107.7,204.96
46,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,324.12,111.6,202.87
46,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,333.72,105.7,205.3
46,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,364.39,161.9,195.85
46,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,341.24,148.7,202.01
46,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,356.71,124.3,198.55
46,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,349.67,108.3,203.93
46,276.153125,283.889522215188,332.0708333333334,175.54242181774435,359.89,108.5,205.57
46,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,349.63,113.7,202.5
46,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,328.02,104.5,202.43
46,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,319.49,115.7,197.28
46,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,315.68,109.2,204.41
46,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,325.03,120.2,200.95
46,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,355.07,112.9,204.27
46,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,332.44,102.2,205.31
46,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,347.57,109.8,205.34
46,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,340.67,115.2,205.74
46,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,350.68,116.5,205.12
46,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,340.6,109.5,206.49
46,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,319.49,128.9,204.84
47,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,314.63,143.9,206.95
47,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,310.83,114.5,206.31
47,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,320.12,115.9,209.14
47,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,349.86,120.8,202.5
47,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,327.43,108.4,207.26
47,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,342.39,116.2,208.59
47,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,335.58,105.2,207.83
47,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,345.48,116.1,206.51
47,277.45,278.03394576921715,328.87708333333336,168.0694836959595,335.53,140.3,207.96
