var_0,var_1,var_2,var_3,var_4,var_5,var_6,time,memory
21,37,8,52,45,5,40,746.1888022,61.73369
31,20,29,20,45,8,44,743.1663148,61.733689
12,3,31,36,22,13,21,592.101778,19.887339
36,25,18,23,51,6,39,741.3484917,61.718202
7,40,41,30,6,34,21,746.1543088,61.721018
29,47,46,24,49,4,46,746.7893126,61.721018
27,50,24,34,43,18,12,743.4728854,59.840569
6,32,40,19,24,35,8,742.5244622,61.733689
11,37,29,32,8,20,38,601.1523685,19.880299
52,21,25,40,30,5,28,765.0242009,60.947165
9,50,52,9,10,15,32,592.6323049,19.896491
9,41,28,3,26,6,24,602.0903821,19.896491
51,14,22,44,15,17,45,773.0173545,61.168446
9,27,50,48,14,7,13,596.1734393,19.89649
15,19,46,45,52,38,50,741.1885631,61.712927
9,43,52,50,36,7,3,597.2424362,19.893674
25,24,39,25,17,6,15,729.0176587,61.73369
36,3,15,40,42,38,46,591.213119,19.896491
19,15,40,17,32,17,5,755.5675352,61.728057
8,24,49,34,19,38,45,740.8169842,59.84057
7,24,17,52,43,38,40,753.2186668,61.729465
21,29,9,10,42,25,28,588.6206501,19.89649
23,45,41,34,24,44,32,743.7190187,61.063293
34,27,39,45,28,6,40,749.3074684,61.171684
7,27,18,7,40,35,38,725.0437691,61.727353
33,46,35,33,52,39,35,717.8232868,61.168541
52,21,5,16,33,47,47,760.5521164,59.644729
40,25,22,24,20,40,14,742.0913763,61.73369
11,32,39,31,7,10,18,587.2324164,19.89649
3,15,16,10,10,33,44,583.1695273,19.896491
22,46,52,49,28,4,28,746.9517407,61.73369
11,50,8,36,15,23,23,594.9088447,19.896491
13,19,25,39,8,47,24,742.1869357,61.73369
38,16,40,34,34,12,16,746.1414719,61.733689
5,4,32,19,7,17,44,746.7536056,59.84057
44,35,44,46,29,19,13,756.5544653,61.168039
33,9,27,49,9,44,8,583.7504213,19.89649
17,5,33,42,32,13,45,736.8785124,59.840569
46,43,17,5,49,40,52,749.1015766,59.64473
11,51,7,28,24,20,34,588.8074844,19.896491
48,30,34,4,13,28,38,738.6161647,61.537849
33,20,15,34,38,43,34,737.6131375,59.840569
4,5,26,16,48,28,30,725.0193868,61.723834
29,16,50,41,34,16,34,740.7976294,61.73369
20,36,46,15,29,27,18,746.7955546,59.840569
23,8,4,32,26,20,47,739.2439206,61.521657
27,43,21,42,42,49,50,741.6331122,60.938183
18,28,31,31,47,49,19,722.6709454,61.346774
42,15,38,32,35,22,18,761.1280134,61.730874
34,29,16,35,36,46,29,739.4075789,61.723828
6,4,47,40,42,21,8,732.7927186,59.84057
19,32,48,51,13,25,37,728.6903679,60.518864
47,4,5,50,48,40,22,738.7185824,60.113635
39,25,43,6,25,43,13,734.9207211,59.626425
36,4,36,21,43,42,23,735.2287691,59.820857
32,44,3,20,16,26,30,581.8237405,19.879594
11,14,34,32,50,39,30,580.3681641,19.887339
45,52,4,35,45,26,23,749.0332563,60.711072
39,11,44,16,25,8,50,586.6842957,19.896533
14,22,35,46,34,51,18,722.7721405,61.719609
17,23,25,51,33,13,15,744.6238773,59.828601
48,22,38,47,43,46,19,754.2824543,61.167217
17,30,51,19,33,32,8,744.1940084,61.728058
47,9,5,11,47,19,28,580.3792899,19.896534
40,32,3,21,47,20,48,595.7966466,19.896533
45,23,7,45,19,31,25,721.2360551,61.167987
13,27,3,6,38,40,16,592.9887121,19.896533
33,51,24,18,6,19,43,744.4603696,61.733733
32,21,16,45,23,16,31,723.6819758,57.956961
35,52,8,16,7,33,6,737.9247673,59.836346
40,30,27,6,49,13,44,756.9363132,59.63417
29,26,29,28,15,40,32,741.3629997,61.733732
37,4,30,33,47,46,25,751.2260742,61.73373
24,31,25,26,12,22,46,748.7322049,59.840613
9,36,52,40,26,4,41,596.7798028,19.896533
33,11,18,7,27,45,7,598.2223289,19.896533
43,16,13,50,37,12,23,746.9326024,61.171491
45,7,33,32,17,52,41,752.7988148,61.733732
21,31,45,36,8,22,22,752.076982,61.733689
5,20,48,27,8,20,34,743.8330665,59.84057
4,32,34,16,18,47,6,755.1363153,61.733733
16,28,43,32,22,51,23,742.9896376,61.714172
8,22,20,37,35,34,30,746.4321313,59.840569
8,28,21,26,30,39,36,745.783797,59.822265
7,16,39,34,20,23,4,751.4081686,61.73369
45,16,13,37,47,20,8,776.7993286,61.715386
4,45,14,27,44,18,40,750.841562,61.733733
18,50,4,25,13,36,40,748.419394,61.537849
19,28,41,24,13,42,27,740.2788198,61.73369
33,27,45,16,6,24,34,755.902375,61.733689
39,36,15,28,46,18,42,763.314255,61.733689
39,25,10,19,16,44,5,587.2468352,19.896491
45,22,18,34,19,28,47,773.732789,61.106737
4,20,30,26,21,44,37,743.5810869,61.733923
7,34,47,29,26,33,12,765.150908,61.731107
29,31,8,34,24,20,31,745.9400518,61.733923
25,12,5,40,16,40,37,745.7573249,60.208126
16,36,37,43,22,37,29,737.3575797,61.722148
10,51,34,9,6,13,24,598.7711282,19.896724
12,28,25,45,23,18,6,739.6203561,61.73369
30,24,11,52,11,5,5,590.2000666,19.896605
11,51,37,36,48,39,16,606.5524781,19.894612
30,8,37,30,6,49,23,718.2793541,61.726882
5,44,19,40,40,16,30,749.6681011,59.835874
27,17,24,36,49,23,18,740.5866914,59.841192
52,37,31,26,27,17,45,773.0126116,61.691648
11,5,49,52,41,6,23,608.2457132,19.896606
38,11,38,40,4,41,31,591.2008166,19.896605
49,19,19,48,27,48,16,772.5080886,61.181545
25,43,50,27,7,29,45,745.4777579,61.733689
42,19,24,48,13,52,28,768.4680474,61.163307
46,51,21,43,6,20,33,782.2085421,61.162264
42,32,16,47,44,15,51,760.9583032,61.167994
43,43,52,33,8,40,38,768.0637112,61.733923
47,5,7,23,23,45,43,771.4370189,61.733805
50,9,24,14,6,8,8,593.2890685,19.896606
51,18,45,48,24,40,24,782.5933661,61.169307
29,19,21,14,36,6,38,756.1086578,61.730403
29,26,32,12,18,32,15,759.278055,61.733805
12,3,25,6,14,42,36,591.0337718,19.896605
33,39,22,36,23,16,5,748.9846749,60.627096
11,22,48,8,49,47,10,597.287878,19.89649
30,38,28,48,27,15,4,754.9053814,61.733689
11,28,29,19,6,13,48,602.3266137,19.885227
32,16,13,16,43,5,49,739.180321,61.733804
28,4,38,40,45,35,48,747.622201,60.920086
14,11,8,34,39,48,38,599.9862533,19.89649
10,24,32,15,36,32,50,588.6339643,19.901959
5,32,12,40,5,30,15,736.659658,61.722658
20,46,3,34,46,42,20,589.7090802,19.879595
24,46,13,44,30,51,46,753.6856089,61.733689
46,22,27,34,39,39,6,753.0992742,61.733805
20,29,18,37,36,29,4,729.9699392,61.72313
25,30,48,35,36,35,37,744.7770333,61.16508
33,39,48,49,34,23,28,743.6528385,61.461517
13,46,4,38,17,38,39,737.7252688,59.648086
48,34,23,6,17,12,21,743.6171024,59.652311
34,30,5,52,26,39,23,738.673548,60.186121
45,31,20,34,7,43,17,751.7753701,59.849819
42,45,34,33,15,46,35,749.2261527,61.735638
29,9,50,34,14,47,37,585.1526327,19.904072
28,36,24,13,14,45,25,740.8760576,61.733689
4,38,52,31,5,37,47,719.1038332,61.741271
48,26,16,8,8,44,38,748.4695945,59.845334
27,4,49,51,34,35,7,743.3644531,59.827898
41,51,33,22,28,43,19,752.4097233,61.143414
15,20,21,31,32,40,48,735.6313982,61.74127
10,24,29,49,43,49,14,588.3547161,19.896491
7,11,32,21,49,18,37,589.6949673,19.89649
37,33,46,38,35,52,30,745.118793,61.175484
46,34,9,25,26,50,40,596.0237644,19.87889
26,25,34,4,29,26,29,742.5026934,61.53785
22,26,30,49,19,5,28,737.8896008,61.732822
34,33,51,13,18,18,15,737.834872,61.73369
10,42,51,13,50,18,19,590.9922101,19.89649
10,38,38,43,49,9,49,597.0605302,19.89649
37,4,34,49,33,33,18,744.2297962,61.162828
26,11,27,39,35,47,43,593.7665563,19.889451
30,26,50,30,43,34,16,701.6336949,61.73369
47,27,34,19,50,37,43,747.4288127,61.741271
39,31,19,7,47,12,48,755.9411445,61.741271
52,3,42,26,17,34,7,587.312197,19.881002
44,19,3,25,45,13,32,587.3124888,19.899847
11,7,8,30,24,39,11,592.9965858,19.89649
45,6,37,28,19,21,23,755.3115239,61.713977
26,44,30,45,50,19,6,743.2880402,61.733689
20,4,40,41,23,42,42,740.0059369,61.733689
41,41,46,40,47,26,45,761.6824906,61.182754
13,8,28,39,18,24,4,732.4593127,61.723834
43,12,28,6,8,33,38,750.4877698,59.626425
3,39,25,8,24,36,16,590.3415124,19.89649
47,51,10,4,46,16,11,595.8144174,19.89649
42,7,39,33,34,25,8,764.392988,61.720313
29,36,16,13,35,12,47,756.1374547,61.73369
36,15,44,52,27,29,13,753.637424,61.73369
8,32,46,19,7,33,30,748.9214942,59.84057
5,27,50,7,21,14,30,765.7250679,61.73369
8,27,40,50,44,47,5,752.029501,61.733689
47,36,4,40,14,40,25,759.009007,60.819844
42,47,49,14,44,5,42,755.7454214,59.840569
43,27,52,4,22,19,28,756.0904686,61.537849
14,11,26,34,38,25,11,593.3173618,19.896491
6,52,49,38,40,27,29,740.4101837,61.733689
21,9,35,18,52,40,42,588.8081126,19.896491
23,19,35,25,36,35,29,749.0495462,60.37814
3,44,13,47,15,14,19,595.7010732,19.89649
40,7,27,46,48,40,7,756.7709675,61.183461
44,47,9,9,49,36,48,593.8947995,19.896491
47,24,40,22,12,41,45,763.9300005,61.733689
43,29,30,45,50,25,12,763.9891176,61.168543
42,3,12,52,15,7,10,583.5411029,19.896491
40,37,26,5,41,44,48,755.1212385,59.644729
52,24,23,15,19,52,26,754.2092476,59.840569
22,16,13,26,24,20,47,737.620481,61.713977
20,20,10,43,22,9,49,582.4655936,19.876779
19,8,47,32,31,34,17,724.2491555,59.84057
6,10,45,24,12,12,42,586.1296873,19.89649
9,15,34,18,29,36,46,589.4572093,19.896491
52,18,43,34,49,52,41,761.4849355,61.019735
4,19,3,12,8,37,32,586.5550456,19.896491
9,3,38,46,48,41,25,584.8199871,19.877483
22,11,50,7,26,32,8,591.3872643,19.895082
5,19,25,13,5,52,42,730.1264589,61.733689
20,44,19,36,6,16,12,733.3502622,59.840569
10,11,20,13,46,20,23,585.3287096,19.896491
5,43,3,20,45,10,25,591.5633998,19.89649
47,46,45,38,26,4,37,759.6245134,61.552783
32,25,38,21,27,52,34,745.6328404,60.41438
12,46,41,22,16,30,48,734.1172798,61.725241
50,27,30,18,5,28,34,734.1256022,59.84057
42,11,46,27,14,50,51,591.344327,19.893675
24,31,39,48,26,45,17,734.3257022,61.733689
23,42,36,49,27,42,14,734.9487758,61.721017
21,50,21,8,18,6,36,743.5943005,59.836346
48,31,45,7,41,15,5,760.6780138,61.73369
51,29,11,20,39,11,24,594.4755878,19.89649
23,31,52,18,17,43,20,745.2107916,61.733689
34,47,50,8,7,46,16,762.5340858,59.84057
52,24,20,45,32,38,33,764.6665092,61.177222
47,25,38,5,44,31,50,771.0649927,59.644729
43,37,50,40,21,25,50,765.3724172,61.087046
26,32,17,37,25,32,49,743.8731036,59.876037
33,19,26,8,34,24,16,752.124851,59.840569
3,50,3,37,41,26,5,595.7322538,19.89649
21,29,48,35,30,28,39,747.6656463,61.319538
5,3,14,9,40,21,52,589.5990264,19.89649
50,36,47,37,38,27,47,760.2981918,61.16579
48,19,15,37,12,25,39,771.6385403,61.288047
16,6,12,15,31,51,27,756.5390642,59.840569
51,29,39,33,18,18,20,755.7488525,61.711876
34,13,37,18,43,18,38,739.4838674,61.716793
40,17,19,27,33,42,13,767.5224655,61.73369
8,10,3,37,29,40,35,600.21137,19.887338
3,9,41,40,29,47,42,599.6893258,19.89649
10,6,23,29,13,50,20,602.7536373,19.884523
4,32,7,44,16,34,18,774.7591021,61.717498
41,42,46,5,25,44,27,768.4346106,59.631354
7,9,20,37,13,15,52,602.5709405,19.89649
50,49,40,50,12,17,46,749.1773419,61.165304
18,11,17,21,49,13,10,602.4880688,19.89649
9,52,13,10,49,47,16,597.2553804,19.880299
21,48,8,19,41,34,18,753.6918247,61.730169
25,19,44,34,32,7,22,761.2282281,61.715386
19,50,3,52,31,27,46,611.096247,19.89649
39,11,35,32,45,51,34,591.5466025,19.89649
14,51,30,25,47,49,43,748.6375594,61.721017
5,22,35,40,5,43,52,741.8441863,61.713978
21,49,27,36,50,25,41,742.179939,61.327891
33,25,35,50,30,27,38,763.6396108,61.147539
25,24,26,48,43,19,42,750.7519844,61.316086
3,44,9,52,9,44,12,582.8960044,19.895082
44,17,9,12,44,12,24,575.9246099,19.896491
13,10,38,43,20,30,44,588.9585617,19.896491
16,10,45,16,31,38,20,570.1553285,19.88945
43,18,33,15,33,41,52,755.455807,59.831417
3,7,50,47,24,40,4,584.5907779,19.896491
32,52,43,42,32,38,31,730.859967,61.166418
51,9,30,10,3,9,15,575.7464333,19.896491
22,42,5,45,28,24,43,728.5095046,57.75161
49,3,30,5,41,37,10,567.490936,19.89649
44,3,41,6,32,17,40,580.353003,19.89649
51,16,24,37,34,47,29,752.7176988,61.733689
45,4,31,29,4,38,23,735.0467653,61.733689
20,21,22,42,33,49,26,738.0821252,61.428783
45,4,14,16,16,49,24,751.3528111,61.728057
46,47,19,20,32,51,19,748.4353583,59.8421
30,39,39,15,12,20,38,755.6065145,59.84057
36,52,47,36,39,40,26,717.2282104,61.1765
14,6,28,15,6,31,5,743.9528224,61.733689
24,51,33,12,36,14,20,759.2224712,61.713274
8,39,25,17,19,33,20,744.6045568,59.84057
44,47,38,40,28,26,35,763.6874719,61.185501
28,26,23,43,50,20,17,749.1676016,60.466934
8,22,9,7,20,41,6,599.1383343,19.894378
20,28,15,32,12,36,15,768.1532824,61.733689
24,47,47,47,19,49,16,740.0107763,61.73369
46,29,31,21,51,17,22,767.8086963,61.733689
19,34,48,21,32,34,45,761.3017163,61.109032
39,29,38,29,37,51,40,758.638027,61.163092
14,3,24,39,30,17,19,578.6627557,19.884523
6,13,50,33,39,40,42,744.9281847,61.733689
3,25,13,22,38,5,22,591.9961898,19.890155
52,31,8,32,37,40,38,767.6198299,61.733689
35,10,46,30,9,25,29,585.231961,19.89649
9,21,39,21,5,10,48,590.671406,19.887339
16,20,21,44,33,31,23,725.3418715,61.73369
50,46,7,46,27,6,30,764.2208703,61.162458
27,9,51,14,11,44,27,584.8995543,19.881002
10,45,4,13,30,43,9,586.6855698,19.896491
4,30,51,38,50,24,43,737.6907775,61.733689
11,7,34,18,20,30,22,596.8755929,19.89649
37,10,18,49,3,11,12,589.9684033,19.883819
37,50,49,6,40,47,52,766.0679994,59.633466
15,28,49,33,47,31,15,733.5305443,61.733689
24,19,13,41,8,22,18,736.2521248,61.728057
27,13,44,45,40,49,31,749.9723518,61.730129
47,4,4,6,30,28,30,739.1488023,59.443258
5,25,9,5,31,9,5,583.8788247,19.896491
9,14,29,23,52,47,15,589.2773514,19.894378
30,19,12,41,26,14,13,751.8619757,61.73369
19,36,52,46,52,39,13,762.9737046,61.712569
35,43,3,52,6,6,10,621.5777206,19.896491
37,16,41,40,39,17,46,772.7290797,61.73369
26,44,26,51,4,52,37,782.3088222,61.733689
47,7,11,11,35,7,9,662.9300983,19.89649
34,32,19,7,32,28,30,794.5851333,61.73369
7,31,46,8,22,4,4,796.4368243,59.840569
6,15,50,43,41,17,26,794.3587337,61.73369
50,14,45,22,5,38,18,802.8840661,61.73369
37,34,5,5,8,22,50,808.45854,59.431289
48,32,11,35,51,10,9,653.516552,19.896491
9,46,40,29,47,22,33,634.4048152,19.89649
27,15,31,24,27,35,17,805.8284898,61.733689
47,32,20,40,23,13,40,809.1862538,61.103794
27,6,41,5,15,23,35,801.2150087,59.644729
48,26,3,36,37,44,11,614.752944,19.883115
39,12,4,8,37,41,23,771.3153787,61.537849
35,24,36,40,36,43,51,784.4899833,61.202526
27,10,27,45,50,33,20,593.4049628,19.896491
51,51,49,49,18,33,23,787.3228555,61.169932
29,52,3,4,12,14,15,600.7632725,19.884522
7,23,39,29,24,4,6,739.3200479,59.840569
9,17,10,35,52,52,52,583.2610421,19.89649
9,24,12,26,47,24,42,595.4044895,19.896491
16,11,10,47,27,10,30,588.4272087,19.87889
37,23,21,31,37,14,27,748.4753611,61.723833
31,43,49,49,31,15,40,734.073874,61.73369
42,48,15,38,24,35,26,757.8749478,61.18357
31,30,50,16,13,4,47,750.6187632,61.731578
25,52,27,51,37,43,37,746.6533012,61.152993
31,7,10,30,10,14,17,593.3436475,19.89649
28,26,39,13,52,4,8,747.3912368,61.71257
37,22,20,31,22,14,29,739.0303798,61.73369
3,30,7,21,30,23,33,586.6220808,19.894379
3,4,51,31,51,33,6,592.556083,19.89649
19,40,8,20,14,22,13,748.432286,61.728762
32,27,50,51,5,27,20,761.8536041,61.73062
33,17,14,38,40,23,20,740.6138823,61.721017
50,17,45,29,31,20,18,757.9275579,59.838024
35,10,3,17,25,26,26,594.3401802,19.888042
3,42,5,25,18,38,47,599.0476899,19.89649
15,50,34,49,24,6,50,748.0663304,61.73369
51,37,51,15,15,48,24,758.7735941,59.840569
10,44,16,41,20,42,40,604.9475296,19.89649
36,4,50,42,51,4,45,747.4733448,61.728058
50,39,39,35,17,13,12,767.1160765,61.733689
16,37,33,21,34,42,47,752.6557121,61.73318
43,13,9,41,32,3,33,602.1742878,19.896491
51,23,18,28,49,41,38,754.0435278,61.719609
22,9,16,19,51,9,27,595.3335268,19.89649
18,30,24,30,34,7,36,743.4737487,61.73369
49,22,8,45,28,42,26,783.9293671,61.173139
41,13,19,44,27,5,45,758.4238133,61.251224
45,45,23,39,20,30,23,764.8564634,61.24005
21,37,29,35,43,51,7,744.1438904,61.723129
52,11,33,28,35,18,51,593.6012731,19.89649
11,52,17,35,21,39,32,592.8513572,19.896491
49,20,12,46,37,7,46,775.713552,61.179
26,13,44,35,36,8,19,751.2028801,60.794771
16,45,39,31,45,21,35,742.3397939,61.73318
14,4,45,13,29,29,18,755.1164272,61.733689
27,7,51,19,41,44,13,758.8678672,61.733689
32,31,12,22,46,25,8,752.4063816,61.71609
11,39,28,13,51,27,39,602.4002302,19.89649
51,18,26,29,15,24,36,757.9435818,59.82297
5,6,38,33,48,23,6,746.7640331,61.733689
31,43,29,21,25,13,37,749.4384904,60.419016
9,5,28,37,32,27,5,590.853121,19.89649
28,6,43,7,41,18,36,770.921859,61.720314
33,29,3,9,26,42,25,588.817791,19.876779
35,14,20,8,17,38,51,747.2329929,59.820154
42,51,48,18,15,19,43,760.4852154,61.728761
34,29,45,7,13,27,6,752.2065532,61.73369
29,14,5,25,16,21,25,746.4122078,59.630649
44,33,22,49,40,22,48,749.4293175,61.159085
32,47,5,40,19,27,5,738.5209396,61.272644
43,35,48,43,37,38,38,728.7283258,61.165669
17,19,22,27,18,32,7,731.9079816,61.73369
36,21,37,32,44,24,32,746.346843,61.131031
4,33,45,4,44,21,30,703.6699779,61.53785
28,29,47,20,12,36,15,742.6034586,61.732281
23,3,22,15,12,36,7,592.6873577,19.896491
9,7,36,5,38,10,22,584.2293713,19.880299
8,13,48,6,28,6,35,745.5286727,59.64473
27,36,5,45,14,38,28,728.4963555,60.138871
24,33,28,8,26,49,29,745.1695499,59.840569
39,20,38,14,14,20,49,744.9255109,59.840569
43,3,33,39,28,32,29,592.821821,19.89649
44,23,18,51,47,51,32,749.496628,61.17469
49,33,6,19,28,37,49,755.9420815,59.64473
10,48,41,44,47,21,12,603.6127126,19.89649
38,27,39,31,43,13,52,755.6498518,61.733689
28,25,24,42,7,45,41,742.5841665,61.628205
17,21,36,51,26,16,15,740.89663,59.833529
38,31,50,51,29,23,30,753.5256908,61.16844
46,23,36,8,38,21,31,762.8177707,59.829305
6,28,9,51,38,40,8,590.4815476,19.896491
36,9,21,19,11,29,42,591.5433593,19.896491
27,37,34,27,41,5,28,720.6177387,61.733689
51,32,12,44,14,48,47,765.7877328,61.172842
52,6,26,21,22,47,50,747.2604961,61.73369
15,28,20,27,40,22,51,740.3366027,61.73369
23,6,32,28,23,15,21,750.7819638,61.733689
26,15,23,41,24,50,12,750.4898868,59.820153
9,8,36,12,38,41,11,588.1446848,19.896491
12,29,31,39,16,4,46,748.0161824,61.73369
12,8,10,33,46,15,28,583.0706799,19.89649
30,21,42,6,52,49,35,745.3787446,59.626425
29,26,13,20,20,17,20,742.2287664,61.712569
22,46,19,26,25,27,50,729.222002,59.842099
49,9,5,5,50,28,26,595.2729061,19.89649
36,48,8,34,19,7,43,742.3046761,61.652102
10,49,25,15,15,18,22,593.0891566,19.885931
46,5,11,19,49,9,47,587.9724705,19.883115
21,48,38,31,35,32,6,739.8186014,61.721018
32,15,43,18,50,8,49,752.1540496,61.73369
45,15,4,26,35,28,30,763.5708914,59.644729
40,39,17,29,39,41,30,759.7796001,61.726649
20,4,38,28,5,24,7,735.5812762,59.84057
11,27,47,39,36,50,40,586.4515932,19.889451
4,33,29,7,41,43,28,737.4157639,61.731577
24,48,28,30,25,44,49,744.2352376,61.216614
17,25,7,48,38,49,39,743.3323736,61.733689
14,10,39,11,46,8,16,599.5926478,19.896491
8,12,9,50,50,22,43,590.8987408,19.89297
32,20,29,50,51,14,49,743.3398211,61.733689
36,7,12,35,36,41,47,740.0047851,61.733689
42,44,38,41,21,12,25,760.2441227,61.14072
46,12,17,47,52,17,38,749.1499059,61.180918
49,10,18,42,8,24,38,580.9981453,19.89649
8,42,4,33,6,39,36,739.7105658,59.635578
4,29,17,30,29,50,24,735.0567441,61.714681
52,40,19,42,41,47,12,788.3604074,61.177388
44,10,14,34,5,29,35,590.0625327,19.89649
45,35,40,33,17,17,19,752.3653984,61.73369
10,13,35,7,40,16,49,594.2872238,19.89649
46,12,33,15,44,23,24,760.9661605,59.840569
44,20,15,34,20,5,5,761.6895812,61.73369
43,13,11,18,16,37,5,592.7658417,19.896491
33,18,8,50,13,45,4,751.3431141,61.733689
29,24,42,37,25,46,40,749.8430488,61.346744
12,41,47,39,22,28,33,745.551918,61.733689
47,12,16,40,26,42,44,772.4660852,61.219515
44,26,30,17,41,50,45,766.6102688,61.733689
5,50,36,27,49,29,26,767.4142668,59.840569
25,47,9,4,29,13,6,596.3951302,19.89649
21,52,30,15,33,15,20,770.1489868,59.84057
8,30,33,14,23,50,16,753.8595736,61.73369
49,34,39,5,7,27,21,762.6059625,59.64473
40,24,26,28,49,52,31,771.4137619,61.168816
13,35,51,40,16,31,12,744.5425828,59.84057
36,13,5,8,26,37,49,764.9636922,61.522362
51,8,32,47,37,4,26,762.7852964,61.170399
27,46,49,40,12,52,13,744.9143875,59.839162
5,12,31,26,21,46,26,766.6540518,59.83705
14,4,14,40,30,37,46,749.0206649,61.73017
13,43,25,6,28,46,31,757.2009759,59.630649
40,12,37,37,7,50,25,749.6968145,61.714681
11,15,52,24,26,44,37,585.7981207,19.89649
28,43,43,44,12,38,14,748.782414,61.664639
46,51,40,45,45,50,30,777.5281482,61.168919
17,24,5,51,48,38,34,746.2990541,59.634873
28,8,22,6,14,50,22,759.5110173,59.639098
8,17,18,43,24,6,50,746.940037,59.84057
18,20,48,47,41,28,40,733.7408566,59.903804
19,45,32,21,17,12,22,752.0616503,59.83353
44,12,50,30,43,28,35,752.5688825,61.315798
26,51,20,23,42,47,15,742.0381255,61.73369
42,12,3,44,16,40,22,599.2981598,19.896491
18,37,52,30,7,12,28,740.2695625,61.733689
15,20,15,43,26,33,21,741.3394713,59.84057
11,6,22,51,45,45,3,601.7808897,19.884522
32,12,4,28,15,18,17,756.8806684,61.53785
14,48,25,51,21,37,41,749.5784945,61.733689
9,48,49,49,44,27,32,585.4679015,19.89649
11,34,25,39,38,20,51,599.138876,19.896491
39,32,45,28,37,4,42,762.1777921,61.733689
15,50,22,12,12,39,36,755.0895336,61.733689
35,38,5,18,15,30,52,749.6149309,59.64473
13,16,50,5,35,47,44,757.5625279,59.64473
19,48,15,15,52,7,21,752.9114771,59.84057
17,22,35,39,16,24,25,744.3298409,61.731578
51,40,18,25,29,26,47,758.5706112,59.840569
29,33,23,20,4,25,42,756.3245144,61.714682
32,4,39,46,47,32,7,737.2575064,61.733689
51,27,8,23,7,51,44,749.4233923,61.733689
18,12,30,42,33,34,17,734.5402007,59.823674
10,25,50,14,32,44,42,599.2122865,19.880298
15,41,15,13,24,4,34,735.1880133,61.733689
37,25,5,13,17,47,40,736.8352003,57.732602
23,29,25,23,34,20,24,701.3493133,60.757511
30,46,30,33,36,51,12,732.1090846,61.733689
38,15,18,20,7,23,35,754.2206054,61.727353
45,22,10,17,32,26,20,583.5187025,19.896491
4,31,19,16,26,28,35,734.8549404,61.733689
19,29,25,28,16,36,47,729.3928156,59.84057
25,49,34,35,34,19,31,721.8487878,61.324478
22,31,49,5,28,51,40,755.062737,59.64473
27,9,35,23,19,14,7,584.6958199,19.88593
4,49,34,39,4,31,48,722.6488404,61.725242
37,20,15,19,29,45,14,742.6215904,61.733689
46,46,32,17,30,48,41,746.0538177,61.73369
7,22,7,7,33,52,46,705.5607562,61.73369
38,28,44,20,41,13,15,745.9365375,61.726649
24,12,27,19,26,28,19,746.9897649,61.733689
30,26,11,44,28,44,15,590.2123873,19.893674
39,18,3,49,44,6,38,593.9497499,19.896491
5,36,14,18,15,34,32,730.9901142,59.840569
41,10,46,9,9,21,35,593.3841717,19.892266
34,24,43,48,7,28,41,738.2021978,61.171626
13,38,26,18,39,42,49,738.2338943,61.721721
32,43,48,46,46,50,32,741.5266418,61.16868
45,51,8,7,19,29,46,752.5142987,61.733689
36,48,32,4,20,21,15,747.1306353,61.53785
22,30,12,48,15,35,39,738.0767026,61.724537
33,50,50,21,48,23,45,746.0417588,60.39353
33,22,49,16,6,46,6,739.5440273,61.71609
39,23,34,18,26,47,16,753.0475402,61.733689
13,31,48,29,12,29,52,751.6938417,59.84057
10,30,35,20,7,50,28,589.7751238,19.896491
20,47,10,44,22,36,16,593.8722301,19.89649
27,39,21,12,29,41,17,763.090369,61.73369
37,33,8,39,50,25,41,744.2264557,61.029127
44,19,52,8,29,30,16,746.8135519,59.840569
42,50,42,16,50,35,22,752.4500065,59.840569
4,10,7,41,28,30,44,593.6487536,19.896491
43,29,48,17,29,47,48,752.7671602,61.73369
36,24,19,23,6,31,24,745.8007708,61.733689
40,44,15,8,21,44,49,743.2042217,59.840569
18,22,43,40,14,23,37,735.2946682,59.84057
50,49,44,49,21,33,20,761.8914821,61.170071
46,35,29,49,4,32,20,762.7161572,61.159486
43,10,46,27,15,25,47,590.0023816,19.884523
21,7,49,47,21,50,28,722.1518836,61.73369
50,52,46,28,12,29,45,747.2968831,59.840569
29,19,7,32,26,28,29,742.6683028,61.724538
30,25,27,47,37,6,5,740.4534714,61.733689
48,19,6,22,35,23,42,748.6166327,59.625017
28,12,33,18,33,16,12,733.3272378,59.822265
40,13,38,50,16,35,27,742.1651888,61.16799
43,10,44,48,46,9,6,596.7247486,19.89649
7,32,41,14,4,42,52,735.0305302,59.828602
6,10,10,16,31,43,21,600.2508883,19.880299
32,44,18,19,50,36,52,738.8841479,59.840569
45,46,43,32,12,46,45,750.5309372,61.733689
4,37,13,20,48,26,21,730.754539,61.73369
13,16,9,6,35,50,51,588.3493085,19.896491
51,3,38,16,19,38,5,591.8077891,19.895083
50,25,10,22,21,27,9,591.2903969,19.89649
34,19,12,31,12,42,32,743.8815682,61.730169
48,44,28,39,34,36,27,764.2403169,61.11298
3,30,42,42,46,41,40,588.354295,19.896491
39,46,31,26,37,21,6,752.4077218,61.733689
48,6,23,44,26,22,14,770.9279723,61.195755
18,21,31,17,33,38,4,757.558496,61.733689
34,7,37,27,26,20,18,747.444715,61.728761
10,6,20,3,29,16,14,581.6241114,19.896491
22,24,13,51,45,18,51,735.1086283,61.72313
34,23,24,27,22,41,50,738.9903655,61.180836
24,44,12,41,25,38,47,749.7922029,61.733689
37,18,30,26,15,22,25,750.2406552,61.733689
