var_0,var_1,var_2,var_3,time,memory
32,27,8,48,553.9735279,33.15408
32,21,5,22,554.329649,26.716362
6,22,37,35,554.0849662,28.600649
38,48,50,9,555.0647848,44.078926
24,29,27,5,555.5239131,36.320211
39,13,6,33,559.7470002,28.715201
15,10,25,13,559.9852605,46.302944
38,50,20,24,560.9391284,47.451434
6,47,34,33,562.1444736,28.60064
16,13,4,36,562.1694539,21.812747
29,5,29,44,563.6298397,47.473211
27,27,35,29,569.1478045,47.471429
14,14,10,49,570.2924469,37.243812
20,21,13,51,571.1238105,43.033007
39,11,15,46,521.3762956,46.301398
4,9,43,40,511.6545374,23.274781
18,30,26,31,529.9231241,47.440171
28,40,38,52,521.8412759,47.465954
41,39,19,8,518.5709372,42.175942
45,21,21,31,524.2722406,47.463431
4,28,10,34,516.039139,23.183968
4,23,27,17,522.8691845,23.276012
51,9,29,42,534.866663,47.466751
13,47,20,7,526.1904826,40.24387
49,32,16,48,525.6539774,46.98934
15,36,42,40,528.2667003,46.281642
42,5,38,48,525.0636733,47.452047
25,12,13,38,529.2602324,43.007263
52,20,9,39,523.7279561,35.217541
34,5,19,15,520.6988246,47.419785
51,41,26,14,530.1634164,47.440111
29,21,18,41,529.4206519,47.439693
32,34,14,25,521.549268,44.913371
20,34,10,28,526.9000499,37.218164
8,16,25,15,542.5268471,33.225325
37,35,8,35,533.3946311,33.144334
25,51,50,43,556.3461516,47.457274
15,47,36,7,569.2304807,40.229124
17,33,11,30,555.0580373,39.173555
48,40,7,40,536.2295821,30.918895
38,34,25,9,554.2510896,44.075748
13,21,11,50,547.9873748,39.176085
42,29,4,23,568.7886753,21.797228
6,4,36,49,562.1768868,28.494306
52,21,11,23,568.7347832,39.171302
43,41,25,21,566.3501744,47.460324
11,43,48,29,562.9082963,39.192575
52,24,8,38,575.1230252,33.145945
43,25,27,50,562.0407751,47.459679
5,49,45,27,552.7394152,25.813444
38,31,40,29,576.4310207,47.460044
43,47,21,50,573.0816944,47.458543
35,40,31,8,566.8051124,42.184877
39,46,17,33,579.7968848,47.3264
40,21,26,25,538.8927686,47.46044
48,32,15,5,531.0372694,36.306563
12,8,30,8,526.1078839,41.129351
19,41,40,32,546.0488169,47.434253
11,16,51,12,543.3863246,39.19376
9,44,31,21,549.6616361,35.28559
13,24,20,35,520.8143508,43.02246
36,39,12,8,551.6968172,41.131862
20,30,11,48,525.9043703,39.176231
15,36,16,46,563.9141028,46.299012
12,19,20,4,546.3138611,34.417327
50,6,38,50,525.738512,47.461548
7,49,22,16,559.4101918,31.041021
13,30,37,39,546.5319753,43.025238
23,27,22,47,552.1269565,47.461342
8,48,34,12,558.6526041,33.234264
41,42,9,22,569.9450505,35.23287
36,10,38,22,569.9808743,47.460823
30,4,48,44,553.3972659,47.462771
28,48,50,51,561.3569844,47.462051
7,25,8,16,552.9640296,31.108368
6,26,21,46,522.1881278,28.584011
5,5,37,26,541.7477307,25.813733
52,38,44,7,554.5028329,40.225878
24,34,44,46,565.7253726,47.457228
16,22,46,47,586.7360849,46.967783
25,36,6,45,546.3931129,28.690518
45,25,24,9,576.4811425,44.063451
42,28,11,15,570.2762284,39.164149
8,48,25,16,570.6909049,33.231347
34,16,35,25,569.4883914,47.445767
4,33,7,33,556.3067224,23.07156
10,45,16,4,572.8224788,34.406009
13,12,43,6,572.2924223,38.333575
22,49,8,41,595.6184807,33.148617
29,4,37,33,570.7443583,47.455041
23,45,20,24,608.3614812,47.435453
29,28,40,31,584.1155577,47.446866
21,49,33,22,585.1971571,47.452458
41,19,17,12,603.6346245,47.213043
36,32,45,15,549.7341042,47.436205
7,4,34,37,536.7038317,30.882368
15,13,39,40,553.9027925,46.293027
33,15,52,13,561.6896646,47.434483
9,15,10,43,552.7399733,35.302525
27,21,39,42,557.5315664,47.461027
46,45,23,29,557.4602559,47.45804
16,7,23,33,562.2416625,46.985975
34,11,45,17,559.7896791,47.463705
41,51,37,21,559.4139843,47.460995
49,48,37,11,554.9896314,46.773909
40,15,32,17,556.3304331,47.463989
11,35,33,47,568.9377477,39.192574
42,37,12,41,557.9059083,41.100719
44,37,28,4,550.5370588,34.415745
39,26,23,52,580.3022065,47.457939
31,52,34,15,569.9151206,47.436205
14,14,23,7,563.3076766,40.236581
9,50,8,42,569.407207,33.148551
47,35,15,27,569.5903091,46.296583
29,42,46,25,558.4376004,47.462579
40,20,11,44,555.2092006,39.160599
39,33,31,41,568.6416323,47.445088
9,47,48,27,561.299083,35.283478
24,10,33,51,552.5182774,47.460451
8,43,12,30,536.0665531,33.236388
48,34,25,9,541.764154,44.076974
8,31,40,11,554.0406506,33.234712
33,14,40,24,550.0622687,47.461978
22,37,33,48,552.3737245,47.448562
37,30,34,46,544.0369148,47.461099
19,9,30,41,557.4278905,47.423164
28,24,29,15,572.9754119,47.42101
21,15,31,15,534.2886558,47.421478
37,15,38,14,572.3113613,47.435222
45,15,14,47,546.379446,44.924957
48,37,8,9,546.1364467,33.105373
4,52,46,51,558.2580554,23.288698
45,12,50,30,562.7246139,47.44328
14,40,42,41,544.7764461,44.906148
4,14,41,32,522.2446892261505,23.292857
5,8,46,47,526.9609377384186,25.816588
12,23,28,15,529.8408675193787,41.117736
39,15,35,49,534.9364609718323,47.469323
29,40,38,48,537.5821778774261,47.463225
32,33,10,10,538.3923287391663,37.228472
19,42,32,11,541.1528775691986,46.781176
30,13,8,35,541.458526134491,33.162148
39,46,40,34,542.4964394569397,47.468704
34,25,4,42,543.7136545181274,21.809752
38,12,42,37,543.6745924949646,47.462941
36,37,15,51,546.1800997257233,46.306325
33,16,35,20,550.440407037735,47.473213
41,13,9,11,551.1055929660797,35.228897
7,20,32,21,552.4484267234802,31.053766
45,16,13,22,554.1447176933289,43.034363
37,29,14,30,554.1284458637238,44.937451
39,23,43,36,555.4152204990387,47.474351
17,35,38,40,561.7155151367188,47.340863
38,14,39,44,566.0759422779083,47.473732
5,43,39,39,513.4847090244293,25.819195
51,36,50,11,534.23628282547,46.779661
36,11,15,4,533.2569162845612,34.4215
6,22,49,43,525.0686864852905,28.574998
47,5,46,9,524.2990663051605,44.058703
17,7,16,41,540.9937059879303,46.989934
46,50,30,6,538.3112907409668,38.346337
36,20,32,5,530.1468441486359,36.312276
47,36,11,5,527.3323888778687,36.295988
8,40,18,7,530.4958164691925,33.134761
47,46,39,37,540.6581873893738,47.466151
38,42,13,16,540.8407766819,43.023825
27,21,52,6,545.0693709850311,38.346337
18,48,49,42,530.9242541790009,47.423899
41,30,52,8,531.7365651130676,42.174854
24,44,47,12,539.020539522171,47.21423
28,20,48,19,548.047084569931,47.463267
25,10,38,12,537.8205306529999,47.210258
26,13,33,49,525.7880733013153,47.448435
31,14,25,22,532.9336678981781,47.446722
7,28,15,27,525.5043621063232,31.039068
11,11,48,16,523.4482710361481,39.19214
22,13,44,14,520.8406941890717,47.430966
16,32,9,36,520.6142678260803,35.230843
25,52,30,47,529.7392389774323,47.460582
34,5,41,6,530.6388792991638,38.3391
11,5,32,47,522.2757394313812,39.191853
6,35,31,6,510.9307925701141,28.610113
33,5,25,7,527.7517693042755,40.245904
37,33,29,45,520.624445438385,47.457545
12,19,9,24,519.2633619308472,35.230911
19,33,14,26,525.8806924819946,44.923611
41,21,41,52,531.8763692378998,47.460803
4,18,10,23,516.5378088951111,23.19492
25,19,51,37,519.4342739582062,47.461372
19,8,17,37,528.669326543808,47.326854
11,34,34,42,530.8509702682495,39.190574
47,42,27,42,522.5445003509521,47.460319
41,25,32,16,532.1504781246185,47.450115
49,36,50,12,534.2023470401764,47.22299
49,25,7,33,523.1176030635834,30.919398
43,40,9,46,529.39999127388,35.230815
51,45,26,6,530.1935195922852,38.341762
43,24,35,36,535.2155182361603,47.461227
36,35,24,35,520.0570437908173,47.460304
4,22,44,14,523.1699035167694,23.288847
25,46,24,51,535.2790036201477,47.462048
35,43,19,51,532.0936572551727,47.433713
49,44,40,8,537.2131807804108,42.185805
19,44,22,42,536.7872714996338,47.434442
23,31,17,34,539.1158428192139,47.330042
46,37,44,23,525.4269711971283,47.465731
41,17,8,9,535.1177773475647,33.103978
20,5,30,10,530.676819562912,45.875829
37,7,5,26,524.3725051879883,26.667169
28,32,28,22,540.6542489528656,47.464342
38,7,28,22,535.5339834690094,47.460358
43,9,26,48,539.8405272960663,47.463311
32,19,24,50,542.2823250293732,47.462685
38,33,24,24,526.4680426120758,47.461567
46,48,33,47,537.6167476177216,47.452898
47,8,11,51,528.316828250885,39.165697
8,13,39,39,519.9543917179108,33.224423
11,5,29,44,521.1344246864319,39.181132
8,5,13,22,530.177668094635,33.221606
51,14,4,8,533.902729511261,21.80064
48,7,47,4,529.4594876766205,34.400465
42,11,47,45,526.4713068008423,47.443326
14,31,26,7,533.7935872077942,40.222053
16,28,48,46,532.7171618938446,46.985177
51,31,51,8,530.2404932975769,42.184342
33,40,6,26,542.3618910312653,28.687446
31,44,47,14,536.4371900558472,47.433979
16,24,35,49,529.1196994781494,46.981071
41,39,31,42,538.5696797370911,47.448785
26,17,29,4,535.1754252910614,34.414818
13,8,25,11,540.1163229942322,43.009567
21,5,32,43,535.7325096130371,47.447765
12,44,39,11,540.0203382968903,41.107987
23,23,16,42,539.1289024353027,46.978791
5,12,34,21,554.517409324646,25.817352
10,36,48,20,562.3374347686768,37.256934
43,40,47,32,571.740359544754,47.461441
18,40,26,24,567.5996477603912,47.43443
4,24,47,36,550.4668245315552,23.287472
25,43,32,21,566.1994531154633,47.460142
48,51,7,35,563.8799910545349,30.918894
46,29,40,19,563.0892343521118,47.457573
23,31,18,24,556.0536074638367,47.433407
17,42,40,5,549.4322917461395,36.306331
32,41,10,35,561.7541954517365,37.230251
13,45,31,33,559.643429517746,43.020861
52,7,47,11,562.6872928142548,46.774383
30,30,36,32,570.8519599437714,47.460352
20,5,52,42,558.8256597518921,47.442227
51,22,10,29,562.8514103889465,37.230296
20,8,18,39,565.7217061519623,47.434359
47,46,13,12,568.2105631828308,43.015904
27,48,8,35,564.3797423839569,33.150085
32,48,11,28,569.3190133571625,39.173815
14,14,19,15,534.5596415996552,44.924541
11,28,5,40,526.4118142127991,26.708164
5,25,38,24,523.128579378128,25.814674
26,19,51,7,538.3802959918976,40.237193
43,26,24,5,537.2504894733429,36.308592
10,24,29,23,527.5741879940033,37.258086
38,18,36,12,535.682653427124,47.224384
5,33,30,24,523.245799779892,25.81467
49,5,37,24,532.7758572101593,47.446283
33,28,50,38,541.0275328159332,47.451058
17,9,22,32,535.0107595920563,47.315309
21,34,18,44,544.3024334907532,47.434756
18,29,19,34,544.5683002471924,47.43522
49,46,32,19,541.5791020393372,47.441673
33,37,14,30,541.4526085853577,44.925131
22,50,17,8,540.7058465480804,42.168521
44,6,27,48,545.416853427887,47.461785
42,42,52,15,537.775472164154,47.423121
14,29,40,49,531.8222789764404,44.90615
45,47,10,29,533.5752596855164,37.215052
19,7,39,23,541.259152173996,47.432676
30,4,45,20,551.1709840297699,47.46037
15,42,14,24,555.7049510478973,44.916613
6,45,23,28,539.3698678016663,28.582285
8,43,38,12,539.3591244220734,33.233088
8,19,45,42,538.3576469421387,33.220451
13,27,9,46,538.2311282157898,35.225068
32,31,37,5,543.7087454795837,36.306525
7,50,12,52,544.4801921844482,31.029798
45,30,29,49,556.985892534256,47.459239
21,50,39,18,547.89080119133,47.45701
18,39,36,23,541.3446674346924,47.431852
27,45,33,10,555.3473927974701,45.878618
17,13,5,38,543.0625591278076,26.708631
42,26,38,35,544.6394805908203,47.452563
49,52,31,52,541.2193074226379,47.461029
43,52,11,10,556.3125438690186,39.149272
35,34,30,28,553.1083362102509,47.460856
18,7,18,9,546.3160762786865,44.074789
46,45,27,24,564.310075044632,47.46087
25,43,49,30,525.5731468200684,47.46085
23,48,35,7,521.0511815547943,40.235994
46,16,10,24,529.9405145645142,37.229914
24,26,12,28,524.8204660415649,41.100667
46,44,15,16,536.5020041465759,46.297209
18,10,22,11,533.3906319141388,46.771624
5,52,30,38,525.1678705215454,25.813443
10,12,9,20,523.8094627857208,35.234184
13,9,26,4,521.9758217334747,34.41478
32,38,25,32,516.2389996051788,47.460987
32,34,30,31,529.1795389652252,47.461392
25,9,20,26,519.2270112037659,47.442548
48,14,25,12,532.5835008621216,47.221969
25,17,13,8,524.1243114471436,42.13473
25,43,7,13,524.6304979324341,30.93157
46,10,52,45,525.1524744033813,47.46126
13,6,37,13,520.495808839798,43.018396
30,9,37,16,526.3355901241302,47.451038
4,40,24,13,519.6138293743134,23.285447
39,37,52,46,525.3746016025543,47.459842
13,33,17,50,521.7843742370605,43.003614
29,10,22,17,533.1138064861298,47.463853
20,7,8,11,528.55291223526,33.11348
15,5,46,49,527.2846884727478,46.296344
33,22,45,32,524.3558142185211,47.446724
43,7,46,39,526.5256628990173,47.439579
18,23,10,14,529.4965543746948,37.228383
9,22,20,17,527.038717508316,35.264962
13,45,32,42,531.4011888504028,43.012357
38,13,14,5,516.6778147220612,36.28797
21,52,21,28,531.9589204788208,47.452553
35,9,14,10,526.0511529445648,44.911034
20,31,46,44,528.974027633667,47.442975
10,26,42,45,519.2969882488251,37.236865
16,34,49,8,531.6369850635529,42.179921
5,16,5,38,525.0395488739014,26.710228
14,42,41,42,529.0594961643219,44.91208
14,5,18,29,533.5286321640015,44.921903
50,19,16,26,537.5569038391113,46.970299
15,43,24,9,531.9495646953583,44.067313
44,8,50,16,537.7372660636902,47.451429
41,25,49,7,550.5636241436005,40.236154
16,14,31,16,545.445347070694,46.985206
50,16,36,32,558.08216381073,47.460154
12,45,4,8,553.022851228714,21.802295
52,23,40,16,553.0668122768402,47.450301
8,39,25,36,564.2994801998138,33.231911
14,43,46,20,556.9055497646332,44.924383
7,37,30,38,553.5823812484741,31.040482
35,32,18,19,563.0430040359497,47.433499
27,5,21,45,569.3365609645844,47.458094
31,27,38,33,558.1370871067047,47.460004
42,7,31,33,564.6376838684082,47.461579
40,9,39,25,563.1882884502411,47.457532
41,43,38,6,560.6597666740417,38.340773
15,24,44,28,560.6328332424164,46.297234
32,33,30,47,560.7454545497894,47.458876
15,52,18,42,569.4358925819397,46.295829
14,25,28,9,564.2348799705505,44.033677
25,10,6,13,565.2380340099335,28.707946
51,4,51,10,622.2144315242767,45.869533
6,8,28,15,613.2925009727478,28.586967
28,23,9,25,630.436506986618,35.230804
22,36,4,48,622.0052478313446,21.799228
32,48,42,20,633.7990307807922,47.460047
19,26,30,50,622.8492245674133,47.434243
23,21,6,41,608.5260443687439,28.690529
32,34,17,22,634.9623758792877,47.326671
36,12,7,22,613.3101861476898,30.919391
4,28,16,7,625.1153063774109,23.221406
26,14,32,35,630.4626162052155,47.461171
17,23,34,14,631.2299683094025,47.32896
5,6,43,51,612.7945914268494,25.816125
10,15,4,9,619.4757602214813,21.800605
12,46,38,38,614.2945210933685,41.109727
46,22,50,14,631.0223934650421,47.434372
45,23,25,8,623.4559593200684,42.185805
32,15,29,12,630.9344661235809,47.221966
32,29,50,40,625.0451395511627,47.460992
5,52,14,15,623.8079090118408,25.808782
20,48,51,12,626.7689037322998,47.211986
38,9,45,9,605.9683797359467,44.059603
33,32,41,20,617.4870598316193,47.451725
22,49,45,29,618.8585810661316,47.440094
44,49,41,47,616.2555406093597,47.446938
47,34,35,17,615.890918970108,47.455495
43,40,26,43,611.9610283374786,47.449833
22,18,26,36,622.2994384765625,47.444762
36,18,15,36,616.8396067619324,46.296782
20,10,37,6,623.6720323562622,38.329292
35,10,5,35,602.378279209137,26.704277
26,24,32,50,614.9221613407135,47.45551
26,25,33,37,630.6026012897491,47.449223
4,10,34,35,594.231066942215,23.262567
47,47,50,34,620.9713273048401,47.458947
49,20,5,42,610.9814043045044,26.704499
43,34,45,9,625.761411190033,44.056787
31,20,40,19,629.9955408573151,47.453505
49,51,22,5,613.0377132892609,36.305869
19,30,21,51,628.0307025909424,47.430902
27,27,51,44,646.9594452381134,47.460089
20,39,36,35,653.2300434112549,47.442834
5,26,14,48,649.9593281745911,25.810074
28,26,17,29,646.5549387931824,47.326431
29,42,14,46,653.3747367858887,44.923894
23,52,40,24,661.013331413269,47.457893
11,38,42,14,642.5534610748291,39.193131
28,41,48,51,646.8507323265076,47.460207
39,43,45,19,647.6819179058075,47.457572
26,8,11,40,656.6789040565491,39.178706
18,43,8,28,646.5013823509216,33.150082
5,51,44,27,632.5540418624878,25.813444
47,43,43,13,660.1918771266937,47.433118
44,36,7,25,643.2696299552917,30.918886
14,35,26,11,650.7299702167511,44.922654
11,50,24,29,660.276095867157,39.19257
24,33,42,28,650.7208063602448,47.459771
13,5,32,35,648.4543585777283,43.019272
44,27,31,42,658.347795009613,47.460789
16,7,8,24,653.8862307071686,33.136795
26,11,16,13,623.4018428325653,46.985792
28,49,26,37,631.9244456291199,47.460552
18,26,46,47,628.008091211319,47.434306
25,18,36,16,627.1402335166931,47.450172
38,30,21,43,637.6221089363098,47.458566
16,44,22,22,613.0029270648956,46.984608
12,9,47,40,615.3746023178101,41.098143
32,49,36,52,635.0632872581482,47.461428
6,9,15,19,616.403558254242,28.560458
11,13,49,12,623.559356212616,39.168906
16,42,18,11,630.6754286289215,46.743071
15,47,22,4,625.7368879318237,34.398104
8,21,9,51,631.1147952079773,33.262324
45,43,30,21,631.7063517570496,47.461006
10,46,44,34,623.0196325778961,37.256864
26,16,9,7,634.6025586128235,35.126936
27,38,27,16,635.6908962726593,47.43488
33,50,52,23,638.5423893928528,47.461437
5,15,17,7,617.7133164405823,25.784949
37,26,10,14,632.5894954204559,37.20939
4,28,16,51,606.7803626060486,23.281993
19,37,12,50,613.6048822402954,41.091539
31,49,25,15,616.8445875644684,47.434832
50,12,46,15,616.9738612174988,47.421701
45,29,40,50,612.6493985652924,47.453191
18,26,23,47,611.80916929245,47.424209
33,25,48,20,615.6818709373474,47.453668
52,22,14,35,605.275628566742,44.924027
35,24,51,38,609.2276911735535,47.45902
30,29,15,38,607.7945935726166,46.296589
4,21,52,23,599.6947557926178,23.275493
28,52,40,27,615.4654643535614,47.460289
44,37,5,11,609.5681643486023,26.71163
25,49,35,27,611.5820243358612,47.451732
32,45,43,11,616.2962045669556,46.77391
12,45,14,45,604.3510358333588,41.119252
25,7,30,15,612.675341129303,47.431458
11,43,32,38,612.1482605934143,39.187647
49,16,19,5,618.2604615688324,36.306525
28,45,51,37,606.8684906959534,47.460192
21,47,45,28,689.4447803497314,47.456873
31,39,33,24,714.3148636817932,47.460525
12,9,4,38,702.1353960037231,21.799381
15,6,45,8,709.790284872055,42.20951
10,52,6,42,726.2421972751617,28.690691
28,29,4,6,701.1825947761536,21.809437
37,21,34,46,724.693859577179,47.461025
47,22,43,31,706.679340839386,47.460268
46,23,17,42,706.7512099742889,47.32646
8,31,42,49,705.4083869457245,33.231736
27,15,17,17,709.0876877307892,47.326387
26,9,10,37,723.6230096817017,37.221671
45,34,7,21,729.042610168457,30.918883
33,28,33,26,721.8324089050293,47.460541
44,9,8,30,718.8536033630371,33.133162
43,51,8,15,718.6648695468903,33.148677
27,7,11,42,713.6174743175507,39.176663
36,30,15,38,730.6265578269958,46.296633
14,51,27,47,745.1235637664795,44.924461
42,5,7,28,718.8936047554016,30.93025
4,46,46,7,713.2294778823853,23.20184
21,18,10,47,697.130401134491,37.23037
36,17,48,48,694.1242597103119,47.460142
13,37,14,34,704.7816348075867,43.028323
42,19,10,37,703.0786690711975,37.213455
13,8,28,24,697.6756482124329,43.00805
40,36,21,51,718.3589189052582,47.458727
37,10,45,42,713.3284199237823,47.444814
25,18,8,19,701.4221634864807,33.139705
7,6,21,48,701.454507112503,31.039366
9,44,18,26,714.7306704521179,35.282276
14,43,7,33,707.5116422176361,30.919014
14,21,25,17,699.1757545471191,44.911593
36,37,46,52,703.73779129982,47.452402
13,32,52,7,713.0864446163177,40.228437
27,13,5,47,696.3952605724335,26.699633
18,4,42,19,710.3081395626068,47.414724
28,50,40,33,705.966650724411,47.445145
16,48,51,22,716.9518389701843,46.964872
41,15,27,24,702.7984564304352,47.449327
4,40,36,43,711.5250470638275,23.287471
28,46,42,47,718.0632016658783,47.45809
4,4,33,47,689.553041934967,22.911634
41,41,4,27,706.5177464485168,21.799229
17,38,41,17,705.3646247386932,47.32447
29,18,36,17,717.4234154224396,47.46331
16,33,47,44,716.6154117584229,46.98519
50,38,5,31,701.3282024860382,26.703735
20,13,44,44,706.0961797237396,47.441424
28,10,7,36,713.2730438709259,30.931507
38,22,21,5,707.9236116409302,36.301596
40,44,7,43,708.9283549785614,30.918895
37,49,23,38,720.1647634506226,47.458168
21,38,13,51,715.7489688396454,43.020254
36,31,39,40,716.8968031406403,47.461228
32,50,7,10,734.024228811264,30.924277
35,44,28,43,723.1063838005066,47.461172
21,18,37,35,712.1251285076141,47.457108
38,39,4,52,705.1009333133698,21.799228
38,12,51,27,736.8583791255951,47.460736
22,43,26,19,729.6091165542603,47.461025
9,38,6,38,713.5509707927704,28.691057
42,47,6,23,719.9038989543915,28.690521
37,31,13,22,743.988737821579,43.019988
51,49,51,16,716.6399612426758,47.450114
5,51,21,6,716.8485734462738,25.799697
50,29,21,31,727.3501777648926,47.458523
50,10,45,19,724.6532764434814,47.458728
29,28,35,17,730.1449511051178,47.463048
48,7,7,41,712.513801574707,30.938485
13,37,13,35,735.8177516460419,43.021311
16,31,41,37,719.4265069961548,46.985193
40,18,9,15,746.9200298786163,35.232411
52,21,11,32,724.3078546524048,39.173837
26,23,29,30,718.7087166309357,47.461809
44,50,47,13,725.9233660697937,47.433119
15,10,31,5,713.7540903091431,36.305788
24,31,10,38,719.9491696357727,37.230245
49,48,36,20,723.7570497989655,47.46001
40,37,32,39,715.8353283405304,47.46014
37,33,18,46,648.2172765731812,47.420828
27,52,10,23,640.704231262207,37.230277
36,6,48,5,632.8636329174042,36.330563
13,15,41,34,633.1106791496277,43.003827
52,48,45,22,645.7626209259033,47.445291
48,51,41,20,637.5502338409424,47.441002
21,32,19,24,645.7136597633362,47.424627
49,10,40,14,647.6360194683075,47.415612
41,46,41,44,647.708357334137,47.453739
46,23,18,33,642.050607919693,47.430906
47,41,7,5,629.4174892902374,30.849401
41,15,46,25,639.3091671466827,47.440367
28,19,37,46,634.9846262931824,47.459808
13,43,47,20,649.3704829216003,43.017055
41,21,26,26,638.1435241699219,47.458779
46,48,47,20,655.1281008720398,47.444522
35,46,14,6,637.1918079853058,38.327225
45,13,21,10,653.9839391708374,45.870197
35,21,23,24,653.6217231750488,47.446028
49,34,19,7,640.4057426452637,40.231041
5,30,6,45,623.6957523822784,26.839772
32,33,39,37,636.6939311027527,47.461432
31,48,23,28,626.8361175060272,47.457985
26,42,48,18,633.2854187488556,47.459036
15,48,35,7,617.5916531085968,40.235996
35,28,19,48,622.5564081668854,47.43368
10,4,30,27,601.1007430553436,36.986673
34,27,27,45,616.2187607288361,47.460224
37,29,50,10,624.1668848991394,45.878639
44,50,49,19,620.5293853282928,47.457574
34,46,14,43,622.220189332962,44.923892
9,45,27,18,619.9509904384613,35.282184
31,42,13,7,616.3801217079163,40.237386
24,28,47,27,608.438826084137,47.459401
50,6,23,4,611.3260064125061,34.415746
10,28,38,31,610.2926275730133,37.256863
49,12,44,48,607.4986410140991,47.459781
21,48,12,45,617.4357466697693,41.100829
32,32,45,15,613.904470205307,47.436207
5,4,30,23,603.5798614025116,25.684168
33,15,47,23,609.1855547428131,47.459983
23,29,28,50,606.5503087043762,47.457996
45,49,18,10,610.932849407196,45.878609
52,46,42,9,599.8429174423218,44.075747
11,19,10,34,608.8530685901642,37.229215
48,45,22,22,602.2022221088409,47.46118
8,21,17,47,608.3185529708862,33.214629
17,14,4,49,597.7361075878143,21.799216
18,9,23,31,616.5522780418396,47.433966
41,48,32,16,615.5209672451019,47.450115
49,31,41,14,610.9919850826263,47.416068
41,8,20,10,610.0105903148651,45.879581
40,15,49,44,605.0805733203888,47.441311
51,29,33,35,618.7921900749207,47.440379
4,21,33,38,594.1417636871338,23.287462
14,38,26,31,613.4370901584625,44.906843
42,37,46,9,605.7750844955444,44.075747
12,23,7,14,596.7482199668884,30.918369
14,10,23,26,603.2219226360321,44.913612
32,20,52,25,611.7977411746979,47.439727
52,6,34,21,625.9661448001862,47.454862
6,11,41,28,599.7893850803375,28.578565
21,17,12,28,628.4103546142578,41.08462
27,40,4,20,614.5741682052612,21.790075
32,24,42,31,624.1847915649414,47.458349
51,14,28,48,626.4040122032166,47.448859
18,32,24,44,624.9518921375275,47.434548
23,6,26,52,618.5962994098663,47.448654
36,5,27,48,629.1560220718384,47.4611
29,11,36,36,621.8767971992493,47.458582
6,15,48,41,609.6479754447937,28.585483
11,46,24,13,619.0115864276886,39.177679
28,26,19,50,620.3291754722595,47.433698
35,46,18,18,626.4977476596832,47.43379
26,47,23,16,625.3784379959106,47.450275
49,45,45,24,626.8452384471893,47.460398
10,36,22,4,621.6015260219574,34.410043
39,49,28,4,629.6306116580963,34.407297
52,26,36,35,623.2025611400604,47.454073
21,9,51,23,625.0864117145538,47.455837
39,11,17,22,628.9171824455261,47.326504
19,52,46,29,615.6579656600952,47.43423
5,43,7,34,608.3586859703064,26.082776
35,5,44,36,609.5772154331207,47.461264
11,25,49,30,611.3615593910217,39.192561
41,28,41,29,613.2762179374695,47.461355
20,13,14,50,605.8781976699829,44.920665
35,51,47,22,612.1023414134979,47.461504
4,13,22,50,604.4954330921173,23.286316
26,37,41,47,615.9064407348633,47.461021
22,29,31,16,615.4579339027405,47.450009
49,4,8,15,600.0542216300964,32.967844
51,44,28,22,618.9773724079132,47.461259
40,12,25,50,616.6734113693237,47.461281
16,37,39,36,608.7325768470764,46.985194
4,24,5,37,598.5055828094482,25.80167
23,49,16,13,620.8560070991516,46.985897
18,27,45,35,612.809534072876,47.434299
21,17,35,41,615.8034665584564,47.457318
35,4,29,26,621.9174816608429,47.460135
40,20,49,41,603.1375262737274,47.439921
45,35,9,22,605.0518529415131,35.230805
8,33,35,12,606.5400664806366,33.233087
7,31,48,37,604.2902562618256,31.021991
52,17,46,35,611.078816652298,47.46014
30,51,23,40,622.5792798995972,47.458153
31,30,24,40,607.3485462665558,47.459534
37,10,6,40,605.1104419231415,28.698014
27,36,18,16,614.5247082710266,47.434047
48,21,38,31,606.9144172668457,47.443102
4,24,51,8,605.6124818325043,23.241396
11,39,11,35,604.3206350803375,39.163231
21,27,23,14,617.1250684261322,47.418224
41,34,26,39,616.7934584617615,47.449781
34,35,14,14,613.3672754764557,44.907505
5,28,12,10,611.4462292194366,25.762509
43,33,23,28,616.0959527492523,47.45796
8,47,29,44,616.6212546825409,33.211324
32,43,9,7,608.2719793319702,35.126936
6,24,20,51,595.004072189331,28.573722
6,12,50,28,601.3204891681671,28.585572
42,40,38,39,631.5580713748932,47.460473
42,46,52,6,612.8475620746613,38.331433
36,31,48,47,606.0185024738312,47.461378
5,29,25,12,601.9211714267731,25.816459
33,24,38,6,611.4274911880493,38.338473
48,44,23,42,612.1608200073242,47.453239
30,15,47,34,612.098669052124,47.457733
45,8,36,7,611.6214537620544,40.231634
43,23,46,42,609.1686089038849,47.46145
35,31,44,9,614.1448495388031,44.075748
52,26,47,8,609.4725902080536,42.185806
45,42,19,27,620.3010451793671,47.433658
41,7,14,33,619.6989552974701,44.923966
37,25,28,46,616.103376865387,47.460667
20,31,11,33,620.6852397918701,39.173711
51,49,51,16,619.388955116272,47.448706
28,30,41,49,612.9560117721558,47.460568
15,31,31,13,627.045937538147,46.298135
48,6,35,29,621.7438402175903,47.460675
13,49,16,24,620.4328815937042,43.021885
27,33,11,4,610.9507036209106,34.415725
23,44,34,8,614.4139420986176,42.185821
10,4,43,41,612.5604748725891,36.986673
4,28,48,28,594.1473035812378,23.287471
30,19,27,44,619.3279485702515,47.461284
38,13,19,22,621.0954778194427,47.433188
46,24,6,19,616.9497663974762,28.690587
