MODEL,VERSION,INPUT_TILE,ENGINE,PROCESSOR,PRECISION,GFLOP,#PARAMS,STORAGE,PREPROCESSING_TIME,INFERENCE_TIME,POSTPROCESSING_TIME,LATENCY,THROUGHPUT,DMIPS,CPU_MEM,CPU_MEM_PEAK,GPU_MEM,GPU_MEM_PEAK,MEMORY_BANDWIDTH,MEMORY_BANDWIDTH_PEAK,CPU_LOAD,GPU_LOAD,NPU_LOAD,CPU_TEMP,GPU_TEMP,POWER_CONSUMPTION,ENERGY_EFFICIENCY
body-pose-openpifpaf,regnety400mf-59p,192x144,tensorrt,GPU,F32,0.5,4.7,19.0,3.6,7.5,7.0,18.1,55.2,575388.0,10.6,6.7,10.0,3.3,3.5,4.0,61.3,13.4,0.0,49.4,48.5,8.2,1.7
body-pose-openpifpaf,regnety400mf-59p,192x144,onnxruntime,CPU,F32,0.5,4.7,19.0,3.6,89.4,20.4,113.4,8.8,91899.1,4.3,4.7,4.3,1.3,1.3,2.0,66.3,0.0,0.0,49.2,48.3,8.4,0.3
body-pose-openpifpaf,regnety400mf-59p,256x192,lne,CPU,F32,0.9,4.7,19.0,5.4,59.6,16.5,81.5,12.3,127873.8,3.9,0.9,3.9,1.2,2.6,3.0,65.6,0.0,0.0,43.0,42.3,8.1,0.7
body-pose-openpifpaf,regnety400mf-59p,256x192,onnxruntime,CPU,F32,0.9,4.7,19.0,5.1,129.1,26.7,160.9,6.2,64735.9,3.8,0.8,3.8,1.2,1.9,2.0,67.1,0.0,0.0,43.2,42.5,8.1,0.3
body-pose-openpifpaf,regnety400mf-59p,256x192,tensorrt,NPU/GPU,F16,0.9,4.7,9.5,4.1,19.0,11.4,34.5,29.0,302273.4,10.9,6.8,3.8,1.2,1.0,1.0,62.6,0.0,0.0,49.9,48.5,7.0,1.8
body-pose-openpifpaf,regnety400mf-59p,256x192,tensorrt,GPU,F16,0.9,4.7,9.5,4.2,4.4,11.4,20.0,49.9,519836.3,10.6,6.7,10.0,3.3,4.4,5.0,62.1,3.1,0.0,49.4,48.5,8.2,2.7
body-pose-openpifpaf,regnety400mf-59p,256x192,tensorrt,GPU,F32,0.9,4.7,19.0,4.2,8.7,11.3,24.1,41.5,431920.8,10.7,6.7,10.1,3.3,5.0,6.0,63.2,10.1,0.0,49.3,48.4,8.5,2.1
body-pose-openpifpaf,regnety400mf-59p,256x192,onnxruntime,CPU,F32,0.9,4.7,19.0,4.8,134.3,25.6,164.7,6.1,63258.5,4.3,4.7,4.3,1.4,1.8,2.0,67.6,0.0,0.0,49.2,48.1,8.4,0.3
body-pose-openpifpaf,regnety400mf-86p,128x96,lne,CPU,F32,0.2,4.7,19.0,1.6,18.5,8.9,29.0,34.4,358676.9,3.9,0.8,3.9,1.2,1.6,2.0,61.6,0.0,0.0,42.8,42.1,7.7,0.5
body-pose-openpifpaf,regnety400mf-86p,128x96,onnxruntime,CPU,F32,0.2,4.7,19.0,1.6,43.2,6.5,51.4,19.5,202740.8,3.8,0.8,3.8,1.2,1.0,1.0,64.2,0.0,0.0,42.9,42.1,7.8,0.3
body-pose-openpifpaf,regnety400mf-86p,128x96,tensorrt,NPU/GPU,F16,0.2,4.7,9.5,1.7,12.2,3.3,17.2,58.1,605607.2,10.8,6.7,3.9,1.2,1.0,1.0,64.2,0.0,1.0,49.8,48.0,6.7,1.0
body-pose-openpifpaf,regnety400mf-86p,128x96,tensorrt,GPU,F16,0.2,4.7,9.5,1.6,3.5,3.2,8.2,121.3,1264294.5,10.6,6.7,9.8,3.3,1.9,2.0,61.3,3.9,0.0,49.3,48.3,7.8,1.7
body-pose-openpifpaf,regnety400mf-86p,128x96,tensorrt,GPU,F32,0.2,4.7,19.0,1.7,7.1,3.1,11.9,84.0,875123.4,10.6,6.7,9.8,3.3,2.6,3.0,60.3,8.0,0.0,48.9,47.9,7.9,1.2
body-pose-openpifpaf,regnety400mf-86p,128x96,onnxruntime,CPU,F32,0.2,4.7,19.0,1.6,46.6,4.7,53.0,18.9,196751.0,4.3,4.7,4.3,1.4,1.0,1.0,65.0,0.0,0.0,48.8,47.5,8.2,0.3
body-pose-openpifpaf,regnety400mf-86p,192x144,lne,CPU,F32,0.5,4.7,19.0,3.6,35.3,17.4,56.3,17.8,185151.7,3.9,0.8,3.9,1.2,2.0,2.0,63.7,0.0,0.0,42.8,42.1,7.9,0.6
body-pose-openpifpaf,regnety400mf-86p,192x144,onnxruntime,CPU,F32,0.5,4.7,19.0,4.0,86.5,29.7,120.2,8.3,86662.3,3.9,0.8,3.9,1.2,1.8,2.0,66.4,0.0,0.0,43.1,42.1,8.0,0.3
body-pose-openpifpaf,regnety400mf-86p,192x144,tensorrt,NPU/GPU,F16,0.5,4.7,9.5,3.4,14.9,11.4,29.6,33.7,351638.0,10.9,6.7,3.9,1.2,1.0,1.0,63.9,0.0,0.0,49.7,48.0,7.5,1.1
body-pose-openpifpaf,regnety400mf-86p,192x144,tensorrt,GPU,F16,0.5,4.7,9.5,3.3,3.9,11.1,18.3,54.5,567832.2,10.7,6.7,10.0,3.3,3.5,4.0,61.8,4.6,0.0,49.2,48.3,8.1,1.7
body-pose-openpifpaf,regnety400mf-86p,192x144,tensorrt,GPU,F32,0.5,4.7,19.0,3.4,7.6,11.1,22.0,45.4,472771.5,10.6,6.7,10.0,3.3,4.1,5.0,61.6,9.3,0.0,49.1,48.0,8.3,1.4
body-pose-openpifpaf,regnety400mf-86p,192x144,onnxruntime,CPU,F32,0.5,4.7,19.0,3.5,89.4,28.3,121.2,8.3,85980.4,4.4,4.7,4.4,1.4,1.9,2.0,67.1,0.0,0.0,48.9,47.7,8.3,0.3
body-pose-openpifpaf,regnety400mf-86p,256x192,lne,CPU,F32,0.9,4.7,19.0,5.0,60.1,22.5,87.7,11.4,118858.6,3.9,0.9,3.9,1.3,2.9,3.0,65.3,0.0,0.0,42.9,42.1,8.2,0.6
body-pose-openpifpaf,regnety400mf-86p,256x192,onnxruntime,CPU,F32,0.9,4.7,19.0,5.1,128.9,40.5,174.5,5.7,59700.0,3.9,0.8,3.8,1.2,2.0,2.0,67.3,0.0,0.0,43.3,42.3,8.1,0.3
body-pose-openpifpaf,regnety400mf-86p,256x192,tensorrt,NPU/GPU,F16,0.9,4.7,9.5,4.2,18.9,18.4,41.5,24.1,250924.9,10.9,6.8,3.9,1.2,1.0,1.0,63.4,0.0,0.0,49.7,48.0,6.5,1.6
body-pose-openpifpaf,regnety400mf-86p,256x192,tensorrt,GPU,F16,0.9,4.7,9.5,4.2,4.5,18.9,27.6,36.3,377857.7,10.7,6.7,10.2,3.3,4.8,6.0,64.1,6.1,0.0,49.4,48.3,8.3,1.9
body-pose-openpifpaf,regnety400mf-86p,256x192,tensorrt,GPU,F32,0.9,4.7,19.0,4.1,8.6,18.6,31.3,31.9,332449.9,10.8,6.7,10.2,3.4,5.5,6.0,62.7,11.9,0.0,49.0,48.1,8.4,1.7
body-pose-openpifpaf,regnety400mf-86p,256x192,onnxruntime,CPU,F32,0.9,4.7,19.0,4.7,133.4,38.6,176.7,5.7,58970.9,4.4,4.8,4.4,1.4,2.0,2.0,67.6,0.0,0.0,48.8,47.6,8.4,0.3
body-pose-openpifpaf,regnety400mf-hands,128x96,lne,CPU,F32,0.2,4.7,19.0,1.7,18.7,1.4,21.8,45.9,477764.8,3.9,0.8,3.8,1.2,1.4,2.0,61.3,0.0,0.0,43.0,42.4,7.8,0.6
body-pose-openpifpaf,regnety400mf-hands,128x96,onnxruntime,CPU,F32,0.2,4.7,19.0,1.7,44.8,2.7,49.1,20.4,212212.6,3.9,0.8,3.8,1.2,1.0,1.0,65.3,0.0,0.0,43.1,42.5,7.9,0.3
body-pose-openpifpaf,regnety400mf-hands,128x96,tensorrt,NPU/GPU,F16,0.2,4.7,9.5,1.7,12.2,2.0,15.8,63.2,658341.6,10.7,6.7,3.7,1.2,1.0,1.0,63.9,0.0,1.0,50.0,48.5,6.7,1.0
body-pose-openpifpaf,regnety400mf-hands,128x96,tensorrt,GPU,F16,0.2,4.7,9.5,1.8,3.4,1.8,6.9,144.8,1508945.9,10.4,6.6,9.6,3.3,1.9,2.0,60.8,4.2,0.0,49.4,48.5,7.8,2.0
body-pose-openpifpaf,regnety400mf-hands,128x96,tensorrt,GPU,F32,0.2,4.7,19.0,1.7,7.1,1.9,10.6,94.0,978903.6,10.4,6.7,9.7,3.3,2.0,3.0,59.6,11.7,0.0,49.2,48.2,8.0,1.3
body-pose-openpifpaf,regnety400mf-hands,128x96,onnxruntime,CPU,F32,0.2,4.7,19.0,1.6,45.4,3.5,50.6,19.8,206018.5,4.1,4.7,4.1,1.3,1.0,1.0,65.5,0.0,0.0,49.0,48.1,8.1,0.3
body-pose-openpifpaf,regnety400mf-hands,192x144,lne,CPU,F32,0.5,4.7,19.0,4.0,35.4,12.7,52.1,19.2,199921.2,3.9,0.8,3.9,1.2,2.0,2.0,64.0,0.0,0.0,43.2,42.4,7.9,0.6
body-pose-openpifpaf,regnety400mf-hands,192x144,onnxruntime,CPU,F32,0.5,4.7,19.0,3.8,85.9,19.7,109.4,9.1,95242.5,3.9,0.8,3.9,1.2,1.0,1.0,65.7,0.0,0.0,43.3,42.4,8.0,0.3
body-pose-openpifpaf,regnety400mf-hands,192x144,tensorrt,NPU/GPU,F16,0.5,4.7,9.5,3.8,14.6,4.7,23.1,43.2,450375.3,10.6,6.7,3.8,1.2,1.0,1.0,63.7,0.0,3.0,50.2,49.0,7.1,1.6
body-pose-openpifpaf,regnety400mf-hands,192x144,tensorrt,GPU,F16,0.5,4.7,9.5,4.0,3.8,4.7,12.5,80.0,833026.2,10.5,6.7,9.7,3.3,2.8,3.0,60.8,6.0,0.0,49.7,48.9,8.1,2.5
body-pose-openpifpaf,regnety400mf-hands,192x144,tensorrt,GPU,F32,0.5,4.7,19.0,3.9,7.4,4.6,15.9,62.7,653774.8,10.5,6.7,9.8,3.3,3.4,4.0,59.1,10.5,0.0,49.3,48.4,8.2,2.0
body-pose-openpifpaf,regnety400mf-hands,192x144,onnxruntime,CPU,F32,0.5,4.7,19.0,3.9,89.8,18.9,112.7,8.9,92452.5,4.2,4.7,4.2,1.3,1.0,1.0,66.3,0.0,0.0,49.1,47.9,8.2,0.3
body-pose-openpifpaf,regnety400mf-hands,256x192,lne,CPU,F32,0.9,4.7,19.0,5.3,60.2,15.4,80.9,12.4,128742.1,3.9,0.9,3.9,1.2,2.1,3.0,65.1,0.0,0.0,43.2,42.3,8.1,0.7
body-pose-openpifpaf,regnety400mf-hands,256x192,onnxruntime,CPU,F32,0.9,4.7,19.0,5.0,128.6,22.1,155.7,6.4,66900.2,3.9,0.8,3.9,1.2,1.5,2.0,66.9,0.0,0.0,43.3,42.5,8.1,0.3
body-pose-openpifpaf,regnety400mf-hands,256x192,tensorrt,NPU/GPU,F16,0.9,4.7,9.5,4.3,18.8,7.6,30.8,32.5,338823.5,10.7,6.7,3.8,1.2,1.0,1.0,62.5,0.0,1.0,50.3,49.0,7.2,2.0
body-pose-openpifpaf,regnety400mf-hands,256x192,tensorrt,GPU,F16,0.9,4.7,9.5,5.1,4.5,7.4,16.9,59.0,615078.9,10.5,6.7,9.9,3.3,3.7,4.0,61.1,10.7,0.0,50.0,49.3,8.1,3.2
body-pose-openpifpaf,regnety400mf-hands,256x192,tensorrt,GPU,F32,0.9,4.7,19.0,5.0,8.8,7.5,21.3,47.0,489578.5,10.6,6.7,10.0,3.3,4.5,5.0,60.9,17.1,0.0,49.7,48.9,8.4,2.4
body-pose-openpifpaf,regnety400mf-hands,256x192,onnxruntime,CPU,F32,0.9,4.7,19.0,5.2,134.2,21.6,161.1,6.2,64689.3,4.3,4.8,4.3,1.4,1.5,2.0,67.5,0.0,0.0,49.5,48.6,8.4,0.3
body-pose-openpifpaf,regnety400mf-wholebody,128x96,lne,CPU,F32,0.2,4.7,19.0,1.7,18.8,10.5,30.9,32.4,337057.4,3.9,0.8,3.9,1.2,1.9,2.0,61.8,0.0,0.0,42.9,42.0,7.7,0.5
body-pose-openpifpaf,regnety400mf-wholebody,128x96,onnxruntime,CPU,F32,0.2,4.7,19.0,1.8,44.2,21.9,67.9,14.7,153511.3,3.9,0.8,3.9,1.2,1.2,2.0,65.3,0.0,0.0,43.0,42.2,7.9,0.2
body-pose-openpifpaf,regnety400mf-wholebody,128x96,tensorrt,NPU/GPU,F16,0.2,4.7,9.5,1.6,12.5,5.5,19.6,51.0,531774.3,10.8,6.7,3.9,1.2,1.0,1.0,64.1,0.0,2.0,49.5,48.0,6.9,0.8
body-pose-openpifpaf,regnety400mf-wholebody,128x96,tensorrt,GPU,F16,0.2,4.7,9.5,1.8,3.4,5.4,10.6,94.1,980586.8,10.6,6.7,9.9,3.3,2.1,3.0,59.8,3.0,0.0,49.2,47.9,7.9,1.3
body-pose-openpifpaf,regnety400mf-wholebody,128x96,tensorrt,GPU,F32,0.2,4.7,19.0,1.6,7.2,5.4,14.2,70.5,734597.4,10.7,6.7,10.0,3.3,2.8,3.0,60.7,10.4,0.0,48.6,47.8,8.0,1.0
body-pose-openpifpaf,regnety400mf-wholebody,128x96,onnxruntime,CPU,F32,0.2,4.7,19.0,1.7,46.2,20.7,68.6,14.6,151869.2,4.4,4.7,4.4,1.4,1.4,2.0,65.7,0.0,0.0,48.6,47.4,8.1,0.2
body-pose-openpifpaf,regnety400mf-wholebody,192x144,lne,CPU,F32,0.5,4.7,19.0,3.7,35.5,24.0,63.2,15.8,164964.2,3.9,0.9,3.9,1.3,2.8,3.0,64.9,0.0,0.0,43.0,42.2,8.0,0.5
body-pose-openpifpaf,regnety400mf-wholebody,192x144,onnxruntime,CPU,F32,0.5,4.7,19.0,3.8,85.6,51.1,140.5,7.1,74165.1,3.9,0.8,3.9,1.2,2.0,2.0,66.5,0.0,0.0,43.3,42.2,8.0,0.2
body-pose-openpifpaf,regnety400mf-wholebody,192x144,tensorrt,NPU/GPU,F16,0.5,4.7,9.5,3.4,15.2,21.9,40.5,24.7,256972.6,10.9,6.8,3.9,1.2,1.0,1.0,65.4,0.0,2.0,49.5,48.5,7.2,0.9
body-pose-openpifpaf,regnety400mf-wholebody,192x144,tensorrt,GPU,F16,0.5,4.7,9.5,3.4,3.9,22.0,29.3,34.1,355239.2,10.7,6.7,10.2,3.3,4.1,5.0,63.8,4.2,0.0,49.2,48.2,8.2,1.1
body-pose-openpifpaf,regnety400mf-wholebody,192x144,tensorrt,GPU,F32,0.5,4.7,19.0,3.2,7.7,22.2,33.1,30.2,314808.3,10.8,6.7,10.3,3.4,4.5,5.0,63.4,13.6,0.0,48.9,47.5,8.5,0.9
body-pose-openpifpaf,regnety400mf-wholebody,192x144,onnxruntime,CPU,F32,0.5,4.7,19.0,3.5,89.4,45.3,138.2,7.2,75407.3,4.4,4.8,4.4,1.4,2.0,2.0,67.0,0.0,0.0,48.6,47.4,8.4,0.2
body-pose-openpifpaf,regnety400mf-wholebody,256x192,lne,CPU,F32,0.9,4.7,19.0,5.2,59.8,32.3,97.2,10.3,107142.0,4.1,0.9,4.1,1.3,3.2,4.0,65.6,0.0,0.0,43.2,42.1,8.2,0.5
body-pose-openpifpaf,regnety400mf-wholebody,256x192,onnxruntime,CPU,F32,0.9,4.7,19.0,5.2,126.0,71.5,202.7,4.9,51402.8,4.0,0.9,4.0,1.3,2.0,2.0,67.8,0.0,0.0,43.4,42.3,8.1,0.3
body-pose-openpifpaf,regnety400mf-wholebody,256x192,tensorrt,NPU/GPU,F16,0.9,4.7,9.5,5.5,19.0,52.0,76.6,13.1,136061.7,10.9,6.8,4.0,1.2,1.0,1.0,66.3,0.0,2.0,49.6,48.0,7.4,0.8
body-pose-openpifpaf,regnety400mf-wholebody,256x192,tensorrt,GPU,F16,0.9,4.7,9.5,4.6,4.4,51.1,60.1,16.6,173234.9,10.7,6.7,10.3,3.4,4.6,5.0,66.4,3.3,0.0,49.4,48.1,8.4,0.9
body-pose-openpifpaf,regnety400mf-wholebody,256x192,tensorrt,GPU,F32,0.9,4.7,19.0,4.7,8.8,50.9,64.4,15.5,161894.7,10.8,6.7,10.4,3.4,5.4,6.0,66.6,0.0,0.0,49.0,47.8,8.6,0.8
body-pose-openpifpaf,regnety400mf-wholebody,256x192,onnxruntime,CPU,F32,0.9,4.7,19.0,4.9,133.7,61.2,199.8,5.0,52155.4,4.6,4.8,4.5,1.5,2.1,3.0,68.1,0.0,0.0,48.8,47.6,8.5,0.3
body-pose-openpifpaf,regnety800mf-59p,128x96,lne,CPU,F32,0.4,7.2,28.6,1.6,29.3,1.9,32.8,30.4,317225.8,3.8,0.8,3.8,1.2,1.8,2.0,62.2,0.0,0.0,41.5,40.9,7.8,0.9
body-pose-openpifpaf,regnety800mf-59p,128x96,onnxruntime,CPU,F32,0.4,7.2,28.6,1.6,72.1,5.2,78.9,12.7,131979.0,3.7,0.8,3.7,1.2,1.0,1.0,65.8,0.0,0.0,41.8,41.0,8.0,0.4
body-pose-openpifpaf,regnety800mf-59p,128x96,tensorrt,NPU/GPU,F16,0.4,7.2,14.3,1.7,14.1,2.8,18.5,53.9,562031.1,10.5,6.7,3.5,1.1,1.0,1.0,63.0,0.0,0.0,48.5,47.5,7.5,1.6
body-pose-openpifpaf,regnety800mf-59p,128x96,tensorrt,GPU,F16,0.4,7.2,14.3,1.6,3.4,2.8,7.9,126.7,1319859.8,10.3,6.7,9.5,3.2,1.9,2.0,60.2,4.8,0.0,48.3,47.4,7.8,3.6
body-pose-openpifpaf,regnety800mf-59p,128x96,tensorrt,GPU,F32,0.4,7.2,28.6,1.7,7.8,2.7,12.2,81.9,853616.9,10.3,6.7,9.5,3.2,2.8,3.0,60.0,11.2,0.0,47.9,47.1,8.1,2.3
body-pose-openpifpaf,regnety800mf-59p,128x96,onnxruntime,CPU,F32,0.4,7.2,28.6,1.6,75.3,4.1,81.1,12.3,128485.4,4.1,4.7,4.1,1.3,1.0,1.0,65.9,0.0,0.0,47.7,46.7,8.1,0.3
body-pose-openpifpaf,regnety800mf-59p,192x144,lne,CPU,F32,1.0,7.2,28.6,3.8,59.2,11.5,74.5,13.4,139816.8,3.8,0.9,3.8,1.2,2.0,2.0,64.6,0.0,0.0,41.9,41.0,8.0,0.9
body-pose-openpifpaf,regnety800mf-59p,192x144,onnxruntime,CPU,F32,1.0,7.2,28.6,3.5,146.3,22.1,171.8,5.8,60636.3,3.8,0.8,3.7,1.2,1.0,1.0,67.3,0.0,0.0,42.4,41.3,8.1,0.4
body-pose-openpifpaf,regnety800mf-59p,192x144,tensorrt,NPU/GPU,F16,1.0,7.2,14.3,3.3,18.9,7.1,29.3,34.1,355422.0,10.5,6.7,3.5,1.1,1.0,1.0,62.0,0.0,0.0,49.0,47.5,7.4,2.4
body-pose-openpifpaf,regnety800mf-59p,192x144,tensorrt,GPU,F16,1.0,7.2,14.3,3.4,4.0,7.2,14.6,68.6,714730.6,10.4,6.7,9.7,3.2,2.9,4.0,60.2,3.4,0.0,48.4,47.8,7.9,4.5
body-pose-openpifpaf,regnety800mf-59p,192x144,tensorrt,GPU,F32,1.0,7.2,28.6,3.4,9.2,7.2,19.9,50.3,523860.0,10.3,6.7,9.7,3.2,3.7,4.0,60.7,8.6,0.0,48.0,47.3,8.2,3.2
body-pose-openpifpaf,regnety800mf-59p,192x144,onnxruntime,CPU,F32,1.0,7.2,28.6,3.6,151.6,20.9,176.1,5.7,59176.4,4.1,4.8,4.1,1.3,1.0,1.0,66.9,0.0,0.0,47.9,46.8,8.2,0.4
body-pose-openpifpaf,regnety800mf-59p,256x192,lne,CPU,F32,1.8,7.2,28.6,4.4,101.5,15.9,121.8,8.2,85562.6,3.9,0.9,3.9,1.2,2.6,3.0,66.7,0.0,0.0,42.4,41.4,8.2,0.9
body-pose-openpifpaf,regnety800mf-59p,256x192,onnxruntime,CPU,F32,1.8,7.2,28.6,5.1,232.2,27.6,264.9,3.8,39331.5,3.8,0.8,3.8,1.2,1.0,2.0,67.7,0.0,0.0,42.6,41.8,8.1,0.4
body-pose-openpifpaf,regnety800mf-59p,256x192,tensorrt,NPU/GPU,F16,1.8,7.2,14.3,4.2,29.2,12.0,45.4,22.0,229690.0,10.6,6.8,3.6,1.1,1.0,1.0,60.2,0.0,3.0,49.2,47.5,7.2,2.7
body-pose-openpifpaf,regnety800mf-59p,256x192,tensorrt,GPU,F16,1.8,7.2,14.3,4.2,4.8,11.5,20.5,48.8,508676.2,10.5,6.7,9.8,3.3,4.1,5.0,61.6,6.7,0.0,48.6,47.8,8.1,5.4
body-pose-openpifpaf,regnety800mf-59p,256x192,tensorrt,GPU,F32,1.8,7.2,28.6,4.2,11.4,11.9,27.4,36.4,379746.6,10.4,6.7,9.8,3.2,5.4,6.0,63.0,9.7,0.0,48.3,47.5,8.5,3.8
body-pose-openpifpaf,regnety800mf-59p,256x192,onnxruntime,CPU,F32,1.8,7.2,28.6,5.2,234.8,27.2,267.3,3.7,38983.4,4.0,4.7,4.0,1.3,1.0,1.0,68.0,0.0,0.0,48.2,47.2,8.3,0.4
body-pose-openpifpaf,regnety800mf-86p,128x96,lne,CPU,F32,0.4,7.2,28.6,1.7,29.3,2.4,33.3,30.0,312494.3,4.0,0.9,3.9,1.2,1.8,2.0,62.0,0.0,0.0,42.4,41.6,7.8,0.9
body-pose-openpifpaf,regnety800mf-86p,128x96,onnxruntime,CPU,F32,0.4,7.2,28.6,1.6,72.8,7.6,82.0,12.2,126994.9,3.8,0.8,3.7,1.2,1.0,1.0,65.8,0.0,0.0,42.6,41.7,7.9,0.3
body-pose-openpifpaf,regnety800mf-86p,128x96,tensorrt,NPU/GPU,F16,0.4,7.2,14.3,1.7,13.8,4.2,19.7,50.9,530075.0,10.6,6.7,3.6,1.1,1.0,1.0,63.6,0.0,1.0,49.0,47.5,7.4,1.5
body-pose-openpifpaf,regnety800mf-86p,128x96,tensorrt,GPU,F16,0.4,7.2,14.3,1.6,3.5,4.1,9.3,107.9,1124449.2,10.4,6.7,9.6,3.2,1.9,2.0,60.7,0.1,0.0,48.6,47.7,7.8,3.1
body-pose-openpifpaf,regnety800mf-86p,128x96,tensorrt,GPU,F32,0.4,7.2,28.6,1.6,8.0,4.2,13.8,72.6,756835.6,10.3,6.7,9.6,3.2,2.8,3.0,59.5,15.7,0.0,48.3,47.5,8.1,2.0
body-pose-openpifpaf,regnety800mf-86p,128x96,onnxruntime,CPU,F32,0.4,7.2,28.6,1.6,76.9,6.6,85.0,11.8,122513.3,4.1,4.7,4.1,1.3,1.0,1.0,66.6,0.0,0.0,48.2,47.2,8.2,0.3
body-pose-openpifpaf,regnety800mf-86p,192x144,lne,CPU,F32,1.0,7.2,28.6,3.5,59.6,16.9,80.0,12.5,130316.8,3.9,0.9,3.8,1.2,2.1,3.0,65.5,0.0,0.0,42.5,41.6,8.1,0.8
body-pose-openpifpaf,regnety800mf-86p,192x144,onnxruntime,CPU,F32,1.0,7.2,28.6,3.5,148.4,27.3,179.2,5.6,58137.2,3.8,0.8,3.8,1.2,1.3,2.0,67.2,0.0,0.0,42.7,41.8,8.0,0.4
body-pose-openpifpaf,regnety800mf-86p,192x144,tensorrt,NPU/GPU,F16,1.0,7.2,14.3,3.3,19.4,11.3,34.1,29.3,305642.6,11.2,6.8,4.1,1.3,1.0,1.0,62.4,0.0,0.0,51.5,49.5,7.3,2.1
body-pose-openpifpaf,regnety800mf-86p,192x144,tensorrt,GPU,F16,1.0,7.2,14.3,3.4,4.0,11.3,18.7,53.4,556348.5,10.9,6.7,10.3,3.4,3.7,4.0,62.5,3.5,0.0,50.3,49.2,8.1,3.4
body-pose-openpifpaf,regnety800mf-86p,192x144,tensorrt,GPU,F32,1.0,7.2,28.6,3.4,9.0,11.3,23.7,42.1,439108.9,10.9,6.7,10.4,3.4,4.5,5.0,63.4,4.4,0.0,48.3,47.4,8.2,2.6
body-pose-openpifpaf,regnety800mf-86p,192x144,onnxruntime,CPU,F32,1.0,7.2,28.6,3.5,152.0,25.4,180.9,5.5,57607.8,4.6,4.8,4.6,1.5,1.3,2.0,67.3,0.0,0.0,47.4,46.5,8.1,0.3
body-pose-openpifpaf,regnety800mf-86p,256x192,lne,CPU,F32,1.8,7.2,28.6,4.2,101.2,21.6,127.0,7.9,82068.5,4.0,0.9,4.0,1.3,2.9,3.0,66.6,0.0,0.0,42.8,41.9,8.2,0.9
body-pose-openpifpaf,regnety800mf-86p,256x192,onnxruntime,CPU,F32,1.8,7.2,28.6,5.7,231.1,41.5,278.3,3.6,37441.5,3.9,0.9,3.9,1.2,1.5,2.0,67.8,0.0,0.0,43.1,42.2,8.2,0.4
