MODEL,VERSION,INPUT_TILE,ENGINE,PROCESSOR,PRECISION,QUALITY_VALUE,GFLOP,#PARAMS,STORAGE,PREPROCESSING_TIME,INFERENCE_TIME,POSTPROCESSING_TIME,LATENCY,THROUGHPUT,DMIPS,CPU_MEM,CPU_MEM_PEAK,GPU_MEM,GPU_MEM_PEAK,MEMORY_BANDWIDTH,MEMORY_BANDWIDTH_PEAK,CPU_LOAD,GPU_LOAD,NPU_LOAD,CPU_TEMP,GPU_TEMP,POWER_CONSUMPTION,ENERGY_EFFICIENCY
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x250,tensorrt,GPU,F32,60.3,0.7,0.7,2.9,5.7,15.6,8.2,29.5,33.9,352714.6,15.7,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,38.2,37.5,9.2,1.4
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x250,ncnn,GPU,F16,60.3,0.7,0.7,1.5,5.9,21.5,7.7,35.1,28.5,297131.9,10.1,5.1,9.7,3.0,2.0,2.0,100.0,0.0,0.0,38.0,37.5,9.2,1.1
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x250,ncnn,GPU,F32,60.3,0.7,0.7,2.9,7.5,23.7,7.9,39.1,25.6,266276.9,10.1,5.1,9.7,3.0,2.0,2.0,100.0,0.0,0.0,38.3,37.5,9.2,1.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x250,onnxruntime,CPU,F32,60.3,0.7,0.7,2.9,7.5,218.5,11.4,237.3,4.2,43900.9,9.5,5.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,38.0,37.5,9.2,0.2
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,640x640,lne,CPU,F32,84.0,3.7,0.7,2.9,12.0,241.8,7.5,261.2,3.8,39889.7,4.7,2.2,4.7,1.5,3.0,4.0,69.3,0.0,0.0,44.9,43.9,8.7,0.8
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,640x640,onnxruntime,CPU,F32,84.0,3.7,0.7,2.9,24.3,531.8,26.4,582.5,1.7,17887.9,4.5,2.1,4.5,1.4,1.5,2.0,69.6,0.0,0.0,45.2,44.2,8.3,0.4
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,640x640,lne,GPU/CPU,F32,84.0,3.7,0.7,2.9,34.6,232.2,24.0,290.8,3.4,35828.3,12.9,6.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,37.5,37.5,9.2,0.7
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,640x640,tensorrt,NPU/GPU,S8,84.0,3.7,0.7,0.7,31.0,144.2,14.8,190.1,5.3,54810.8,15.9,6.9,9.7,3.0,2.0,2.0,100.0,0.0,1.0,37.8,37.5,9.2,1.1
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,640x640,tensorrt,NPU/GPU,F16,84.0,3.7,0.7,1.5,28.3,107.5,13.7,149.5,6.7,69705.7,16.0,6.9,9.7,3.0,2.0,2.0,100.0,0.0,3.0,37.8,37.5,9.2,1.3
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,640x640,tensorrt,GPU,F32,84.0,3.7,0.7,2.9,28.7,19.2,16.5,64.4,15.5,161809.1,15.9,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,37.8,37.5,9.2,3.1
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,640x640,ncnn,GPU,F16,84.0,3.7,0.7,1.5,28.6,40.2,12.9,81.7,12.2,127471.4,10.6,5.3,9.7,3.0,2.0,2.0,100.0,0.0,0.0,37.2,37.5,9.2,2.4
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,640x640,ncnn,GPU,F32,84.0,3.7,0.7,2.9,27.9,40.1,13.6,81.6,12.3,127681.6,10.7,5.3,9.7,3.0,2.0,2.0,100.0,0.0,0.0,37.5,37.5,9.2,2.5
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,640x640,onnxruntime,CPU,F32,84.0,3.7,0.7,2.9,64.8,839.7,48.1,952.5,1.0,10938.1,9.7,5.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,37.3,37.5,9.2,0.2
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,640x380,lne,CPU,F32,79.7,2.2,0.7,2.9,7.8,146.4,5.9,160.0,6.2,65112.3,4.8,2.2,4.7,1.5,2.5,3.0,67.8,0.0,0.0,44.1,43.2,8.5,0.8
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,640x380,onnxruntime,CPU,F32,79.7,2.2,0.7,2.9,10.5,306.4,17.4,334.4,3.0,31161.4,4.7,2.2,4.7,1.5,1.1,2.0,69.4,0.0,0.0,44.5,43.5,8.4,0.4
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,640x380,lne,GPU/CPU,F32,79.7,2.2,0.7,2.9,19.8,163.9,13.3,197.0,5.1,52892.8,12.3,5.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,39.2,37.5,9.2,0.6
