var_0,var_1,var_2,var_3,time,memory
16,7,36,20,79.10279703140259,50.001075
25,10,46,34,79.10732173919678,50.477077
51,21,22,41,79.4420223236084,50.476083
11,51,10,45,78.6169843673706,40.246114
46,48,36,17,78.59533309936523,50.479986
12,4,10,39,78.72367215156555,39.974966
4,13,49,49,76.45357394218445,26.303239
45,5,22,30,79.56151938438416,50.478966
52,49,42,51,79.0636818408966,50.476289
4,32,6,4,76.59256649017334,28.304021
30,31,48,13,80.09878015518188,50.450043
14,41,32,4,78.59384274482727,37.43251
28,20,38,47,90.6443681716919,50.476515
7,19,25,6,89.67444133758545,33.941899
36,10,32,10,88.55374121665955,48.89629
26,38,32,39,90.30127573013306,50.477195
37,43,24,23,90.10572290420532,50.475798
22,33,48,18,90.38237309455872,50.477415
10,34,17,49,89.51963448524475,40.275031
50,44,8,13,89.92409157752991,36.161774
38,29,51,24,90.66382455825806,50.476643
15,12,5,36,88.9102783203125,29.72395
6,34,34,32,89.66193151473999,31.604743
48,47,13,25,91.24714350700378,46.038017
27,10,11,4,90.21405696868896,37.433376
18,14,6,7,91.38721513748168,31.785299
11,38,51,36,90.98308563232422,42.208812
34,27,6,31,89.5020661354065,31.708173
49,6,11,28,90.204167842865,42.197954
52,17,31,30,90.38975024223328,50.478764
18,23,4,10,90.06713533401489,24.821884
43,8,42,44,89.37071895599365,50.477788
23,24,7,23,77.97938060760498,33.936511
23,13,7,7,78.59147691726685,33.960804
24,6,11,27,79.57145047187805,42.193315
35,21,33,18,80.3415048122406,50.476447
35,43,14,45,80.54542446136475,47.941509
6,25,48,31,79.74847769737244,31.598675
16,33,16,7,80.39404654502869,43.254018
46,26,43,31,81.74948000907898,50.478532
7,47,49,31,81.80265831947327,34.057914
34,17,19,6,81.81302285194397,41.352168
14,38,22,49,82.53077363967896,47.941495
40,35,8,30,82.49579572677612,36.161669
5,24,43,6,82.54098868370056,28.817315
23,38,50,30,83.30549502372742,50.469624
52,51,30,21,84.44710731506348,50.472694
42,51,13,45,85.11191082000732,46.03197
52,36,14,19,84.56400632858276,47.941035
5,41,48,50,82.31528449058533,28.825026
36,13,12,34,83.74950075149536,44.114049
33,44,22,27,85.05268502235413,50.472853
49,29,13,27,83.60124063491821,46.030094
21,8,30,10,83.31787633895874,48.889268
37,42,7,47,82.67112612724304,33.932241
38,7,47,40,82.2060284614563,50.47092
8,13,45,48,81.73840856552124,36.240414
39,19,7,38,82.76173138618469,33.932224
29,40,27,21,81.8546884059906,50.470527
47,6,32,48,82.64577913284302,50.470302
49,23,10,52,80.4882242679596,40.243608
21,17,11,48,80.53140211105347,42.183683
29,16,16,34,82.60239720344543,49.99358
12,38,27,17,80.15272927284241,44.119579
45,29,36,9,81.93131971359253,47.089094
29,30,41,18,80.23567795753479,50.472173
29,27,42,7,78.88381886482239,43.249313
20,43,9,34,81.0552933216095,38.244057
48,37,28,35,80.2997419834137,50.470875
15,14,43,41,79.15602207183838,49.312994
8,45,37,13,78.60890531539917,36.243849
30,44,37,25,79.33520483970642,50.474984
23,41,9,21,81.5251898765564,38.243565
5,40,51,18,80.05275392532349,28.826248
17,22,5,49,79.53402924537659,29.718654
4,8,24,21,78.46579718589783,26.300918
32,25,7,7,78.19059324264526,33.956026
46,4,15,22,82.02235651016235,49.16413
37,36,44,45,82.78563022613525,50.475297
12,35,34,43,80.08492708206177,44.122563
51,50,6,30,79.80601048469543,31.704837
31,35,52,41,79.42779755592346,50.473362
28,26,38,19,82.25871348381042,50.470352
5,31,26,5,77.91393852233887,28.840568
8,16,14,13,79.11588406562805,36.2447
10,24,20,4,80.08729338645935,37.427807
36,14,51,30,81.97668313980103,50.474638
35,31,47,20,81.4683039188385,50.472842
44,46,18,29,81.55893659591675,50.447817
37,26,6,14,81.54949712753296,31.717405
48,12,13,32,81.06404995918274,46.035338
45,27,39,4,80.4964907169342,37.43006
37,24,27,43,82.4098048210144,50.474826
15,39,46,14,81.32677912712097,49.309585
27,4,6,47,80.53870892524719,31.837359
26,13,39,44,80.95623302459717,50.475771
19,25,26,4,80.30237650871277,37.42962
7,12,17,45,80.08914923667908,34.055704
43,21,35,48,81.72211360931396,50.476159
50,50,25,52,82.41742181777954,50.474872
30,41,36,45,81.83021235466003,50.475384
11,31,52,42,81.29598951339722,42.2065
23,9,27,7,81.4420108795166,43.251907
46,32,37,39,82.707763671875,50.475183
8,42,45,16,81.22013545036316,36.245662
27,40,10,7,82.10680484771729,40.221885
10,51,29,10,78.74783420562744,40.260901
5,49,51,6,79.42122626304626,28.814874
37,4,52,28,80.90498781204224,50.473785
22,52,23,9,81.24970245361328,47.090963
17,47,24,28,81.85253310203552,50.343901
17,52,20,17,79.59709405899048,50.34419
37,10,35,25,80.0335259437561,50.475515
12,42,46,25,79.69904637336731,44.124829
52,28,42,48,80.12210702896118,50.475877
23,52,42,12,79.74785828590393,50.237832
41,47,12,42,80.29701638221741,44.115411
20,41,14,24,79.73369812965393,47.938613
46,26,18,6,79.47339940071106,41.356848
24,7,36,32,79.45748281478882,50.474743
26,21,42,21,78.74757409095764,50.477036
6,28,38,51,78.6101062297821,31.60224
5,45,8,8,77.72229242324829,28.802122
11,19,20,32,79.59557175636292,42.205699
42,8,38,9,79.80761742591858,47.091613
36,38,21,28,82.46728301048279,50.473598
44,52,12,33,81.17684626579285,44.112258
10,50,35,11,79.61992907524109,40.274579
29,46,47,10,80.31408429145813,48.894906
21,21,50,10,80.96489334106445,48.894644
51,39,19,8,81.2123019695282,45.202088
15,29,46,23,81.44308304786682,49.313104
7,37,50,40,78.67041277885437,34.05653
52,45,47,8,79.82419037818909,45.201465
33,47,52,50,79.2931399345398,50.477735
25,27,5,26,79.59618282318115,29.722083
45,24,31,23,80.31233406066895,50.47868
33,18,20,36,79.73850846290588,50.458972
38,10,12,28,79.97164797782898,44.111057
22,36,23,48,80.34660506248474,50.476875
47,22,48,32,79.3193154335022,50.478795
15,28,42,18,80.84755635261536,49.313334
39,51,42,4,79.46041512489319,37.429036
25,36,22,17,79.63805866241455,50.478905
28,47,18,16,80.00159215927124,50.451724
43,32,23,5,79.95119071006775,39.32276
38,38,7,20,79.65074944496155,33.936564
6,15,37,45,78.99867987632751,31.604541
42,29,48,38,79.66857147216797,50.476313
9,9,18,37,78.88260507583618,38.28909
51,33,4,50,77.91946125030518,24.816879
5,25,4,13,79.02499198913574,24.815438
29,52,50,21,78.4677324295044,50.473025
49,15,20,39,79.36151719093323,50.458508
48,30,41,35,78.6312906742096,50.477329
44,14,31,15,78.95218968391418,50.445886
19,32,52,12,79.2559003829956,50.235541
12,13,33,7,79.08966255187988,43.219572
5,52,9,7,78.3865795135498,28.728818
36,22,45,28,78.98708534240723,50.477946
52,6,51,43,79.2227075099945,50.468936
38,22,51,18,79.28981113433838,50.475712
14,38,52,31,79.56169319152832,47.935002
4,17,42,19,77.90517330169678,26.301372
13,21,17,25,79.43380117416382,46.032182
50,52,34,38,79.9009907245636,50.471332
43,38,15,21,80.54026246070862,49.313921
18,39,7,18,77.9147515296936,33.935697
14,12,22,48,79.72680854797363,47.937068
20,18,37,34,78.92628312110901,50.453328
30,25,9,41,79.53040933609009,38.240701
6,6,17,11,78.04825568199158,31.595845
34,22,10,24,80.01148009300232,40.247906
42,13,45,18,80.96733474731445,50.474664
18,18,36,24,79.79408526420593,50.447111
32,37,18,24,81.8861141204834,50.44851
21,41,11,41,77.94243121147156,42.186836
12,5,38,37,78.9929587841034,44.129389
10,30,13,34,80.28655195236206,40.279931
42,16,20,43,80.15428757667542,50.455419
52,47,29,15,81.59751439094543,50.449297
27,32,39,18,81.27032589912415,50.477279
41,48,20,31,80.33189630508423,50.456101
14,50,17,18,81.07757043838501,47.942205
18,11,15,23,81.17069792747498,49.309488
50,29,4,22,79.08592200279236,24.812318
48,30,33,48,78.47069144248962,50.474537
21,11,47,17,80.64508962631226,50.474148
19,4,19,38,80.63829159736633,50.45235
29,13,39,29,79.02619814872742,50.473399
42,51,4,16,78.91978073120117,24.812324
41,22,48,48,78.81241774559021,50.473621
47,11,36,17,80.67932677268982,50.47604
41,14,4,26,78.51929521560669,24.810929
25,39,25,43,79.44733333587646,50.473323
33,10,9,7,80.13511323928833,38.085819
45,16,36,5,80.16559314727783,39.320479
20,23,46,9,81.17179489135742,47.089675
16,49,16,28,81.64265847206116,49.996389
48,38,45,33,81.61558055877686,50.472361
29,44,30,50,81.42905735969543,50.474966
28,41,37,41,78.83821034431458,50.474479
19,34,14,51,81.31926727294922,47.935956
15,41,15,19,80.56144499778748,49.308889
41,4,13,21,80.23376154899597,45.74521
7,31,21,21,78.60098648071289,34.052586
6,23,13,18,79.93004059791565,31.601347
46,30,18,27,79.6740038394928,50.445834
52,25,20,22,81.599125623703,50.456883
22,9,29,12,81.49860739707947,50.237536
20,33,11,15,80.40825700759888,42.18656
17,28,41,11,80.02963662147522,49.788313
12,37,7,50,80.56986021995544,33.932031
14,19,9,16,81.737375497818,38.244582
30,18,44,14,82.45764493942261,50.447975
4,40,43,20,79.46140336990356,26.302659
41,35,4,6,81.05640268325806,24.824614
27,6,31,14,82.07935547828674,50.447952
40,38,42,32,82.10697340965271,50.475064
52,23,8,42,80.65808844566345,36.163672
4,19,14,52,79.25498390197754,26.296238
13,22,33,22,78.6889123916626,46.034529
34,33,17,49,81.97146511077881,50.341595
17,31,38,7,79.98978328704834,43.250227
47,25,6,45,80.571448802948,31.705701
9,12,7,38,79.89959692955017,33.931517
46,17,34,45,83.00642991065979,50.474665
4,31,13,29,80.0362343788147,26.29262
14,43,27,20,80.71050333976746,47.939356
39,35,19,14,81.62103080749512,50.449319
45,33,12,21,82.3332827091217,44.115992
13,13,25,30,80.3992326259613,46.035408
6,5,42,23,79.09621620178223,31.60177
42,8,23,4,79.36073994636536,37.432011
11,19,10,42,79.3914544582367,40.245483
45,43,51,17,80.02061414718628,50.477763
40,22,12,18,80.11463499069214,44.115624
18,18,23,24,80.06443214416504,50.449505
37,8,7,45,79.17184138298035,33.95007
4,19,34,35,78.67788505554199,26.303725
34,17,38,6,80.50848603248596,41.355277
26,12,18,5,79.88230991363525,39.321216
19,13,27,51,79.93566870689392,50.450981
12,46,24,12,77.69069504737854,44.126083
29,45,22,49,80.23281908035278,50.477593
49,52,43,23,80.31155633926392,50.476055
41,52,15,40,79.9245970249176,49.311306
31,4,43,28,80.70281434059143,50.476566
48,28,23,41,80.93153858184814,50.474435
24,46,27,52,80.11032462120056,50.47613
15,41,26,46,81.69389867782593,49.313181
31,16,25,36,84.04628610610962,50.476242
6,49,45,27,102.54314756393433,31.602752
10,11,39,35,104.55676913261414,40.274755
48,18,7,9,105.1513900756836,33.930242
34,52,9,40,104.99586129188538,38.246475
48,42,51,50,104.1361014842987,50.476354
29,46,17,24,107.93528199195862,50.343398
48,4,39,42,105.71737408638,50.476985
46,50,14,37,107.9386260509491,47.939549
17,41,19,44,105.47993302345276,50.344606
9,39,26,14,104.22739911079408,38.297789
50,50,5,28,104.03268694877625,29.722762
20,36,48,45,103.72288513183594,50.458501
25,23,8,33,103.90480756759644,36.166984
25,25,45,17,104.09192752838136,50.478726
20,9,32,10,104.08881282806396,48.89551
36,18,19,25,105.53518724441528,50.451522
33,32,29,43,107.65438318252563,50.478104
25,52,47,40,107.42109441757202,50.477797
43,34,10,34,99.80341601371764,40.247166
52,42,21,32,105.17062282562256,50.475459
23,48,42,50,81.29229068756104,50.474831
17,40,42,15,80.99659395217896,50.343314
18,7,17,15,81.45484828948975,50.344841
26,43,49,18,81.51065254211426,50.475921
36,12,29,33,81.95456433296204,50.469931
19,6,17,27,80.38588452339172,50.336338
39,32,51,16,80.82953643798828,50.459774
16,17,32,47,79.20111155509949,50.001728
51,26,36,20,80.86890912055969,50.476895
26,24,33,18,81.29327917098999,50.475921
50,34,41,30,80.42627573013306,50.477763
9,46,45,24,79.13987898826599,38.299138
32,31,43,50,82.01830792427063,50.471449
47,9,17,5,79.3367714881897,39.322097
47,17,18,49,79.78179335594177,50.444552
46,31,13,49,81.51239275932312,46.030046
40,14,8,35,79.23846459388733,36.159927
18,29,14,28,81.85007858276367,47.933179
12,35,31,29,80.7277102470398,44.119378
50,29,23,27,81.13457012176514,50.467563
15,30,13,18,79.21360540390015,46.038457
22,7,10,47,78.34174609184265,40.247375
36,17,17,34,78.52711987495422,50.344741
43,35,6,9,78.73031949996948,31.742943
20,35,52,27,79.12295746803284,50.455651
37,8,46,42,78.70759439468384,50.472891
27,17,7,27,76.4475908279419,33.936425
43,16,22,11,78.80679869651794,49.794619
37,4,24,30,79.09437274932861,50.473055
36,42,44,38,79.18797492980957,50.47828
22,17,47,20,78.72369241714478,50.478585
28,22,4,52,77.6047158241272,24.816848
14,5,5,7,78.15484237670898,29.567513
22,26,12,21,79.49838995933533,44.113804
51,45,24,29,80.235178232193,50.477075
49,25,43,5,78.46427178382874,39.319391
4,41,24,16,77.92292785644531,26.300028
19,27,7,21,78.62532806396484,33.931718
35,10,45,9,78.74615859985352,47.092653
29,32,15,44,80.24074149131775,49.309481
8,30,30,30,76.10167002677917,36.2425
4,42,34,13,77.68589925765991,26.296386
14,47,40,21,79.67395877838135,47.93512
37,29,22,39,80.40617871284485,50.47224
46,46,44,50,79.5117576122284,50.474002
35,32,4,5,77.8902337551117,25.049777
43,38,19,34,79.16732215881348,50.44767
27,8,8,45,77.85254192352295,36.149234
25,12,13,21,79.56855797767639,46.034771
43,48,14,32,80.10252833366394,47.934661
41,21,35,42,78.97042632102966,50.471759
29,8,17,36,79.01669836044312,50.339079
6,28,51,45,77.74223589897156,31.601047
22,35,52,7,79.19190859794617,43.249945
40,33,35,5,78.25918173789978,39.317464
13,27,43,44,79.19813919067383,46.034826
36,8,23,15,79.57904291152954,50.449332
35,50,46,15,79.8247332572937,50.450161
14,38,34,12,79.34235858917236,47.937986
17,38,19,21,78.46698880195618,50.341903
33,51,28,51,77.31113457679749,50.474205
32,36,52,9,78.65914630889893,47.088807
43,34,52,45,78.43340802192688,50.473739
41,13,8,13,77.23849391937256,36.155533
32,16,4,30,77.83120965957642,24.812286
19,4,44,6,78.59871315956116,41.352285
23,10,38,45,78.11930584907532,50.473123
24,39,6,39,77.05083918571472,31.703577
24,35,49,19,78.49638605117798,50.472501
42,4,5,10,77.94828486442566,29.870918
15,38,28,6,78.32263016700745,41.353412
32,18,39,31,78.55077123641968,50.47374
34,15,11,24,78.38250660896301,42.190764
24,12,32,10,78.43222665786743,48.891492
16,22,41,18,78.40669560432434,49.998084
41,51,38,26,79.62720036506653,50.471442
5,22,37,48,77.55804896354675,28.828166
47,26,46,10,78.80796194076538,48.893362
31,42,12,47,78.49886226654053,44.115442
44,43,45,32,78.47394585609436,50.476207
17,36,36,18,78.70168423652649,50.343061
45,11,44,10,79.32504987716675,48.892923
18,49,10,29,79.3121964931488,40.244495
11,18,33,11,77.0140233039856,42.208979
12,6,4,27,77.33087635040283,24.81651
36,14,51,45,78.45819544792175,50.475366
38,38,42,30,78.44906616210938,50.475204
48,12,23,42,78.61391377449036,50.472659
40,34,34,9,79.40773057937622,47.091438
13,27,49,47,78.33413672447205,46.035155
50,34,35,29,78.76349425315857,50.475896
13,51,15,10,78.44078063964844,46.018546
47,12,49,33,78.5301525592804,50.472823
12,15,37,20,78.31245112419128,44.126985
39,30,29,4,78.32542848587036,37.430029
49,4,20,42,78.67436695098877,50.451812
23,43,30,34,79.47852206230164,50.473661
29,44,52,36,78.59688520431519,50.475751
12,44,16,9,80.04404973983765,44.107485
43,49,28,44,82.2260000705719,50.474512
6,35,13,6,78.3288459777832,31.630406
5,37,50,29,81.49381756782532,28.828591
38,11,33,8,83.21564269065857,45.198834
20,11,14,33,83.36302518844604,47.935551
36,49,35,33,82.15148425102234,50.474897
29,52,33,21,83.67023873329163,50.477965
40,19,46,48,83.9803638458252,50.475345
32,20,26,14,82.49498248100281,50.44754
22,4,26,5,82.69441151618958,39.322731
9,48,17,20,83.67263126373291,38.294097
30,5,20,51,83.92415046691895,50.457903
24,36,49,30,82.60572576522827,50.476654
50,24,18,37,83.20358347892761,50.448559
17,32,6,45,82.36030864715576,31.700706
28,6,15,48,84.98150396347046,49.316138
29,21,42,25,83.15943884849548,50.477314
42,52,44,17,85.82347583770752,50.479986
20,13,25,43,83.8993628025055,50.458497
50,12,41,45,85.32369136810303,50.477525
13,32,43,39,86.90710544586182,46.037785
11,18,14,43,95.39257383346558,42.21205
35,26,43,45,94.09367299079896,50.477144
7,7,45,30,95.33352637290956,34.046957
10,45,48,22,95.03130149841309,40.270726
44,12,33,21,95.7752606868744,50.477214
11,46,19,46,94.6940734386444,42.201394
12,26,25,21,95.24452757835388,44.125934
49,43,35,19,95.6485719680786,50.47037
45,20,7,24,93.52388548851012,33.930753
6,19,50,45,92.83365249633788,31.603296
22,52,5,20,95.425710439682,29.714515
44,8,19,10,95.43484115600586,48.888149
41,28,7,40,95.4791135787964,33.93513
46,28,36,40,95.80066990852356,50.476232
28,26,37,10,95.79745364189148,48.887413
28,42,25,22,97.39932441711426,50.469238
40,50,10,24,97.18973875045776,40.238949
49,41,51,42,97.1086688041687,50.46934
9,31,49,36,93.20281863212584,38.290912
7,6,19,14,93.74661016464232,34.047845
51,51,5,47,84.45290637016296,29.723467
45,12,42,24,86.87657690048218,50.477353
45,47,4,27,84.41441822052002,24.816848
49,18,19,20,85.03855514526367,50.446947
11,4,45,51,84.01281094551086,41.930501
19,4,25,16,84.78120565414429,50.446388
35,31,25,9,87.32889652252197,47.093367
24,48,9,24,82.38991737365723,38.248421
31,22,19,36,86.62621665000916,50.451659
20,45,10,7,84.29315376281738,40.219343
39,18,16,23,86.35430598258972,50.001096
18,12,35,44,86.85741591453552,50.451408
44,4,10,26,87.1334707736969,39.979084
33,52,44,26,87.56062817573547,50.473328
41,8,34,23,86.23554468154907,50.473935
6,45,37,41,82.41518115997314,31.599759
23,24,19,50,83.13298916816711,50.446303
25,50,49,18,85.62567830085754,50.471628
7,32,49,43,80.52038764953613,34.052961
9,27,11,51,80.17097544670105,38.306069
11,11,43,29,79.535719871521,42.205902
31,5,31,10,82.03920221328735,48.884575
50,32,36,24,80.42307901382446,50.46969
13,32,27,20,80.59069037437439,46.034212
10,14,6,33,79.73025798797607,31.704321
46,37,32,18,80.69459748268127,50.467991
29,20,23,50,80.72419667243958,50.466502
48,16,34,44,81.54634022712708,50.469789
34,45,45,18,81.08205771446228,50.468127
21,4,48,6,79.49991536140442,41.353011
15,32,50,31,80.4695885181427,49.306346
26,9,32,7,79.3058249950409,43.247335
24,13,33,22,81.7103283405304,50.467886
44,42,35,40,81.63610935211182,50.474572
49,46,41,48,82.27175903320312,50.474475
14,14,44,33,81.21903204917908,47.937547
16,45,38,25,82.72835183143616,49.998805
50,45,39,7,83.45461511611938,43.249601
52,45,38,40,83.83367586135864,50.474012
44,52,28,26,85.89944672584534,50.474699
32,16,24,20,84.5694534778595,50.471878
45,10,24,15,84.89296841621399,50.447883
17,25,24,40,85.65526723861694,50.3416
18,30,26,37,84.98136353492737,50.44915
39,17,5,42,83.16360902786255,29.718508
33,29,9,51,84.61536407470703,38.245538
40,45,6,31,86.38864326477051,31.703358
49,28,33,23,87.57947254180908,50.474031
14,20,18,9,84.59028244018555,47.048203
49,7,31,51,87.92033648490906,50.47456
31,25,47,26,87.57864332199097,50.474319
12,43,11,22,89.01999807357788,42.190078
33,7,46,10,85.90992975234985,48.892545
16,11,24,35,83.3107099533081,49.998575
8,50,11,32,87.95666909217834,36.252449
7,26,22,11,82.63037943840027,34.056115
37,11,37,29,84.41753268241882,50.475739
51,19,18,20,84.43036079406738,50.447722
21,46,8,25,85.59462428092957,36.164803
32,49,49,27,91.54917430877686,50.475347
51,51,38,29,95.64719152450562,50.475811
36,46,17,31,96.00524759292604,50.340016
6,13,17,11,96.6416506767273,31.595298
9,48,25,19,97.00752639770508,38.297875
30,34,4,24,97.05735373497008,24.813152
34,22,13,28,96.22698760032654,46.035798
22,36,15,21,95.08591318130492,49.31085
27,21,30,48,96.55899214744568,50.476671
32,38,47,19,97.08447241783142,50.471174
50,26,15,9,97.4643669128418,47.090392
34,5,21,40,95.77642679214478,50.471836
10,25,22,39,95.9631118774414,40.270835
16,27,41,9,95.5981810092926,47.091091
21,52,16,27,96.1009247303009,49.997263
34,6,40,15,96.052752494812,50.451854
42,41,15,15,95.43978762626648,49.310511
4,43,9,44,94.64100575447084,26.15793
16,15,31,22,97.03674244880676,50.00003
45,20,51,52,97.38626146316528,50.475999
48,44,47,33,88.86626768112183,50.475722
33,31,38,5,85.35780572891235,39.321216
29,10,18,18,84.35751056671143,50.449834
20,19,19,15,90.3079228401184,50.449843
31,7,49,43,84.71074867248535,50.475251
31,45,23,11,86.8619532585144,49.7908
23,30,30,29,87.3341748714447,50.472582
41,21,44,30,86.24955630302429,50.477466
25,28,37,16,89.52081632614136,50.464865
17,48,12,24,89.50833940505981,44.115616
41,13,22,14,88.15520858764648,50.447935
30,40,15,8,85.76866388320923,45.200223
4,51,19,36,87.12082886695862,26.304221
27,4,13,28,87.37411332130432,45.745679
17,14,16,14,86.94052839279175,50.001268
22,11,15,27,89.59336113929749,49.310487
14,25,21,16,87.76669692993164,47.940781
42,42,45,39,89.4382438659668,50.477956
42,46,31,13,87.25171637535095,50.450034
17,23,10,19,90.20549416542052,40.246801
31,16,13,32,89.40923690795898,46.037509
8,30,10,47,85.1578381061554,36.255047
27,17,4,37,83.03525876998901,24.816873
52,14,34,10,84.72748446464539,48.894299
8,18,18,46,84.71374201774597,36.247203
9,40,47,42,83.23967576026917,38.297901
10,14,17,51,84.06683897972107,40.275368
52,33,11,11,82.90016746520996,42.196762
32,20,17,28,84.34458994865417,50.343895
39,41,17,6,83.40475869178772,41.356172
19,24,22,24,81.98263621330261,50.450032
27,23,6,5,83.87377667427063,31.921149
20,31,19,50,84.02616572380066,50.449811
47,45,46,31,83.42322111129761,50.479117
24,34,20,24,81.60244607925415,50.461011
40,34,29,11,83.90097618103027,49.78957
46,22,32,19,82.24431109428406,50.475225
27,22,45,31,80.47303509712219,50.478184
46,28,40,24,81.60245680809021,50.478333
24,12,6,28,78.46367764472961,31.70785
22,18,34,51,79.00475716590881,50.478504
48,5,46,34,79.22032642364502,50.477144
46,10,30,31,80.14730501174927,50.472708
17,18,8,35,78.51960945129395,36.166993
19,18,39,23,78.68698978424072,50.451068
5,24,28,33,77.6863911151886,28.830327
11,35,10,20,79.69197201728821,40.24117
6,17,9,8,78.07094883918762,31.611745
25,11,19,13,79.81838178634644,50.450772
21,38,24,24,77.36244249343872,50.474396
18,23,6,52,78.35458040237427,31.707463
40,10,24,8,79.37318181991577,45.195224
25,41,35,43,80.30617022514343,50.477758
25,33,29,45,79.88238978385925,50.472812
51,16,21,39,79.29556941986084,50.469614
32,4,29,10,78.99747443199158,48.886417
48,20,27,10,79.27887678146362,48.890591
49,52,46,34,79.50088453292847,50.472858
48,4,16,35,79.56121850013733,49.923219
18,52,12,13,80.27881503105164,44.110871
24,21,5,11,82.53348350524902,29.723582
46,39,32,9,82.56623268127441,47.093367
4,38,43,36,80.04661870002747,26.297194
6,25,20,40,82.1134340763092,31.604717
47,27,51,39,83.25249433517456,50.47776
19,6,18,17,84.12233066558838,50.452727
29,42,12,47,84.09074330329895,44.114066
4,34,9,36,81.87060070037842,26.155586
39,14,32,15,82.11601638793945,50.452942
41,40,22,13,84.07641315460205,50.450736
40,11,4,14,82.55044317245483,24.816737
43,45,25,34,83.21250867843628,50.478555
22,25,12,48,82.44641256332397,44.112951
31,24,49,39,84.59264969825745,50.479397
23,6,43,22,84.0304388999939,50.471702
8,9,17,11,82.96051812171936,36.237966
46,31,25,39,83.37255525588989,50.471859
23,45,22,42,84.8611364364624,50.474578
15,48,22,25,86.0463616847992,49.305194
25,21,33,52,83.54710912704468,50.474162
26,42,42,35,85.57200694084167,50.474401
8,32,29,49,89.65846538543701,36.246055
38,39,49,36,91.29148387908936,50.473459
36,19,9,11,90.95874285697936,38.234425
13,26,30,23,89.3387303352356,46.03277
49,44,13,32,93.3743507862091,46.032523
28,34,42,39,90.91337966918944,50.474376
14,26,18,33,90.61355447769164,47.938561
11,18,34,48,87.4743127822876,42.204452
19,23,20,39,91.03539156913756,50.446965
11,22,30,50,89.90621089935303,42.204509
42,52,13,13,89.865962266922,46.028357
23,22,38,49,90.0486888885498,50.472215
8,12,16,5,90.06412625312805,36.169857
46,42,15,26,90.97608923912048,49.308501
39,37,24,26,92.26359868049622,50.472294
40,18,30,19,90.69655299186708,50.472893
49,8,19,50,89.76439476013184,50.445434
14,9,44,11,88.88454794883728,47.928246
39,16,43,44,88.82118272781372,50.470032
17,31,45,6,86.39844107627869,41.353523
27,9,51,30,84.64236879348755,50.476466
16,48,15,30,85.6682562828064,49.304385
52,27,22,42,85.1805350780487,50.474722
39,46,41,29,85.78587079048157,50.47431
10,39,44,18,85.53029942512512,40.272589
39,48,7,19,86.97391986846924,33.93218
36,26,30,28,86.33859252929688,50.474704
20,13,40,49,85.69729423522949,50.452036
11,28,10,34,86.62235617637634,40.242515
51,34,14,27,85.7237548828125,47.937211
15,6,49,36,85.14947485923767,49.308586
37,51,27,16,84.82455611228943,50.465799
17,12,46,25,84.79568576812744,50.344102
36,40,32,4,85.21745204925537,37.427093
44,18,6,27,85.79424500465393,31.700028
35,33,14,13,85.59946513175964,47.936058
37,9,44,44,84.06318736076355,50.475728
9,20,36,40,85.988196849823,38.297983
31,52,33,50,86.31287384033203,50.476585
20,26,12,39,85.6491117477417,44.116439
5,26,10,22,91.0501630306244,28.798101
34,47,35,50,89.80007266998291,50.475432
26,9,15,42,89.7821934223175,49.306855
51,16,25,4,89.47857618331909,37.430029
14,50,9,11,90.91558122634888,38.238067
5,12,21,7,89.17038488388062,28.812174
7,27,36,25,89.53633570671082,34.054569
42,30,41,20,91.03360676765442,50.476278
49,40,22,32,94.41995811462402,50.471224
26,15,10,14,89.77595353126526,40.24005
15,28,17,35,92.19509410858154,49.311599
24,22,4,18,90.76376247406006,24.815499
51,17,39,31,92.4298768043518,50.477442
9,14,51,51,87.81797003746033,38.298551
27,39,37,35,92.34884452819824,50.474586
36,22,36,41,94.0460205078125,50.475553
25,4,23,6,91.02561044692992,41.355671
45,16,35,11,94.55990886688232,49.793308
33,14,43,26,91.67647051811218,50.477672
32,43,43,4,89.77884364128113,37.432012
15,9,32,41,87.6608235836029,49.309748
42,47,46,50,88.13913178443909,50.478584
7,17,15,16,87.50930333137512,34.05508
25,14,24,18,87.19910311698914,50.47417
40,15,30,31,87.77890038490295,50.478731
31,47,10,40,86.58376598358154,40.245911
10,17,9,26,86.60110306739807,38.246588
11,4,30,17,88.42435097694397,41.931268
24,17,27,33,89.23926854133606,50.475019
28,46,14,19,88.59611773490906,47.939082
42,9,32,31,86.44517612457275,50.478824
21,46,31,29,87.78898930549622,50.47251
14,16,21,38,86.90960764884949,47.940882
13,18,37,29,88.76930904388428,46.038365
9,27,44,43,86.90269565582275,38.297908
16,38,10,27,87.27358913421631,40.245662
20,35,42,9,86.33590507507324,47.093371
21,47,27,42,88.5693724155426,50.474437
42,17,4,30,91.36283206939696,24.816873
40,49,19,21,94.07447743415833,50.451001
6,34,41,37,84.69252061843872,31.603328
8,21,16,36,87.33638668060303,36.242491
38,5,11,10,87.9833471775055,42.176972
17,51,15,38,88.68706107139587,49.311708
6,17,32,38,85.01913380622864,31.603495
44,45,51,38,87.99304938316345,50.472189
27,7,45,11,87.06952428817749,49.790635
32,45,8,38,87.04672074317932,36.161152
47,45,18,29,88.09341979026794,50.449738
39,47,12,24,87.09774708747864,44.116924
24,45,12,6,87.21868300437927,41.351525
27,28,14,32,86.81881904602051,47.935092
37,32,47,18,87.44600224494934,50.475064
50,38,26,20,84.00740504264832,50.476059
