var_0,var_1,var_2,var_3,time,memory
7,27,7,52,68.30933452,30.916967
31,48,25,42,69.14378071,47.464101
38,28,12,37,68.11752892,41.103847
50,5,18,23,69.27050161,47.437904
22,5,12,24,68.91866994,41.112272
27,31,24,44,69.24991941,47.458413
22,33,7,19,69.14443827,30.922001
4,43,51,16,66.62869477,23.283945
17,36,33,42,70.20467591,47.331827
7,9,38,10,69.14047885,31.030066
18,22,31,36,68.89747334,47.437464
48,35,36,16,69.46152616,47.453236
52,39,42,52,69.77821255,47.464226
20,20,43,38,68.8100667,47.445255
22,11,43,31,69.11627126,47.463759
23,12,33,25,69.75422788,47.46217
39,8,33,39,68.5497756,47.462998
27,27,13,7,70.04453492,40.240498
42,28,40,19,70.46227717,47.46069
16,39,27,12,70.04326558,46.988958
5,12,28,5,68.50041938,25.829375
21,28,23,13,69.64125681,47.436356
4,36,32,39,68.70100784,23.290592
51,28,15,10,69.55309391,45.860189
40,15,22,10,69.82129121,45.881756
4,13,4,28,69.1128459,21.79903
36,33,11,38,69.63464189,39.176921
25,22,27,41,69.40499234,47.463121
38,30,10,50,68.45616364,37.233369
41,9,19,36,69.3070085,47.436841
25,25,40,35,68.94068885,47.463967
52,17,16,12,69.49628067,46.987519
33,52,20,12,69.60633373,47.207014
47,39,31,4,69.48593616,34.400561
19,18,4,44,68.48434734,21.791791
29,15,24,48,69.74829316,47.455381
12,7,36,38,68.1340723,41.106816
43,32,4,13,69.51155782,21.800259
20,37,15,46,68.97436094,46.295827
33,11,20,30,69.46709323,47.433906
32,32,41,33,68.89714932,47.444439
46,34,12,42,70.20202827,41.098911
15,41,21,18,69.16810393,46.300257
21,23,18,44,69.08476281,47.427072
26,16,6,36,69.07304597,28.688065
36,43,15,52,69.16743398,46.280026
52,47,18,28,69.94963002,47.436638
17,41,52,51,69.95685506,47.318452
17,25,36,13,69.23640037,47.318258
31,47,51,23,69.37721014,47.447676
38,19,18,26,69.3158555,47.419706
27,15,8,29,68.52677774,33.153309
27,30,28,48,69.20116735,47.463623
30,43,16,29,69.61880684,46.986698
25,18,7,40,68.85466337,30.922
21,10,22,49,68.86492729,47.460011
13,21,36,36,67.70621347,43.02406
17,8,45,31,68.84263778,47.332272
45,9,38,22,69.77718735,47.463887
16,21,16,42,69.00832677,46.986922
10,4,8,45,69.25170588,32.969816
21,7,26,37,69.82355332,47.461178
6,34,6,48,68.22701645,28.691253
19,18,46,20,69.34081197,47.437137
51,33,4,27,70.16939235,21.80235
8,35,13,8,66.31687045,33.234728
29,16,28,44,69.6600945,47.462711
13,42,47,25,68.7918191,43.023991
11,37,35,35,70.16620541,39.195689
52,27,4,9,69.59595561,21.803021
24,15,9,51,69.51374912,35.23392
30,51,52,13,69.28697562,47.417945
8,28,45,5,69.30206394,33.160767
13,29,25,35,69.12741733,43.02419
40,49,21,28,70.09723639,47.46157
7,44,31,21,70.68913937,31.043421
34,15,40,8,70.51038265,42.169213
11,27,15,34,69.962291,39.17921
36,50,42,35,69.22219872,47.464343
40,49,21,14,69.74635077,47.437373
38,29,9,45,69.52095962,35.213521
34,19,48,8,70.34883666,42.188919
14,8,37,25,69.26446462,44.90959
47,38,6,10,69.55206656,28.696039
12,50,19,23,69.7485888,41.114462
27,38,49,13,69.35182834,47.436226
46,31,19,9,70.4727118,44.078803
51,40,43,39,67.98807764,47.463564
6,7,15,28,68.44872689,28.588737
45,40,4,30,69.75311804,21.802348
33,24,29,30,70.11664224,47.46387
50,25,50,37,68.89984488,47.464087
45,7,39,26,68.72020102,47.452041
48,5,10,20,69.65832973,37.22287
9,6,26,13,68.52653575,35.285216
11,15,23,24,69.54712725,39.192185
51,16,25,44,70.18355298,47.46322
9,46,18,46,70.20883822,35.285213
42,45,49,41,70.23753977,47.462357
21,9,39,22,69.77260447,47.454305
12,31,26,41,70.32183743,41.112858
33,6,43,40,69.63125348,47.450334
51,24,41,14,70.64776993,47.437495
38,34,45,15,69.83269095,47.436512
42,14,23,37,70.13907504,47.461826
35,52,49,32,70.06270719,47.448253
32,27,51,6,70.33685756,38.331031
13,52,30,13,70.07873416,43.018297
48,29,51,20,69.56899428,47.457495
11,23,38,9,71.87699533,39.160589
35,9,42,47,69.57055593,47.454116
24,44,26,22,74.7132237,47.46247
36,26,8,44,72.23894429,33.153198
4,15,38,21,69.60112453,23.290311
46,11,20,12,70.289464,47.226746
18,23,32,5,72.9485023,36.309591
42,38,7,5,73.12857842,30.858154
22,15,15,7,73.71035814,40.239092
41,27,28,45,73.87704182,47.463557
33,41,38,51,70.67829895,47.464719
24,35,28,6,70.80770159,38.343693
11,32,38,42,73.69707847,39.195691
51,10,40,12,70.68971968,47.225034
35,16,32,39,70.90527534,47.463626
48,34,24,25,70.71554184,47.462339
40,24,34,49,73.26239896,47.463954
20,18,41,19,72.92220688,47.445395
20,15,35,10,73.03040934,45.881515
44,8,6,13,72.83524132,28.711298
9,33,40,11,70.6658504,35.286744
18,36,5,31,69.82035303,26.708964
41,30,28,29,69.97365379,47.452616
4,37,16,17,69.15121675,23.289143
31,18,26,9,69.79314899,44.078863
50,27,22,13,70.09577036,47.42004
36,40,45,31,68.95403051,47.445674
26,11,33,33,67.61536503,47.453391
12,42,24,17,68.79474092,41.096169
31,39,15,27,69.50879574,46.287031
16,16,45,15,69.1571002,46.973683
10,20,15,7,68.8858819,37.249873
20,17,37,17,68.51628327,47.425499
39,13,15,6,68.6373353,38.334339
5,29,36,44,68.09645557,25.816562
29,27,40,28,71.23100114,47.445056
44,43,33,18,68.86650062,47.447867
28,45,6,35,68.23556042,28.693645
23,51,45,44,68.63438725,47.461065
4,7,48,33,67.17940187,23.268833
52,39,10,23,69.47198749,37.233403
12,44,4,44,68.1062274,21.80237
51,16,34,28,69.20305943,47.463783
5,30,9,25,69.18364239,25.776155
30,39,41,16,69.19862485,47.449005
18,39,12,4,70.65631294,34.417882
21,37,32,15,70.47446418,47.438386
42,10,41,45,68.79976058,47.462642
48,4,24,21,69.26622915,47.462952
51,12,19,50,69.23153543,47.437871
4,8,5,49,69.26763248,25.855821
34,40,11,37,69.41830492,39.176926
40,35,13,32,70.1998651,43.023507
19,6,6,23,69.24044824,28.593523
15,34,44,49,69.61626554,46.294501
29,27,10,4,69.05440903,34.420061
48,17,22,11,69.86743951,46.780115
7,43,27,46,69.62523341,31.03496
24,32,4,43,69.35850787,21.802348
46,37,24,12,70.45206165,47.226106
23,5,5,21,69.73455286,26.605825
32,43,10,41,70.04136252,37.231255
30,41,8,15,68.42348051,33.151803
26,44,49,21,69.61461544,47.463884
6,28,50,52,71.03819394,28.59021
33,19,14,17,71.12891269,44.927512
34,48,18,35,71.27218342,47.436614
40,18,43,10,70.03343487,45.881757
9,50,17,30,69.95533848,35.285095
16,41,52,41,69.37326956,46.988314
11,24,10,24,70.78586555,37.232322
13,28,28,21,71.9696691,43.024076
38,5,18,34,72.21582365,47.438152
32,39,36,30,70.3070209,47.463698
37,31,32,22,70.04461765,47.464653
34,38,8,21,71.13391924,33.15317
32,16,4,6,69.896523,21.812552
26,6,27,46,71.98795128,47.463652
22,8,22,27,71.32642674,47.464353
32,21,39,47,71.38817978,47.464041
7,40,36,6,68.89122748,30.928785
21,20,44,6,71.71623087,38.343708
29,35,47,48,70.62935972,47.458901
41,37,20,25,69.79629922,47.425781
35,46,31,52,69.42813396,47.44447
35,38,14,21,69.57408476,44.917373
27,27,6,22,67.99947953,28.681682
14,51,44,12,68.78817058,44.917294
39,48,31,26,71.05732417,47.460237
25,20,32,6,68.14279842,38.337354
14,48,46,6,68.94479084,38.3294
50,51,30,16,72.68704987,47.447602
11,32,48,34,68.77157021,39.195697
43,25,48,15,69.0321641,47.437216
38,5,15,44,69.1313107,46.281165
28,20,6,11,68.1536684,28.711603
14,11,6,38,68.17435956,28.687499
7,34,4,20,69.16052818,21.789811
39,11,27,50,68.75472379,47.448502
22,32,39,25,68.31998301,47.449937
42,33,21,31,70.10673928,47.443313
41,5,10,29,68.97219372,37.216586
30,18,43,4,68.7757206,34.418862
33,47,14,4,69.09957099,34.418817
6,9,4,5,69.48001504,22.25225
35,28,44,33,69.36645985,47.464492
43,4,31,25,69.53498244,47.463926
25,33,4,25,66.88073444,21.802352
51,9,16,39,69.41191268,46.984213
7,21,45,21,66.75639081,31.043419
51,39,21,12,69.14939022,47.226079
43,43,11,9,68.89403987,39.14247
23,34,10,29,69.65931034,37.233347
46,51,23,34,70.49905586,47.461291
36,32,43,11,69.17921376,46.777026
46,31,21,6,69.11527443,38.342294
41,46,51,51,69.30688977,47.463939
19,32,40,21,69.12828803,47.43759
8,7,12,21,69.22777128,33.235113
4,40,44,23,68.56440806,23.290588
11,44,10,6,68.82964516,37.336504
28,10,25,18,68.58743024,47.461888
48,4,42,33,68.32064629,47.443732
4,21,43,18,66.98045278,23.290555
28,48,10,19,68.54351902,37.233091
5,48,31,17,68.36978197,25.816689
21,6,47,27,69.72491693,47.460516
52,45,5,12,69.54751897,26.712599
30,6,42,13,69.2805469,47.417797
48,39,46,33,69.96382046,47.442021
27,11,27,32,69.72894764,47.463731
43,23,46,4,69.81336761,34.418864
12,48,28,16,69.76059198,41.113587
6,35,28,21,69.7660048,28.572594
28,17,42,26,69.32151532,47.463592
19,8,46,37,69.38339138,47.437243
8,40,47,21,68.90243125,33.234807
32,14,16,29,71.94748521,46.98797
31,23,21,10,69.84860468,45.881764
24,37,8,11,70.34160137,33.141586
32,37,21,32,70.93594337,47.461663
17,25,9,16,69.6147337,35.233704
16,27,34,42,70.14119244,46.988321
31,22,39,13,69.38055325,47.422856
13,27,47,24,69.75770116,43.011304
47,27,49,15,70.2564106,47.437211
9,42,43,6,68.4951694,35.262883
19,33,21,45,71.24379349,47.434667
10,24,20,42,71.05809426,37.260073
29,48,8,33,69.67388821,33.153211
33,27,20,48,69.2587297,47.4307
31,49,18,41,69.76446509,47.430287
43,20,27,34,69.76621032,47.462942
43,44,36,15,70.35698295,47.439326
32,32,33,12,69.879421,47.212026
12,4,17,17,69.41518164,40.82395
32,26,19,34,70.05885315,47.436826
42,29,44,35,69.30855727,47.446257
16,45,42,47,70.29533029,46.979864
26,35,15,21,69.77711987,46.293161
46,4,34,25,69.80249333,47.452607
46,10,4,39,68.69497323,21.791929
23,48,31,35,68.7122066,47.461137
10,30,34,47,70.42544317,37.259977
28,47,17,8,68.28709292,42.189117
14,5,12,34,69.84606409,41.110875
29,29,38,5,70.94990063,36.309651
43,18,48,32,68.7317729,47.463415
38,8,29,37,71.90265822,47.462869
27,20,41,20,69.17021418,47.463166
52,20,17,17,71.32005525,47.329187
15,50,38,21,67.55466318,46.299557
24,21,32,22,70.46368694,47.460946
34,43,48,29,71.1623621,47.464219
21,29,45,32,68.52946734,47.459972
8,34,6,31,70.18719411,28.694904
32,22,22,28,69.62363386,47.464822
18,34,18,8,70.10454249,42.189369
28,34,38,26,70.42187142,47.464041
39,8,42,16,69.66981244,47.454358
10,12,13,41,68.7737484,37.269478
15,15,41,41,67.45116043,46.298606
17,34,44,6,69.32133627,38.331073
31,23,43,13,70.35697651,47.436233
42,28,26,21,69.79304266,47.46417
14,30,25,30,69.16764307,44.907105
7,16,34,6,68.8084209,30.911182
9,27,30,31,68.6571362,35.27339
35,33,39,31,68.30409074,47.446331
46,37,5,37,66.45211911,26.708965
45,33,7,21,68.28348017,30.907923
6,17,22,11,68.34987187,28.578713
40,48,28,25,69.06613827,47.447885
11,4,46,35,68.91897798,38.916734
10,19,47,13,69.037045,37.2599
45,21,40,15,69.77019978,47.423133
24,38,47,13,69.0223577,47.416627
32,43,8,21,68.80151701,33.153168
12,48,10,19,69.71803188,37.232498
47,19,48,26,69.03235674,47.463419
28,21,29,13,69.75234079,47.436241
21,50,22,17,69.32588744,47.460716
49,30,26,42,68.91866469,47.463684
19,7,29,33,69.15244317,47.431546
47,24,36,44,69.09955359,47.456893
15,25,13,23,69.4030745,43.023337
25,43,40,50,69.40994406,47.464003
24,48,49,6,69.91668081,38.343693
41,14,52,42,69.28999758,47.464226
40,4,38,30,69.42899776,47.45619
5,45,52,29,67.84033203,25.816567
44,30,17,22,69.54534459,47.329791
13,23,35,15,69.63271928,43.024736
47,49,34,48,69.76533604,47.463962
19,51,37,21,67.85477114,47.430549
14,31,24,48,69.2240901,44.927667
50,50,29,14,69.31453228,47.437487
29,7,9,51,69.38157201,35.223678
4,21,36,32,69.39242148,23.289171
13,25,30,37,69.48161292,43.023987
20,19,26,39,69.23491335,47.442049
11,26,15,50,69.52068043,39.192607
29,27,28,42,70.59454322,47.463522
33,9,36,6,71.24821877,38.345798
11,41,48,38,71.31310844,39.195697
37,39,9,5,69.52800655,35.395043
35,16,5,14,71.21803546,26.709379
21,27,49,14,71.45746756,47.437539
23,38,4,15,71.72354484,21.802352
21,46,24,46,71.81695199,47.460802
34,10,40,43,69.52913952,47.464519
48,5,11,38,72.03971696,39.184766
7,41,38,31,70.97049427,31.043411
29,45,6,5,71.65088487,28.908609
51,6,39,17,69.46385312,47.466233
23,45,49,22,71.14196491,47.461374
9,31,34,27,69.51299119,35.285374
17,52,33,28,71.90548539,47.331818
26,6,22,8,70.39267159,42.213076
46,49,45,27,70.70625782,47.463798
22,24,19,36,70.77194357,47.436948
52,49,9,38,70.6553762,35.233938
52,37,50,8,69.81547165,42.183298
20,49,31,32,69.31880379,47.445969
52,50,34,18,69.58273101,47.440828
17,15,5,35,68.94136333,26.695733
20,43,8,25,69.73109937,33.14263
35,25,5,5,67.3075552,26.617714
45,44,32,4,68.82296419,34.411828
4,49,26,36,69.44819093,23.285663
48,38,22,49,70.21855021,47.453167
5,17,4,37,67.71355629,21.795903
16,40,8,25,69.60966039,33.149771
46,48,50,46,67.9617281,47.463856
22,10,37,7,69.30572438,40.225589
43,18,31,5,68.88240695,36.300494
33,51,4,46,68.31456113,21.802345
49,25,28,4,69.16587496,34.406191
12,8,17,5,69.20504045,36.302132
39,16,35,35,69.21852517,47.447477
34,49,46,46,68.76231122,47.444683
6,42,34,26,69.25952911,28.571202
45,13,6,18,69.59420204,28.706274
30,15,40,39,69.06562233,47.464359
49,30,40,15,69.25884128,47.439328
33,40,7,11,69.31362414,30.918058
39,52,52,36,69.11232877,47.463739
26,7,11,4,69.2185173,34.417433
35,14,11,24,68.45466971,39.179266
38,5,35,46,68.8658886,47.464339
9,23,33,41,68.41050673,35.285358
29,4,13,9,69.17916656,42.736022
35,23,25,41,69.02401757,47.463642
8,42,17,4,68.92311478,33.266659
8,39,48,34,68.68753195,33.234854
5,41,4,41,66.43732619,21.80435
8,6,12,47,69.05472493,33.232412
41,19,26,32,69.13835073,47.464416
37,52,37,16,69.51913381,47.453232
7,46,33,28,69.00359511,31.043413
26,29,33,29,68.48765349,47.464015
52,48,35,18,69.69840288,47.461945
19,38,46,35,69.15445328,47.416257
14,50,51,5,68.97115636,36.309418
40,33,51,46,69.43676782,47.463108
33,45,27,46,69.37408996,47.463422
24,7,7,10,69.14601421,30.931112
11,34,15,15,68.55756259,39.197659
38,4,15,38,68.56798911,46.154526
45,18,23,12,70.03023243,47.226137
30,47,20,27,69.81756067,47.425797
10,49,7,39,69.27777648,30.90274
36,40,30,12,69.33488083,47.226101
52,9,25,7,69.9305563,40.241084
39,50,24,23,69.62740636,47.462676
33,6,27,41,69.62892175,47.463657
5,41,48,36,69.25954986,25.81656
43,29,45,45,69.26083779,47.464099
37,21,50,18,70.05306625,47.461943
43,22,51,42,69.61385345,47.46315
31,50,12,11,68.88116622,41.101268
22,46,21,51,69.97424722,47.46158
45,14,22,35,69.85385847,47.463835
17,51,25,39,69.81055522,47.316405
14,35,47,20,69.42995787,44.913239
10,13,7,48,69.1879704,30.915261
12,5,9,45,69.71452188,35.227733
48,19,44,21,69.1479826,47.447034
36,50,25,25,69.2072885,47.460023
16,47,13,19,69.59202623,43.022824
13,42,46,12,69.25495934,43.025185
50,36,13,13,68.36611056,43.017933
42,48,36,32,69.32603359,47.463753
43,51,49,47,69.21717405,47.454266
15,26,11,19,70.0071497,39.160888
49,16,16,34,69.43620467,46.981298
12,48,14,45,69.31682539,41.104063
26,46,6,5,69.25595927,28.906497
15,12,33,39,69.01560545,46.292073
4,35,8,13,68.90012693,23.014098
28,29,42,11,69.50892162,46.764365
38,44,12,51,69.14612985,41.091867
42,26,9,47,68.93797874,35.233927
16,48,52,6,68.21369076,38.343852
29,7,28,30,68.88696814,47.46455
36,21,29,39,69.37735677,47.463494
29,26,13,32,69.04149961,43.023448
51,44,39,30,69.57248449,47.463509
19,32,12,19,69.06229424,41.104461
34,19,28,21,69.00825763,47.463792
49,19,5,35,68.81272793,26.708955
27,15,37,27,67.77876878,47.463322
40,43,52,35,69.7123909,47.463843
19,45,49,21,68.86419392,47.437588
33,38,19,18,68.85382342,47.43761
41,32,16,22,68.79437304,46.986773
19,34,35,47,69.36771488,47.437374
41,31,36,30,69.51896334,47.464208
4,41,41,19,68.30374956,23.290588
24,25,31,37,70.20018363,47.463082
24,14,31,36,69.11522055,47.462477
34,52,39,41,69.99244404,47.464382
28,23,33,52,68.78802657,47.450594
42,19,50,10,70.20754194,45.881758
43,14,47,35,69.09484768,47.464096
6,28,46,16,68.80822349,28.590031
7,24,40,5,68.77064705,30.902914
13,6,19,10,69.34936738,43.001163
36,27,15,51,71.09068084,46.29974
23,4,47,21,68.98143625,47.448376
37,21,35,35,68.00662088,47.45187
44,26,45,41,69.89729023,47.448149
46,25,22,17,68.770015,47.466446
40,34,37,11,71.64264941,46.760139
40,31,48,34,68.91736054,47.463456
20,12,25,40,69.20621896,47.424704
49,20,52,30,70.38687015,47.463384
42,45,17,14,70.2388618,47.313151
19,38,50,28,70.09597063,47.437381
37,45,32,12,69.79773593,47.226112
15,34,48,5,70.23613262,36.30932
31,48,12,11,69.95431447,41.101269
16,11,33,5,71.22141337,36.30949
32,36,6,17,70.64146852,28.685197
18,52,24,20,71.04393053,47.430333
50,45,26,17,71.48943758,47.466183
38,9,16,5,71.30838084,36.308342
10,12,51,17,69.23332739,37.262308
27,51,8,42,71.11791253,33.153201
48,31,46,4,71.38579726,34.418866
7,44,28,13,71.95323992,31.032766
41,42,41,28,71.70503187,47.463715
6,24,40,45,69.74365926,28.581065
22,46,46,9,70.1355691,44.077501
18,17,20,38,70.27392983,47.436961
42,22,13,46,69.74940991,43.023228
13,36,25,51,70.53961992,43.012932
25,37,14,36,70.67209077,44.926974
50,38,50,11,70.17806864,46.774215
21,7,29,30,70.40218687,47.459276
27,20,51,40,69.96917939,47.457901
43,42,26,47,70.34893489,47.458543
36,37,23,19,69.86542463,47.461388
19,28,23,23,69.58593321,47.437415
30,42,5,38,69.7324543,26.70897
27,42,5,33,69.4114387,26.708967
8,50,10,23,69.60141468,33.242509
4,37,14,46,67.9017818,23.284181
4,43,40,47,69.93164372,23.290591
11,24,7,23,69.13490629,30.921164
12,42,16,37,70.61758733,41.116302
33,35,6,38,69.29736996,28.69364
33,20,8,13,70.18039632,33.148659
13,5,35,12,70.93214893,43.019204
46,37,41,52,70.51007462,47.464547
25,41,9,48,70.54051161,35.233932
4,31,41,23,70.08281302,23.290588
41,21,36,43,70.17398715,47.463861
27,41,41,39,70.13256502,47.463398
52,33,11,11,69.42067552,39.184221
42,37,41,36,70.40538979,47.463598
20,36,34,41,70.17794919,47.44594
51,26,29,47,70.46802115,47.456595
18,44,25,46,69.35565472,47.437522
36,17,19,8,70.24922681,42.188938
38,13,22,36,70.26487851,47.447743
22,13,6,10,68.13758111,28.705193
40,45,13,49,69.86489487,43.017172
25,33,49,46,69.68616629,47.454824
26,31,28,46,69.83685279,47.450925
43,8,38,37,69.78423285,47.463601
14,43,11,42,69.61783195,39.172356
4,36,44,23,69.75795841,23.280731
8,13,23,21,69.59723902,33.233811
41,41,24,46,70.55406451,47.445685
29,35,7,30,69.59000087,30.907931
12,8,8,46,69.13499522,33.141528
10,15,16,25,69.23020792,37.250796
28,15,27,47,70.30465889,47.445495
42,32,13,45,69.46882153,43.005911
19,38,18,39,70.05220485,47.415431
45,4,30,29,69.50456095,47.444254
8,32,42,30,69.44672203,33.234855
31,31,32,14,70.93575597,47.436086
27,47,6,51,69.25831127,28.693645
6,6,11,41,69.3172338,28.587053
18,17,47,9,69.58150625,44.07893
13,30,43,43,68.51449609,43.023991
42,35,6,23,68.64404249,28.693641
15,33,38,49,70.30277896,46.300135
22,9,27,41,71.0043292,47.46061
48,43,16,26,71.15922642,46.98672
22,13,37,27,68.16481233,47.461308
42,23,22,52,69.27939963,47.464229
18,21,35,33,70.53439999,47.437708
48,39,17,26,70.9595983,47.32952
37,17,47,23,69.27012825,47.460042
5,15,25,20,69.34112644,25.816408
8,8,37,8,66.17051578,33.236852
26,13,16,38,69.4587028,46.986777
9,49,44,5,67.56315875,35.404471
38,45,48,28,69.91461658,47.463642
17,52,4,52,67.1788075,21.802354
27,36,26,17,69.41226435,47.466136
50,21,34,33,69.10406351,47.463715
21,52,5,10,67.55086112,26.736511
9,9,44,7,69.06181502,35.173122
27,34,11,43,69.03291726,39.176932
42,7,48,4,67.9756,34.418863
36,50,47,14,69.18952489,47.417078
51,37,39,20,69.21663213,47.46313
40,42,11,41,69.37513018,39.176921
50,6,16,22,69.41258454,46.987856
19,49,27,25,69.5672307,47.437363
23,21,11,50,69.32815909,39.177022
50,40,5,49,69.22689056,26.708969
33,10,13,7,69.6934514,40.241818
35,52,14,12,70.71911716,44.923366
15,38,14,21,69.69879103,44.926065
25,43,41,27,70.10114837,47.463949
22,31,21,36,70.17492461,47.461615
41,25,46,33,70.33436036,47.464872
45,33,39,29,69.53981638,47.464982
23,44,20,52,72.22561288,47.429411
15,34,35,5,70.55167913,36.293128
24,22,51,22,69.33678317,47.453796
34,40,52,46,70.90457249,47.459488
18,36,36,6,68.60774636,38.343761
41,33,11,16,71.16646743,39.175467
9,10,10,33,69.94038272,35.296339
30,50,49,47,71.42757607,47.445031
42,34,11,26,70.35219312,39.159381
23,35,11,46,72.22588587,39.171275
13,34,49,32,69.46333408,43.014136
18,21,36,47,70.31242847,47.434891
6,13,26,50,70.94608045,28.582626
42,47,37,45,70.53449011,47.460521
50,8,6,39,71.25047636,28.691514
16,11,7,25,69.94602847,30.911003
48,42,49,6,72.02446508,38.333137
4,43,19,31,69.31541538,23.276352
45,49,37,22,72.78784919,47.451224
36,35,50,18,68.96218967,47.461954
21,35,4,18,68.28328466,21.802355
50,37,38,52,68.88145876,47.46375
12,30,24,45,69.34579158,41.112811
35,18,17,51,70.88028884,47.33017
8,45,47,16,68.86768246,33.234858
28,49,18,36,69.49218869,47.436643
35,41,11,35,69.38556433,39.176923
20,24,39,48,69.02716565,47.445865
50,25,30,15,69.32730103,47.439329
32,9,18,38,69.40209174,47.435931
11,22,45,48,70.10086322,39.19568
50,51,10,8,69.41550398,37.189476
50,12,50,31,68.18633509,47.46438
26,33,21,50,69.86793423,47.461683
6,10,44,10,67.63109541,28.579174
33,19,4,23,68.27288413,21.802349
46,44,8,43,69.33344865,33.153205
17,36,6,33,68.54270339,28.693589
8,51,47,22,69.42375445,33.234864
17,9,24,51,69.20802689,47.314742
17,47,11,43,69.70864797,39.176669
28,29,26,34,69.77304053,47.463675
41,51,24,45,69.25854397,47.462588
26,40,21,44,69.59821868,47.441259
10,6,36,22,69.40728903,37.241796
13,4,52,27,68.42094374,42.717593
46,44,21,37,68.89438605,47.448293
26,36,7,29,68.99017,30.922008
52,23,10,51,68.83121896,37.212263
37,5,43,28,69.29904008,47.46321
29,21,41,28,69.27666903,47.463527
20,49,51,16,69.37742901,47.427083
20,11,27,32,69.73467374,47.426496
6,40,17,27,69.09033227,28.590117
15,16,24,40,69.73767877,46.300727
31,8,44,50,69.14802814,47.464851
29,30,51,45,68.30821109,47.463754
10,5,5,29,69.01516557,26.609312
48,47,47,4,68.98898029,34.418867
6,41,5,18,69.72167754,26.704257
43,44,39,46,69.34417343,47.45396
50,49,32,31,69.45549226,47.454902
20,12,32,15,69.33511233,47.436937
49,52,51,49,69.07239485,47.464344
14,40,30,17,69.53966713,44.927279
26,22,25,47,69.17028642,47.46249
36,49,30,41,69.5221324,47.463526
26,16,24,11,69.61312509,46.76887
52,39,26,42,68.72706318,47.463466
17,39,27,41,68.91520786,47.321329
20,29,38,9,68.67021537,44.078841
34,24,14,49,69.04264808,44.924267
6,12,41,45,68.83303809,28.592208
18,8,38,34,69.20020103,47.437901
41,10,6,8,69.28231502,28.716559
4,9,30,34,67.32122445,23.268628
31,47,50,22,69.43051362,47.460443
22,20,37,19,69.99227381,47.457145
35,20,9,44,69.75298262,35.2276
10,47,34,24,69.21182609,37.259969
27,15,20,47,69.73919511,47.444683
17,51,42,5,68.53031397,36.30945
35,25,39,45,69.74721313,47.46313
17,9,47,50,68.87883759,47.331226
31,52,42,46,69.36776161,47.463626
34,22,11,26,69.45677519,39.176919
10,48,36,51,69.62279487,37.259982
14,15,47,33,69.16535568,44.926778
46,20,24,46,69.27642155,47.462367
15,16,41,7,69.96573043,40.239112
26,45,18,51,69.12118721,47.436592
9,52,6,7,69.23636389,28.78639
30,22,29,51,69.93518472,47.462898
44,43,13,18,69.78845739,43.023823
45,49,47,36,70.07430148,47.464438
18,6,47,31,69.39746761,47.436663
4,28,26,18,69.40391469,23.290555
20,11,14,36,69.23702669,44.927325
22,51,45,24,69.30126214,47.464053
27,18,12,19,69.63736796,41.095067
7,52,37,47,69.10400486,31.04341
35,14,14,49,69.15807056,44.925967
36,8,47,50,69.02134275,47.446739
15,29,17,7,68.79576206,40.225883
19,28,47,27,69.28791499,47.428901
33,7,36,29,69.11512923,47.453407
8,29,41,22,68.36393452,33.228532
16,48,15,7,69.20537543,40.225525
50,37,21,37,69.4230895,47.46166
39,29,34,39,69.47805762,47.452609
47,43,45,12,69.5677619,47.207806
22,16,28,34,70.90520883,47.463206
7,6,50,16,68.05085826,31.042308
17,21,40,29,68.49530458,47.319852
22,51,44,47,68.9138689,47.447867
39,20,14,4,68.85485005,34.399814
15,35,21,23,69.10052371,46.280329
8,28,20,34,68.63448215,33.23504
14,32,36,9,69.58203959,44.036609
13,4,37,28,69.03416133,42.735195
20,6,35,29,69.4839468,47.443088
43,34,34,43,70.24446964,47.461674
35,22,35,51,69.3637774,47.463134
44,36,16,41,70.65400648,46.986704
13,26,35,4,69.81943631,34.417901
29,17,49,8,69.98475742,42.188927
24,47,25,37,69.79203892,47.462476
45,47,45,17,69.47222853,47.461964
52,10,34,23,69.47872543,47.463698
6,35,46,44,68.5159905,28.59022
20,25,35,42,69.9204762,47.442378
38,16,15,16,70.11728311,46.300332
27,16,4,41,69.48756266,21.802341
18,46,25,25,69.67304969,47.437464
48,29,36,22,71.43409204,47.458976
23,48,32,7,70.35063672,40.239108
52,4,15,43,70.13781905,46.154526
12,30,30,29,69.23787785,41.112839
30,43,17,44,70.50846958,47.329527
8,37,16,36,69.4743917,33.234572
41,8,39,18,68.73950243,47.4625
43,5,4,42,67.37682223,21.81598
20,45,10,20,69.01496577,37.233338
44,28,13,19,69.07014012,43.023055
4,23,32,12,66.48829126,23.292916
4,51,44,16,66.93228889,23.290281
9,51,6,9,67.58662152,28.728448
32,8,10,52,69.27599978,37.232182
51,44,28,39,69.30792117,47.46431
11,11,5,33,67.7741437,26.708404
47,28,16,29,69.43999648,46.986669
15,18,49,33,68.36955094,46.300037
24,50,44,30,68.43960261,47.462858
51,15,43,50,69.3870883,47.463059
52,5,33,42,68.99198198,47.463853
14,41,4,39,68.28144646,21.802343
19,28,29,23,68.57995343,47.437477
18,20,27,30,70.56636333,47.437208
30,26,42,17,70.06284285,47.466202
49,44,8,8,67.98489618,33.143463
5,27,34,6,68.75344896,25.784514
7,11,43,52,67.94059539,31.027493
25,44,16,6,69.64849854,38.333884
32,19,42,9,69.18260646,44.072532
